Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_2_multinomial_train3.39	0.9999999999999979	0.991	0.266	26.6%	0.051	13.71%	0.16295	0.99
UNG_2_multinomial_train3.45	0.9999999999999976	0.871	0.681	68.1%	0.104	50.218%	0.41931	0.831
UNG_2_multinomial_train3.46	0.9999999999999972	0.837	0.712	71.2%	0.12	55.811%	0.4629	0.79
OGG1_2_multinomial_train3.40	0.9999999999999982	0.99	0.284	28.4%	0.056	13.994%	1.3811	0.99
OGG1_2_multinomial_train3.41	0.9999999999999981	0.991	0.251	25.1%	0.056	13.741%	8.54395	0.991
UNG_2_multinomial_train3.47	0.999999999999997	0.895	0.619	61.9%	0.099	45.845%	0.36283	0.868
OGG1_2_multinomial_train3.42	0.9999999999999981	0.991	0.264	26.4%	0.051	13.345%	2.07132	0.991
OGG1_2_multinomial_train3.43	0.9999999999999983	0.992	0.236	23.6%	0.049	12.48%	0.21763	0.992
OGG1_2_multinomial_train3.44	0.9999999999999982	0.992	0.279	27.9%	0.044	12.338%	0.17091	0.992
UNG_2_multinomial_train3.48	0.9999999999999976	0.843	0.687	68.7%	0.113	54.471%	0.45061	0.791
UNG_2_multinomial_train3.49	0.9999999999999974	0.885	0.672	67.2%	0.098	47.667%	0.40861	0.849
UNG_2_multinomial_train3.50	0.9999999999999974	0.896	0.584	58.4%	0.094	45.399%	0.3259	0.863
UNG_2_multinomial_train3.51	0.9999999999999976	0.854	0.717	71.7%	0.108	52.61%	0.45598	0.803
OGG1_2_multinomial_train3.45	0.999999999999998	0.992	0.28	28.0%	0.049	12.873%	0.24703	0.991
ATP2B4_4_multinomial_train3	0.9999999999999987	0.947	0.583	58.3%	0.093	33.009%	0.43493	0.94
ATP2B4_5_multinomial_train3	0.9999999999999997	0.906	0.721	72.1%	0.114	42.198%	0.52537	0.89
ATP2B4_4_multinomial_train3.1	0.9999999999999988	0.968	0.474	47.4%	0.079	25.817%	0.37651	0.964
ATP2B4_4_multinomial_train3.2	0.9999999999999987	0.905	0.687	68.7%	0.116	42.77%	0.56235	0.888
ATP2B4_5_multinomial_train3.1	0.9999999999999996	0.947	0.562	56.2%	0.092	32.482%	0.44967	0.939
ATP2B4_5_multinomial_train3.2	0.9999999999999998	0.928	0.617	61.7%	0.129	37.884%	0.61175	0.921
ATP2B4_4_multinomial_train3.3	0.9999999999999986	0.924	0.649	64.9%	0.105	38.64%	0.49564	0.912
ATP2B4_4_multinomial_train3.4	0.9999999999999987	0.94	0.618	61.8%	0.106	36.702%	0.39799	0.934
ATP2B4_5_multinomial_train3.3	0.9999999999999998	0.925	0.697	69.7%	0.118	40.753%	0.5817	0.916
ATP2B4_5_multinomial_train3.4	0.9999999999999996	0.913	0.638	63.8%	0.106	41.023%	0.44482	0.896
ATP2B4_5_multinomial_train3.5	0.9999999999999997	0.933	0.649	64.9%	0.098	36.36%	0.47739	0.921
ATP2B4_4_multinomial_train3.5	0.9999999999999991	0.941	0.66	66.0%	0.102	33.986%	0.58805	0.933
ATP2B4_5_multinomial_train3.6	0.9999999999999996	0.9	0.681	68.1%	0.104	43.675%	0.47685	0.876
ATP2B4_4_multinomial_train3.6	0.9999999999999987	0.921	0.615	61.5%	0.103	39.116%	0.46888	0.907
ATP2B4_4_multinomial_train3.7	0.9999999999999989	0.914	0.661	66.1%	0.1	40.681%	0.4766	0.895
ATP2B4_4_multinomial_train3.8	0.999999999999999	0.952	0.542	54.2%	0.089	31.187%	0.40954	0.945
ATP2B4_5_multinomial_train3.7	0.9999999999999996	0.903	0.687	68.7%	0.121	43.4%	0.57761	0.888
ATP2B4_4_multinomial_train3.9	0.9999999999999988	0.951	0.588	58.8%	0.09	31.268%	0.50742	0.944
ATP2B4_5_multinomial_train3.8	0.9999999999999996	0.884	0.732	73.2%	0.134	47.58%	0.54181	0.866
ATP2B4_5_multinomial_train3.9	0.9999999999999996	0.929	0.668	66.8%	0.112	36.93%	0.55115	0.92
ATP2B4_4_multinomial_train3.10	0.9999999999999993	0.863	0.73	73.0%	0.133	50.854%	0.68699	0.836
ATP2B4_5_multinomial_train3.10	0.9999999999999997	0.905	0.699	69.9%	0.122	42.393%	0.52795	0.891
ATP2B4_4_multinomial_train3.11	0.9999999999999989	0.949	0.605	60.5%	0.088	31.804%	0.47108	0.94
ATP2B4_4_multinomial_train3.12	0.9999999999999989	0.947	0.569	56.9%	0.092	32.256%	0.49355	0.939
ATP2B4_5_multinomial_train3.11	0.9999999999999997	0.906	0.718	71.8%	0.123	43.306%	0.54138	0.892
ATP2B4_4_multinomial_train3.13	0.9999999999999984	0.945	0.552	55.2%	0.094	32.825%	0.38522	0.937
ATP2B4_5_multinomial_train3.12	0.9999999999999997	0.935	0.634	63.4%	0.113	35.572%	0.43596	0.928
ATP2B4_4_multinomial_train3.14	0.9999999999999987	0.958	0.525	52.5%	0.075	28.816%	0.39048	0.95
ATP2B4_5_multinomial_train3.13	0.9999999999999998	0.943	0.576	57.6%	0.087	33.5%	0.42725	0.932
ATP2B4_4_multinomial_train3.15	0.9999999999999988	0.947	0.586	58.6%	0.099	32.952%	0.41077	0.941
ATP2B4_4_multinomial_train3.16	0.9999999999999987	0.941	0.535	53.5%	0.087	33.851%	0.43003	0.929
ATP2B4_5_multinomial_train3.14	0.9999999999999996	0.936	0.638	63.8%	0.117	37.209%	0.64223	0.93
ATP2B4_4_multinomial_train3.17	0.9999999999999989	0.887	0.769	76.9%	0.121	47.798%	0.54157	0.868
ATP2B4_4_multinomial_train3.18	0.9999999999999989	0.906	0.684	68.4%	0.121	42.696%	0.51497	0.892
ATP2B4_5_multinomial_train3.15	0.9999999999999998	0.895	0.696	69.6%	0.138	44.953%	0.6267	0.882
ATP2B4_5_multinomial_train3.16	0.9999999999999996	0.919	0.67	67.0%	0.111	39.386%	0.52004	0.907
ATP2B4_4_multinomial_train3.19	0.9999999999999987	0.92	0.703	70.3%	0.111	39.539%	0.54608	0.907
ATP2B4_5_multinomial_train3.17	0.9999999999999997	0.945	0.565	56.5%	0.095	32.832%	0.40322	0.937
ATP2B4_5_multinomial_train3.18	0.9999999999999996	0.929	0.63	63.0%	0.103	38.547%	0.51257	0.917
ATP2B4_4_multinomial_train3.20	0.9999999999999987	0.932	0.588	58.8%	0.098	36.342%	0.44129	0.921
ATP2B4_5_multinomial_train3.19	0.9999999999999997	0.91	0.657	65.7%	0.11	42.428%	0.49577	0.894
ATP2B4_4_multinomial_train3.21	0.9999999999999989	0.914	0.672	67.2%	0.104	41.698%	0.53608	0.897
ATP2B4_5_multinomial_train3.20	0.9999999999999997	0.923	0.67	67.0%	0.113	38.587%	0.5235	0.912
ATP2B4_4_multinomial_train3.22	0.9999999999999986	0.97	0.508	50.8%	0.076	25.063%	0.39527	0.966
ATP2B4_5_multinomial_train3.21	0.9999999999999997	0.906	0.696	69.6%	0.1	42.249%	0.52469	0.884
ATP2B4_5_multinomial_train3.22	0.9999999999999997	0.886	0.745	74.5%	0.122	47.376%	0.54809	0.865
ATP2B4_4_multinomial_train3.23	0.9999999999999987	0.912	0.664	66.4%	0.117	41.357%	0.55826	0.899
ATP2B4_4_multinomial_train3.24	0.999999999999999	0.953	0.548	54.8%	0.087	30.416%	0.47131	0.946
ATP2B4_5_multinomial_train3.23	0.9999999999999996	0.885	0.732	73.2%	0.113	48.131%	0.60569	0.859
ATP2B4_4_multinomial_train3.25	0.999999999999999	0.948	0.551	55.1%	0.089	31.854%	0.40767	0.94
ATP2B4_5_multinomial_train3.24	0.9999999999999997	0.905	0.68	68.0%	0.108	42.711%	0.5127	0.885
ATP2B4_4_multinomial_train3.26	0.9999999999999987	0.937	0.606	60.6%	0.098	35.181%	0.42732	0.928
ATP2B4_5_multinomial_train3.25	0.9999999999999997	0.941	0.569	56.9%	0.086	33.981%	0.41617	0.929
ATP2B4_5_multinomial_train3.26	0.9999999999999996	0.904	0.682	68.2%	0.126	43.873%	0.52335	0.891
ATP2B4_4_multinomial_train3.27	0.9999999999999989	0.923	0.635	63.5%	0.1	39.245%	0.48197	0.909
ATP2B4_5_multinomial_train3.27	0.9999999999999996	0.882	0.726	72.6%	0.118	47.601%	0.4992	0.857
ATP2B4_4_multinomial_train3.28	0.9999999999999989	0.93	0.644	64.4%	0.098	36.894%	0.50788	0.918
ATP2B4_4_multinomial_train3.29	0.9999999999999986	0.933	0.645	64.5%	0.103	35.704%	0.52811	0.924
ATP2B4_5_multinomial_train3.28	0.9999999999999996	0.935	0.598	59.8%	0.101	36.147%	0.446	0.926
ATP2B4_5_multinomial_train3.29	0.9999999999999997	0.933	0.607	60.7%	0.103	36.188%	0.44245	0.922
ATP2B4_4_multinomial_train3.30	0.9999999999999987	0.957	0.515	51.5%	0.084	29.401%	0.44189	0.95
ATP2B4_5_multinomial_train3.30	0.9999999999999997	0.891	0.711	71.1%	0.136	47.161%	0.68756	0.876
ATP2B4_5_multinomial_train3.31	0.9999999999999997	0.934	0.603	60.3%	0.102	36.089%	0.48163	0.924
ATP2B4_5_multinomial_train3.32	0.9999999999999997	0.93	0.629	62.9%	0.099	36.933%	0.49789	0.917
ATP2B4_5_multinomial_train3.33	0.9999999999999997	0.952	0.574	57.4%	0.09	31.083%	0.49148	0.945
ATP2B4_4_multinomial_train3.31	0.999999999999999	0.921	0.701	70.1%	0.114	39.384%	0.50473	0.909
ATP2B4_4_multinomial_train3.32	0.9999999999999988	0.927	0.634	63.4%	0.093	37.288%	0.48808	0.912
ATP2B4_5_multinomial_train3.34	0.9999999999999998	0.888	0.741	74.1%	0.115	46.221%	0.58779	0.864
ATP2B4_4_multinomial_train3.33	0.9999999999999988	0.948	0.612	61.2%	0.095	33.232%	0.42659	0.941
ATP2B4_4_multinomial_train3.34	0.9999999999999987	0.923	0.633	63.3%	0.103	38.623%	0.487	0.909
ATP2B4_4_multinomial_train3.35	0.9999999999999986	0.949	0.597	59.7%	0.088	31.921%	0.42262	0.941
ATP2B4_5_multinomial_train3.35	0.9999999999999998	0.944	0.577	57.7%	0.101	33.677%	0.45703	0.936
ATP2B4_5_multinomial_train3.36	0.9999999999999994	0.926	0.682	68.2%	0.111	37.879%	0.57134	0.915
ATP2B4_4_multinomial_train3.36	0.9999999999999989	0.902	0.696	69.6%	0.105	43.153%	0.53651	0.88
ATP2B4_5_multinomial_train3.37	0.9999999999999997	0.927	0.576	57.6%	0.104	38.407%	0.5103	0.915
ATP2B4_5_multinomial_train3.38	0.9999999999999996	0.924	0.624	62.4%	0.108	39.372%	0.5117	0.912
ATP2B4_5_multinomial_train3.39	0.9999999999999997	0.889	0.7	70.0%	0.145	46.842%	0.46048	0.876
ATP2B4_5_multinomial_train3.40	0.9999999999999997	0.931	0.601	60.1%	0.096	36.361%	0.46187	0.918
ATP2B4_5_multinomial_train3.41	0.9999999999999996	0.919	0.667	66.7%	0.124	41.715%	0.61833	0.91
ATP2B4_4_multinomial_train3.37	0.9999999999999991	0.952	0.567	56.7%	0.086	30.743%	0.43452	0.945
ATP2B4_5_multinomial_train3.42	0.9999999999999998	0.917	0.658	65.8%	0.1	40.083%	0.46177	0.9
ATP2B4_5_multinomial_train3.43	0.9999999999999996	0.907	0.694	69.4%	0.118	42.14%	0.59027	0.892
ATP2B4_5_multinomial_train3.44	0.9999999999999994	0.902	0.717	71.7%	0.122	43.227%	0.53579	0.886
ATP2B4_5_multinomial_train3.45	0.9999999999999998	0.918	0.646	64.6%	0.101	40.085%	0.45081	0.901
ATP2B4_4_multinomial_train3.38	0.9999999999999988	0.945	0.634	63.4%	0.092	32.712%	0.48387	0.936
ATP2B4_5_multinomial_train3.46	0.9999999999999997	0.932	0.589	58.9%	0.109	36.692%	0.4796	0.923
ATP2B4_5_multinomial_train3.47	0.9999999999999996	0.925	0.596	59.6%	0.107	38.689%	0.55257	0.914
ATP2B4_5_multinomial_train3.48	0.9999999999999996	0.943	0.589	58.9%	0.093	33.405%	0.43937	0.933
ATP2B4_5_multinomial_train3.49	0.9999999999999997	0.897	0.7	70.0%	0.125	44.29%	0.54015	0.881
ATP2B4_5_multinomial_train3.50	0.9999999999999996	0.882	0.708	70.8%	0.133	48.486%	0.51635	0.863
ATP2B4_5_multinomial_train3.51	0.9999999999999997	0.903	0.719	71.9%	0.138	43.688%	0.59665	0.892
ATP2B4_5_multinomial_train3.52	0.9999999999999996	0.872	0.746	74.6%	0.111	49.074%	0.5581	0.837
ATP2B4_4_multinomial_train3.39	0.9999999999999989	0.906	0.672	67.2%	0.115	42.483%	0.49532	0.89
ATP2B4_5_multinomial_train3.53	0.9999999999999997	0.903	0.717	71.7%	0.125	42.969%	0.51688	0.889
ATP2B4_4_multinomial_train3.40	0.9999999999999988	0.896	0.721	72.1%	0.112	44.804%	0.54689	0.874
ATP2B4_4_multinomial_train3.41	0.9999999999999992	0.97	0.493	49.3%	0.076	24.555%	0.37123	0.966
ATP2B4_4_multinomial_train3.42	0.9999999999999989	0.915	0.691	69.1%	0.115	41.741%	0.45803	0.903
ATP2B4_4_multinomial_train3.43	0.999999999999999	0.914	0.666	66.6%	0.096	40.699%	0.50455	0.892
PMS2_2_multinomial_train3	0.999999999999996	0.706	0.711	71.1%	0.125	73.227%	0.36001	0.515
PMS1_2_multinomial_train3	0.999999999999997	0.867	0.655	65.5%	0.124	51.501%	0.39524	0.841
PMS1_2_multinomial_train3.1	0.9999999999999974	0.891	0.634	63.4%	0.102	45.845%	0.40932	0.861
MLH1_2_multinomial_train3	0.9999999999999962	0.961	0.307	30.7%	0.054	28.867%	0.08382	0.948
MSH6_5_multinomial_train3	0.999999999999997	0.974	0.26	26.0%	0.044	23.896%	0.06794	0.965
MSH6_4_multinomial_train3	0.9999999999999956	0.964	0.262	26.2%	0.051	27.464%	0.06649	0.951
MLH1_2_multinomial_train3.1	0.9999999999999961	0.966	0.289	28.9%	0.05	26.799%	0.07505	0.955
MSH2_1_multinomial_train3	0.9999999999999968	0.945	0.364	36.4%	0.072	35.233%	0.10979	0.935
MSH6_6_multinomial_train3	0.999999999999999	0.965	0.273	27.3%	0.053	28.003%	0.074	0.954
MSH6_4_multinomial_train3.1	0.9999999999999957	0.966	0.286	28.6%	0.05	26.832%	0.07215	0.954
MLH1_2_multinomial_train3.2	0.9999999999999959	0.959	0.276	27.6%	0.053	28.832%	0.0738	0.942
MSH6_4_multinomial_train3.2	0.9999999999999952	0.952	0.306	30.6%	0.06	31.676%	0.07877	0.935
MSH6_5_multinomial_train3.1	0.999999999999997	0.976	0.25	25.0%	0.042	22.979%	0.06351	0.967
MSH6_4_multinomial_train3.3	0.9999999999999958	0.962	0.274	27.4%	0.052	28.043%	0.0723	0.948
MSH6_5_multinomial_train3.2	0.9999999999999966	0.981	0.238	23.8%	0.037	20.555%	0.05693	0.974
MSH6_4_multinomial_train3.4	0.9999999999999962	0.972	0.253	25.3%	0.045	24.58%	0.06953	0.961
MSH2_1_multinomial_train3.1	0.9999999999999966	0.954	0.323	32.3%	0.063	32.215%	0.08789	0.941
MSH6_6_multinomial_train3.1	0.999999999999999	0.964	0.283	28.3%	0.053	28.208%	0.0781	0.951
MSH6_5_multinomial_train3.3	0.9999999999999967	0.972	0.259	25.9%	0.046	25.004%	0.06365	0.961
PMS2_2_multinomial_train3.1	0.9999999999999959	0.679	0.762	76.2%	0.132	76.043%	0.39323	0.47
MSH6_6_multinomial_train3.2	0.9999999999999989	0.965	0.3	30.0%	0.053	27.916%	0.07807	0.955
MSH6_4_multinomial_train3.5	0.999999999999996	0.967	0.259	25.9%	0.047	26.026%	0.06452	0.953
MSH6_4_multinomial_train3.6	0.999999999999996	0.967	0.264	26.4%	0.049	26.46%	0.06538	0.955
MSH6_5_multinomial_train3.4	0.9999999999999966	0.968	0.265	26.5%	0.05	26.67%	0.06142	0.957
MLH1_2_multinomial_train3.3	0.9999999999999962	0.965	0.291	29.1%	0.05	26.951%	0.0765	0.953
MSH6_5_multinomial_train3.5	0.9999999999999968	0.972	0.262	26.2%	0.044	24.185%	0.06191	0.962
MSH6_5_multinomial_train3.6	0.9999999999999963	0.974	0.264	26.4%	0.043	23.621%	0.06698	0.964
MSH6_4_multinomial_train3.7	0.9999999999999957	0.966	0.262	26.2%	0.05	26.92%	0.07417	0.954
MSH2_1_multinomial_train3.2	0.9999999999999964	0.964	0.318	31.8%	0.055	28.619%	0.08687	0.954
MLH1_2_multinomial_train3.4	0.9999999999999962	0.957	0.309	30.9%	0.056	29.888%	0.08345	0.941
MSH6_5_multinomial_train3.7	0.9999999999999968	0.97	0.265	26.5%	0.05	26.436%	0.06554	0.962
PMS1_2_multinomial_train3.2	0.9999999999999973	0.881	0.636	63.6%	0.101	47.962%	0.34859	0.844
MSH6_4_multinomial_train3.8	0.999999999999996	0.971	0.259	25.9%	0.046	25.065%	0.07267	0.961
MSH2_1_multinomial_train3.3	0.9999999999999967	0.946	0.337	33.7%	0.07	34.777%	0.09446	0.934
MSH6_5_multinomial_train3.8	0.9999999999999967	0.977	0.273	27.3%	0.043	23.076%	0.06944	0.971
PMS2_2_multinomial_train3.2	0.9999999999999956	0.671	0.792	79.2%	0.137	75.576%	0.41588	0.475
MSH6_6_multinomial_train3.3	0.999999999999999	0.964	0.282	28.2%	0.054	28.225%	0.07299	0.954
MSH6_5_multinomial_train3.9	0.9999999999999962	0.975	0.247	24.7%	0.044	23.797%	0.05746	0.967
MSH6_4_multinomial_train3.9	0.9999999999999957	0.962	0.264	26.4%	0.054	28.714%	0.06887	0.95
MSH6_5_multinomial_train3.10	0.9999999999999971	0.977	0.239	23.9%	0.042	22.938%	0.06181	0.969
MSH2_1_multinomial_train3.4	0.9999999999999968	0.947	0.346	34.6%	0.068	34.307%	0.10096	0.933
PMS1_2_multinomial_train3.3	0.9999999999999973	0.872	0.694	69.4%	0.107	48.945%	0.50968	0.833
MSH6_6_multinomial_train3.4	0.999999999999999	0.965	0.293	29.3%	0.051	27.359%	0.07818	0.953
MSH6_5_multinomial_train3.11	0.9999999999999967	0.975	0.246	24.6%	0.043	23.525%	0.06118	0.965
MSH6_5_multinomial_train3.12	0.9999999999999968	0.979	0.221	22.1%	0.04	21.775%	0.05437	0.973
MSH6_4_multinomial_train3.10	0.9999999999999957	0.968	0.266	26.6%	0.047	25.916%	0.06639	0.954
MSH6_4_multinomial_train3.11	0.9999999999999958	0.966	0.27	27.0%	0.05	27.056%	0.07328	0.952
MSH6_6_multinomial_train3.5	0.9999999999999989	0.96	0.316	31.6%	0.056	29.315%	0.08737	0.948
PMS2_2_multinomial_train3.3	0.9999999999999958	0.717	0.704	70.4%	0.122	72.19%	0.34141	0.526
MSH6_5_multinomial_train3.13	0.9999999999999964	0.976	0.235	23.5%	0.042	23.093%	0.05645	0.967
PMS1_2_multinomial_train3.4	0.9999999999999976	0.9	0.613	61.3%	0.099	43.872%	0.37816	0.874
PMS2_2_multinomial_train3.4	0.9999999999999967	0.707	0.717	71.7%	0.125	72.553%	0.36643	0.515
PMS2_2_multinomial_train3.5	0.9999999999999961	0.682	0.764	76.4%	0.132	75.138%	0.39697	0.483
MSH6_4_multinomial_train3.12	0.999999999999996	0.967	0.262	26.2%	0.049	26.468%	0.07144	0.955
MSH6_4_multinomial_train3.13	0.9999999999999961	0.968	0.26	26.0%	0.047	26.043%	0.06156	0.954
MLH1_2_multinomial_train3.5	0.999999999999996	0.954	0.311	31.1%	0.054	29.954%	0.09297	0.932
MSH6_6_multinomial_train3.6	0.999999999999999	0.964	0.281	28.1%	0.051	27.355%	0.07543	0.952
PMS1_2_multinomial_train3.5	0.9999999999999971	0.913	0.536	53.6%	0.084	40.533%	0.37306	0.884
MSH6_6_multinomial_train3.7	0.9999999999999989	0.967	0.286	28.6%	0.049	26.403%	0.07289	0.955
PMS2_2_multinomial_train3.6	0.9999999999999959	0.689	0.761	76.1%	0.13	74.854%	0.38954	0.489
MLH1_2_multinomial_train3.6	0.9999999999999958	0.961	0.307	30.7%	0.054	28.65%	0.07644	0.948
MLH1_2_multinomial_train3.7	0.9999999999999958	0.963	0.296	29.6%	0.051	27.803%	0.0837	0.948
MSH6_4_multinomial_train3.14	0.9999999999999958	0.969	0.275	27.5%	0.046	25.3%	0.07248	0.956
MSH6_4_multinomial_train3.15	0.9999999999999961	0.972	0.265	26.5%	0.043	24.125%	0.0671	0.958
MSH2_1_multinomial_train3.5	0.9999999999999966	0.959	0.3	30.0%	0.059	30.369%	0.08191	0.948
MSH6_6_multinomial_train3.8	0.999999999999999	0.97	0.278	27.8%	0.047	25.43%	0.07177	0.96
MSH6_5_multinomial_train3.14	0.9999999999999964	0.98	0.224	22.4%	0.04	21.712%	0.05412	0.974
MSH6_5_multinomial_train3.15	0.9999999999999968	0.978	0.225	22.5%	0.041	22.412%	0.06261	0.97
MLH1_2_multinomial_train3.8	0.999999999999996	0.952	0.318	31.8%	0.06	31.716%	0.08983	0.935
MSH6_5_multinomial_train3.16	0.9999999999999971	0.974	0.238	23.8%	0.044	23.997%	0.06151	0.965
PMS1_2_multinomial_train3.6	0.9999999999999969	0.852	0.716	71.6%	0.117	52.779%	0.45043	0.809
MSH6_5_multinomial_train3.17	0.9999999999999964	0.969	0.278	27.8%	0.05	26.483%	0.06838	0.959
PMS1_2_multinomial_train3.7	0.9999999999999964	0.893	0.578	57.8%	0.093	44.899%	0.33364	0.856
MSH6_6_multinomial_train3.9	0.9999999999999989	0.966	0.288	28.8%	0.052	27.57%	0.07541	0.955
MLH1_2_multinomial_train3.9	0.999999999999996	0.963	0.281	28.1%	0.05	27.527%	0.08251	0.947
MSH6_4_multinomial_train3.16	0.999999999999996	0.966	0.279	27.9%	0.048	26.452%	0.07202	0.952
MSH6_6_multinomial_train3.10	0.9999999999999989	0.965	0.301	30.1%	0.052	27.72%	0.078	0.953
PMS2_2_multinomial_train3.7	0.9999999999999963	0.693	0.753	75.3%	0.128	74.998%	0.39151	0.489
MSH6_6_multinomial_train3.11	0.9999999999999988	0.96	0.305	30.5%	0.057	29.578%	0.07951	0.95
MSH6_5_multinomial_train3.18	0.9999999999999968	0.973	0.254	25.4%	0.045	24.289%	0.06405	0.965
MSH6_5_multinomial_train3.19	0.9999999999999962	0.979	0.224	22.4%	0.039	21.546%	0.05526	0.971
MSH6_5_multinomial_train3.20	0.9999999999999968	0.972	0.259	25.9%	0.046	24.877%	0.06675	0.963
MSH2_1_multinomial_train3.6	0.9999999999999962	0.953	0.334	33.4%	0.065	32.738%	0.09285	0.942
MLH1_2_multinomial_train3.10	0.9999999999999957	0.957	0.313	31.3%	0.058	30.487%	0.08329	0.943
MSH6_5_multinomial_train3.21	0.9999999999999967	0.975	0.26	26.0%	0.044	23.822%	0.06369	0.967
MLH1_2_multinomial_train3.11	0.9999999999999961	0.953	0.34	34.0%	0.058	31.103%	0.09618	0.934
MSH6_5_multinomial_train3.22	0.9999999999999967	0.966	0.265	26.5%	0.052	27.535%	0.06699	0.956
PMS2_2_multinomial_train3.8	0.9999999999999958	0.683	0.768	76.8%	0.129	75.055%	0.41399	0.469
MSH6_6_multinomial_train3.12	0.9999999999999989	0.969	0.284	28.4%	0.049	26.206%	0.07177	0.959
MSH6_6_multinomial_train3.13	0.9999999999999989	0.959	0.296	29.6%	0.057	30.017%	0.07513	0.945
PMS2_2_multinomial_train3.9	0.999999999999996	0.705	0.716	71.6%	0.127	73.028%	0.3654	0.517
MSH2_1_multinomial_train3.7	0.9999999999999962	0.964	0.28	28.0%	0.054	28.245%	0.0764	0.954
MSH6_4_multinomial_train3.17	0.9999999999999958	0.974	0.235	23.5%	0.041	22.998%	0.06416	0.962
