Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_multinomial_train_fold1.32	999.9999999999977	0.893	598.158	59.816%	99.679	45.089%	0.36397	0.863
ATP2B4_multinomial_train_fold1.33	999.9999999999974	0.872	664.952	66.495%	143.504	49.748%	0.4945	0.854
ATP2B4_multinomial_train_fold1.34	999.999999999998	0.907	584.3	58.43%	93.957	43.516%	0.30598	0.884
ATP2B4_multinomial_train_fold1.35	999.9999999999983	0.922	599.994	59.999%	89.82	39.81%	0.34685	0.903
ATP2B4_multinomial_train_fold1.36	999.9999999999975	0.904	642.762	64.276%	123.684	44.771%	0.38305	0.891
ATP2B4_multinomial_train_fold1.37	999.9999999999981	0.898	579.919	57.992%	112.279	45.064%	0.3353	0.879
ATP2B4_multinomial_train_fold1.38	999.999999999998	0.86	669.43	66.943%	126.734	51.434%	0.41063	0.829
ATP2B4_multinomial_train_fold1.39	999.9999999999973	0.897	639.841	63.984%	144.975	47.047%	0.42253	0.887
ATP2B4_multinomial_train_fold1.40	999.9999999999973	0.941	583.63	58.363%	108.928	37.489%	0.34929	0.936
ATP2B4_multinomial_train_fold1.41	999.9999999999983	0.882	600.882	60.088%	128.712	48.413%	0.38524	0.863
ATP2B4_multinomial_train_fold1.42	999.9999999999977	0.888	701.01	70.101%	156.822	49.377%	0.48849	0.879
ATP2B4_multinomial_train_fold1.43	999.9999999999982	0.916	593.183	59.318%	100.703	41.741%	0.30887	0.899
ATP2B4_multinomial_train_fold1.44	999.9999999999981	0.892	593.085	59.309%	107.883	46.042%	0.33994	0.867
ATP2B4_multinomial_train_fold1.45	999.999999999998	0.886	632.882	63.288%	111.48	46.785%	0.40583	0.859
ATP2B4_multinomial_train_fold1.46	999.9999999999983	0.881	620.251	62.025%	111.889	47.587%	0.37691	0.853
ATP2B4_multinomial_train_fold1.47	999.999999999998	0.894	593.534	59.353%	116.64	45.773%	0.38416	0.874
ATP2B4_multinomial_train_fold1.48	999.999999999998	0.895	655.139	65.514%	131.098	46.339%	0.51119	0.881
ATP2B4_multinomial_train_fold1.49	999.9999999999982	0.851	650.191	65.019%	128.075	53.217%	0.387	0.817
ATP2B4_multinomial_train_fold1.50	999.9999999999975	0.876	688.817	68.882%	151.574	49.903%	0.49093	0.862
ATP2B4_multinomial_train_fold1.51	999.9999999999981	0.88	579.442	57.944%	105.753	47.605%	0.32045	0.846
ATP2B4_multinomial_train_fold1.52	999.9999999999978	0.924	535.859	53.586%	84.95	38.858%	0.2884	0.904
ATP2B4_multinomial_train_fold1.53	999.999999999998	0.93	523.371	52.337%	85.06	37.468%	0.3257	0.912
ATP2B4_multinomial_train_fold1.54	999.9999999999983	0.916	586.531	58.653%	87.512	41.023%	0.33757	0.892
ATP2B4_multinomial_train_fold1.55	999.9999999999973	0.897	673.784	67.378%	134.815	46.196%	0.48624	0.885
ATP2B4_multinomial_train_fold1.56	999.9999999999977	0.877	595.72	59.572%	119.73	48.642%	0.33101	0.851
ATP2B4_multinomial_train_fold1.57	999.9999999999972	0.9	634.716	63.472%	123.066	44.79%	0.46546	0.886
ATP2B4_multinomial_train_fold1.58	999.9999999999973	0.91	613.975	61.398%	113.737	42.593%	0.415	0.896
ATP2B4_multinomial_train_fold1.59	999.9999999999978	0.961	451.32	45.132%	65.125	28.468%	0.30132	0.951
ATP2B4_multinomial_train_fold1.60	999.9999999999978	0.908	605.4	60.54%	111.742	42.787%	0.35072	0.892
ATP2B4_multinomial_train_fold1.61	999.9999999999972	0.922	651.297	65.13%	108.311	40.123%	0.45188	0.911
ATP2B4_multinomial_train_fold1.62	999.999999999998	0.886	627.41	62.741%	110.338	47.199%	0.37536	0.86
