Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_0_multinomial_train1.95	0.9999999999999977	0.989	0.281	28.1%	0.06	14.845%	0.1363	0.989
OGG1_0_multinomial_train1.96	0.9999999999999976	0.994	0.255	25.5%	0.046	11.182%	0.13523	0.993
OGG1_0_multinomial_train1.97	0.999999999999998	0.996	0.233	23.3%	0.038	9.392%	0.1386	0.995
OGG1_0_multinomial_train1.98	0.999999999999998	0.993	0.284	28.4%	0.059	13.913%	0.12542	0.993
RNF168_0_multinomial_train1	0.9999999999999991	0.895	0.496	49.6%	0.067	44.551%	0.30432	0.797
RNF168_0_multinomial_train1.1	0.9999999999999991	0.899	0.48	48.0%	0.066	43.598%	0.25055	0.807
RNF168_0_multinomial_train1.2	0.999999999999999	0.866	0.584	58.4%	0.08	50.148%	0.31345	0.759
RNF168_0_multinomial_train1.3	0.9999999999999989	0.891	0.531	53.1%	0.074	45.519%	0.27927	0.815
RNF168_0_multinomial_train1.4	0.9999999999999991	0.93	0.431	43.1%	0.055	36.682%	0.21163	0.865
RNF168_0_multinomial_train1.5	0.9999999999999989	0.858	0.599	59.9%	0.085	51.624%	0.33133	0.763
RNF168_0_multinomial_train1.6	0.999999999999999	0.873	0.592	59.2%	0.077	48.66%	0.35848	0.77
RNF168_0_multinomial_train1.7	0.9999999999999989	0.843	0.617	61.7%	0.084	53.492%	0.38939	0.707
RNF168_0_multinomial_train1.8	0.9999999999999989	0.895	0.566	56.6%	0.073	44.834%	0.32438	0.822
RNF168_0_multinomial_train1.9	0.999999999999999	0.887	0.529	52.9%	0.069	46.273%	0.28309	0.774
RNF168_0_multinomial_train1.10	0.9999999999999989	0.929	0.433	43.3%	0.059	37.305%	0.23372	0.875
RNF168_0_multinomial_train1.11	0.9999999999999989	0.884	0.55	55.0%	0.071	47.154%	0.3135	0.772
RNF168_0_multinomial_train1.12	0.9999999999999989	0.913	0.486	48.6%	0.065	40.943%	0.25392	0.847
RNF168_0_multinomial_train1.13	0.9999999999999989	0.896	0.527	52.7%	0.067	44.471%	0.29621	0.798
RNF168_0_multinomial_train1.14	0.999999999999999	0.877	0.559	55.9%	0.081	48.329%	0.28697	0.797
RNF168_0_multinomial_train1.15	0.9999999999999989	0.892	0.54	54.0%	0.069	44.866%	0.31038	0.797
RNF168_0_multinomial_train1.16	0.9999999999999989	0.919	0.49	49.0%	0.067	39.669%	0.27935	0.87
RNF168_0_multinomial_train1.17	0.9999999999999991	0.909	0.526	52.6%	0.073	43.201%	0.28207	0.867
RNF168_0_multinomial_train1.18	0.999999999999999	0.888	0.535	53.5%	0.07	45.968%	0.29301	0.785
RNF168_0_multinomial_train1.19	0.9999999999999991	0.876	0.55	55.0%	0.078	48.558%	0.33098	0.781
RNF168_0_multinomial_train1.20	0.9999999999999991	0.911	0.499	49.9%	0.064	41.33%	0.28571	0.838
RNF168_0_multinomial_train1.21	0.999999999999999	0.888	0.54	54.0%	0.074	45.971%	0.30332	0.806
RNF168_0_multinomial_train1.22	0.9999999999999991	0.92	0.467	46.7%	0.062	39.769%	0.24395	0.859
RNF168_0_multinomial_train1.23	0.9999999999999991	0.917	0.508	50.8%	0.066	40.577%	0.2636	0.866
RNF168_0_multinomial_train1.24	0.9999999999999989	0.89	0.516	51.6%	0.073	45.663%	0.29115	0.806
RNF168_0_multinomial_train1.25	0.9999999999999989	0.897	0.53	53.0%	0.071	44.819%	0.3046	0.819
RNF168_0_multinomial_train1.26	0.999999999999999	0.932	0.435	43.5%	0.057	36.159%	0.22364	0.88
RNF168_0_multinomial_train1.27	0.9999999999999991	0.901	0.524	52.4%	0.071	43.472%	0.28585	0.832
RNF168_0_multinomial_train1.28	0.9999999999999991	0.923	0.462	46.2%	0.062	38.782%	0.24602	0.866
RNF168_0_multinomial_train1.29	0.999999999999999	0.901	0.484	48.4%	0.065	43.169%	0.25837	0.808
RNF168_0_multinomial_train1.30	0.9999999999999991	0.901	0.489	48.9%	0.071	43.786%	0.26637	0.832
