Samples	SBS96A	SBS96B	SBS96C
ATP2B4_3_multinomial_train2.30	0.6175735410177995	1.94e-321	0.3824264589822005
ATP2B4_3_multinomial_train2.31	0.6771917453728264	5.0498662709935614e-26	0.32280825462717344
ATP2B4_3_multinomial_train2.32	0.6709443751304132	5.1399909946471194e-304	0.3290556248695869
ATP2B4_2_multinomial_train2.27	0.6387886140599208	1.734e-321	0.3612113859400792
ATP2B4_2_multinomial_train2.28	0.43586909649747047	0.024064451782671827	0.5400664517198577
ATP2B4_3_multinomial_train2.33	0.5564233095460448	1.2238643646250211e-164	0.4435766904539552
ATP2B4_2_multinomial_train2.29	0.671025340374765	9.74765257523039e-106	0.3289746596252348
ATP2B4_2_multinomial_train2.30	0.7566654373339993	0.01783709945986156	0.2254974632061392
ATP2B4_3_multinomial_train2.34	0.566085229201785	5.054334088747132e-102	0.43391477079821494
ATP2B4_3_multinomial_train2.35	0.632303263565718	1.2644665971343626e-125	0.36769673643428197
ATP2B4_2_multinomial_train2.31	0.6829305334761218	1.047e-321	0.31706946652387813
ATP2B4_3_multinomial_train2.36	0.7347601461446427	2.078628446467954e-96	0.2652398538553572
ATP2B4_2_multinomial_train2.32	0.7100414752999187	2.2045935482085854e-206	0.28995852470008127
ATP2B4_2_multinomial_train2.33	0.6773226082973012	4.874926094754701e-268	0.3226773917026989
ATP2B4_2_multinomial_train2.34	0.6724356535475244	0.0034501830231188964	0.32411416342935667
ATP2B4_3_multinomial_train2.37	0.6597799309233894	1.85e-321	0.34022006907661045
ATP2B4_3_multinomial_train2.38	0.7629882699509005	5.6723253064029676e-11	0.23701172999237607
ATP2B4_2_multinomial_train2.35	0.5950852591795706	2.515e-321	0.4049147408204293
ATP2B4_3_multinomial_train2.39	0.7293019965257843	0.002044751011021518	0.2686532524631941
ATP2B4_2_multinomial_train2.36	0.8460963802762749	1.537e-321	0.153903619723725
ATP2B4_2_multinomial_train2.37	0.699011467399056	7.430227228038429e-200	0.30098853260094416
ATP2B4_3_multinomial_train2.40	0.6812119211422547	5.935301165879437e-175	0.31878807885774535
ATP2B4_2_multinomial_train2.38	0.4263877906379309	0.10996975794909071	0.4636424514129782
ATP2B4_3_multinomial_train2.41	0.6538741079009889	0.011326354002570819	0.3347995380964403
ATP2B4_2_multinomial_train2.39	0.7373554690074369	0.04198757038002783	0.22065696061253515
ATP2B4_3_multinomial_train2.42	0.5338622409760811	1.477e-321	0.46613775902391885
ATP2B4_2_multinomial_train2.40	0.7052531090860645	1.19e-321	0.2947468909139353
ATP2B4_2_multinomial_train2.41	0.631177173975634	2.668773806974746e-94	0.36882282602436595
ATP2B4_2_multinomial_train2.42	0.44157513160807327	0.008918576539986761	0.5495062918519399
ATP2B4_2_multinomial_train2.43	0.7564019184774751	1.65e-321	0.24359808152252496
ATP2B4_3_multinomial_train2.43	0.5921978976736139	1.457e-321	0.40780210232638614
ATP2B4_2_multinomial_train2.44	0.5248879220845984	6.25539853461114e-246	0.47511207791540155
ATP2B4_3_multinomial_train2.44	0.695639150198553	8.670052453520815e-132	0.3043608498014468
ATP2B4_2_multinomial_train2.45	0.5700450036307312	1.477e-321	0.4299549963692688
ATP2B4_2_multinomial_train2.46	0.6974375322762771	0.00017799859966913763	0.30238446912405365
ATP2B4_2_multinomial_train2.47	0.6937975163967306	0.0018919256556765396	0.304310557947593
ATP2B4_2_multinomial_train2.48	0.8197293537805393	4.642407171405085e-244	0.18027064621946073
ATP2B4_3_multinomial_train2.45	0.6987088594517639	8.825799173585035e-296	0.30129114054823597
ATP2B4_3_multinomial_train2.46	0.49568788307692585	4.721278270911439e-70	0.5043121169230742
ATP2B4_2_multinomial_train2.49	0.5771826309315156	0.006274608443019273	0.4165427606254651
ATP2B4_2_multinomial_train2.50	0.7661680282215366	1.97e-321	0.23383197177846327
MSH6_2_multinomial_train2	2.085e-321	0.9898912261746836	0.010108773825316228
MSH6_2_multinomial_train2.1	1.86e-321	1.0	8.387815001858705e-127
MSH6_2_multinomial_train2.2	1.27e-321	1.0	2.5929311773745247e-254
PMS2_1_multinomial_train2	0.1746574252235849	0.8253425747764149	4.2e-322
MSH6_2_multinomial_train2.3	1.9e-321	0.9998708536680131	0.0001291463319868257
MLH1_1_multinomial_train2	7.537313688654293e-256	1.0	2.643e-321
MLH1_1_multinomial_train2.1	2.02e-321	0.9999999999999999	1.146e-321
MSH6_3_multinomial_train2	1.087e-321	1.0	8.05e-322
MSH6_2_multinomial_train2.4	1.033e-321	1.0	1.285e-321
MLH1_1_multinomial_train2.2	1.793e-321	0.9999999999999999	1.19e-321
MSH6_3_multinomial_train2.1	7.8e-322	1.0	7.76e-322
PMS2_1_multinomial_train2.1	0.1973733568049661	0.8026266431950337	7.1e-322
MSH6_3_multinomial_train2.2	1.13e-321	0.9999999999999999	5.63e-322
MLH1_1_multinomial_train2.3	1.5537330821081193e-274	1.0	2.337e-321
MSH6_3_multinomial_train2.3	8.1e-322	0.9999999999999999	8.05e-322
MLH1_1_multinomial_train2.4	2.8289318126123815e-220	1.0	1.2337076744951692e-109
MSH6_3_multinomial_train2.4	8.2e-322	1.0	5.43e-322
PMS2_1_multinomial_train2.2	0.1354612843990401	0.8645387156009599	4.35e-322
PMS2_1_multinomial_train2.3	0.11359025161622724	0.8864097483837726	7.9e-322
MSH6_2_multinomial_train2.5	2.67e-321	0.9941600188602097	0.005839981139790433
MSH6_2_multinomial_train2.6	1.32e-321	0.9942278701819478	0.005772129818052038
MSH6_2_multinomial_train2.7	1.97e-321	1.0	3.970466840549405e-110
MSH6_3_multinomial_train2.5	8.1e-322	1.0	5.4e-322
PMS1_1_multinomial_train2	0.7562911791219389	0.18047851767211445	0.06323030320594678
PMS1_1_multinomial_train2.1	0.6834777281296868	0.18581320120178324	0.13070907066852988
MLH1_1_multinomial_train2.5	1.927e-321	1.0	1.09e-321
PMS2_1_multinomial_train2.4	0.1316642367213706	0.8683357632786294	4.05e-322
PMS2_1_multinomial_train2.5	0.08442758660688446	0.9155724133931156	4.35e-322
MSH6_3_multinomial_train2.6	8.2e-322	1.0	5.43e-322
MSH6_2_multinomial_train2.8	1.927e-321	1.0	1.2797718033971992e-171
MLH1_1_multinomial_train2.6	2.006e-321	1.0	1.43e-321
MSH6_3_multinomial_train2.7	1.117e-321	0.9999999999999999	8.35e-322
PMS2_1_multinomial_train2.6	0.13943170243853337	0.8605682975614668	3.85e-322
PMS1_1_multinomial_train2.2	0.7832601050204223	0.21231469571986702	0.0044251992597106864
PMS2_1_multinomial_train2.7	0.14489246408639295	0.8551075359136071	4e-322
PMS2_1_multinomial_train2.8	0.17951045011377453	0.8204895498862255	3.6e-322
MSH6_2_multinomial_train2.9	1.87e-321	0.9790361970640237	0.020963802935976234
MLH1_1_multinomial_train2.7	2.3986899060899465e-305	0.9999999999999999	2.31e-321
PMS1_1_multinomial_train2.3	0.6160152567219982	0.31494687277507477	0.06903787050292719
MSH6_3_multinomial_train2.8	1.087e-321	1.0	1.08e-321
MLH1_1_multinomial_train2.8	1.71e-321	1.0	1.3478904039753494e-295
PMS1_1_multinomial_train2.4	0.6597818852086391	0.23827784856688372	0.10194026622447704
MSH6_3_multinomial_train2.9	1.12e-321	1.0	8.35e-322
MSH6_3_multinomial_train2.10	8.1e-322	0.9999999999999999	8.05e-322
MSH6_2_multinomial_train2.10	1.314e-321	0.9999999999999999	1.823e-321
MSH6_3_multinomial_train2.11	1.413e-321	1.0	1.41e-321
PMS2_1_multinomial_train2.9	0.09125390079136686	0.9087460992086331	8.35e-322
MSH6_3_multinomial_train2.12	8.3e-322	1.0	8.25e-322
MSH6_3_multinomial_train2.13	1.11e-321	1.0	8.25e-322
MLH1_1_multinomial_train2.9	1.480098353952171e-222	1.0	3.7322141387170387e-35
PMS1_1_multinomial_train2.5	0.4512908699148517	0.332199959901228	0.21650917018392007
PMS1_1_multinomial_train2.6	0.7462460634362809	0.15283854489069207	0.1009153916730272
MSH6_3_multinomial_train2.14	1.344e-321	1.0	1.6e-321
PMS2_1_multinomial_train2.10	0.10209526554972206	0.8979047344502781	4.25e-322
MSH6_2_multinomial_train2.11	2.204e-321	0.9999999999999999	2.1651629684605734e-170
MSH6_2_multinomial_train2.12	1.873e-321	0.9887550742954495	0.011244925704550653
PMS2_1_multinomial_train2.11	0.12801517201020438	0.8719848279897956	3.9e-322
MSH6_2_multinomial_train2.13	1.625e-321	1.0	1.0951277298245592e-93
PMS2_1_multinomial_train2.12	0.10977375967931956	0.8902262403206804	4.05e-322
MSH6_2_multinomial_train2.14	2.2e-321	0.9943014570017831	0.005698542998216804
PMS2_1_multinomial_train2.13	0.10067823038753454	0.8993217696124655	4.4e-322
MLH1_1_multinomial_train2.10	1.63e-321	0.9999999999999999	8.05e-322
MSH6_3_multinomial_train2.15	1.087e-321	1.0	1.08e-321
MLH1_1_multinomial_train2.11	2.357e-321	1.0	1.17e-321
PMS1_1_multinomial_train2.7	0.6606430828601889	0.28007098997271335	0.05928592716709769
MLH1_1_multinomial_train2.12	1.057e-321	1.0	7.86e-322
MSH6_2_multinomial_train2.15	2.16e-321	0.9906201120886311	0.009379887911368878
MSH6_3_multinomial_train2.16	8e-322	1.0	5.3e-322
MLH1_1_multinomial_train2.13	2.515e-321	0.9999999999999999	1.947e-321
MLH1_1_multinomial_train2.14	1.176e-321	0.9999999999999999	8.8e-322
PMS2_1_multinomial_train2.14	0.1072492995170228	0.8927507004829772	8.45e-322
MSH6_3_multinomial_train2.17	8.1e-322	0.9999999999999999	8.05e-322
MSH6_2_multinomial_train2.16	1.58e-321	0.9999999999999999	2.357e-321
PMS1_1_multinomial_train2.8	0.5657751680975893	0.23409288844848083	0.20013194345392973
PMS2_1_multinomial_train2.15	0.1282461229205342	0.8717538770794659	7.7e-322
PMS2_1_multinomial_train2.16	0.1731862233820408	0.8268137766179592	7.9e-322
MSH6_2_multinomial_train2.17	2.456e-321	0.9817411006689191	0.018258899331080894
MLH1_1_multinomial_train2.15	2.564e-321	1.0	1.42e-321
MLH1_1_multinomial_train2.16	3.2111458641133915e-303	1.0	2.213e-321
PMS2_1_multinomial_train2.17	0.06981781589715634	0.9301821841028438	4.5e-322
MSH6_3_multinomial_train2.18	7.9e-322	1.0	5.3e-322
MSH6_2_multinomial_train2.18	1.907e-321	0.9999999999999999	4.769681302896393e-80
MSH6_3_multinomial_train2.19	1.1e-321	0.9999999999999999	8.2e-322
PMS1_1_multinomial_train2.9	0.7404492137475096	0.16170183296291202	0.09784895328957835
MSH6_3_multinomial_train2.20	7.86e-322	1.0	5.2e-322
PMS1_1_multinomial_train2.10	0.6361326335165723	0.17416028143573153	0.1897070850476962
MSH6_2_multinomial_train2.19	1.36e-321	0.9999999999999999	1.354e-321
MSH6_2_multinomial_train2.20	1.314e-321	1.0	1.823e-321
PMS1_1_multinomial_train2.11	0.7517088472203806	0.19043240791962132	0.057858744859998104
MSH6_2_multinomial_train2.21	2.07e-321	0.982006229372696	0.017993770627304017
MSH6_3_multinomial_train2.21	1.17e-321	1.0	1.166e-321
MSH6_3_multinomial_train2.22	8.1e-322	0.9999999999999999	8.1e-322
MLH1_1_multinomial_train2.17	1.98e-321	1.0	1.41e-321
MLH1_1_multinomial_train2.18	1.695e-321	1.0	1.12e-321
PMS2_1_multinomial_train2.18	0.11521436613265341	0.8847856338673467	4.35e-322
EXO1_1_real_train3	0.723945938145017	0.27605406185498316	6.47e-322
OGG1_2_real_train3	9.515138951988512e-254	7.2e-322	1.0
RNF168_2_real_train3	0.69327303513731	0.3067269648626901	5.8e-322
UNG_2_real_train3	0.5073911859779953	0.3635051499715819	0.1291036640504228
ATP2B4_4_real_train3	0.49016116289591083	0.04115304971100946	0.46868578739307964
ATP2B4_5_real_train3	0.25985059890920265	0.11467514831142835	0.6254742527793691
MLH1_2_real_train3	8e-322	1.0	5.3e-322
MSH2_1_real_train3	7.2e-322	0.9999999999999999	4.8e-322
MSH6_4_real_train3	1.6e-321	0.9999999999999999	1.59e-321
MSH6_5_real_train3	6.334411898314912e-304	0.9976980858977719	0.002301914102228136
MSH6_6_real_train3	1.03e-321	1.0	1.793e-321
PMS1_2_real_train3	0.4602188466610081	0.3213115279480978	0.21846962539089396
PMS2_2_real_train3	0.20319939734319967	0.7968006026568002	1.077e-321
EXO1_1_multinomial_train3	0.6946434454263155	0.3053565545736843	7.4e-322
RNF168_2_multinomial_train3	0.6529477281875375	0.3470522718124624	5.6e-322
RNF168_2_multinomial_train3.1	0.744388996484757	0.25561100351524313	8.5e-322
EXO1_1_multinomial_train3.1	0.7117508485164679	0.2882491514835322	6.23e-322
RNF168_2_multinomial_train3.2	0.7690432568641106	0.23095674313588938	6.87e-322
RNF168_2_multinomial_train3.3	0.7068054521861769	0.2931945478138231	5.9e-322
RNF168_2_multinomial_train3.4	0.6884291383297683	0.3115708616702317	5.9e-322
RNF168_2_multinomial_train3.5	0.6189882252253783	0.38101177477462167	8.9e-322
RNF168_2_multinomial_train3.6	0.7238112541352131	0.27618874586478703	6.1e-322
RNF168_2_multinomial_train3.7	0.6189095417653161	0.38109045823468396	4.3e-322
RNF168_2_multinomial_train3.8	0.7177420426513499	0.28225795734865006	7.5e-322
EXO1_1_multinomial_train3.2	0.7117213865935252	0.2882786134064747	6.67e-322
EXO1_1_multinomial_train3.3	0.6859418991418358	0.31405810085816416	6.37e-322
RNF168_2_multinomial_train3.9	0.6149263456490018	0.38507365435099816	6.6e-322
EXO1_1_multinomial_train3.4	0.7588380441063427	0.2411619558936574	7.7e-322
EXO1_1_multinomial_train3.5	0.7247989083599041	0.27520109164009576	4.6e-322
EXO1_1_multinomial_train3.6	0.6931768564602553	0.3068231435397447	6.8e-322
EXO1_1_multinomial_train3.7	0.7193773798123269	0.2806226201876732	6.27e-322
EXO1_1_multinomial_train3.8	0.6880482553244976	0.31195174467550235	7.36e-322
RNF168_2_multinomial_train3.10	0.6870845897162153	0.31291541028378456	7.46e-322
EXO1_1_multinomial_train3.9	0.7454837543675531	0.2545162456324469	1.003e-321
RNF168_2_multinomial_train3.11	0.6925445623146388	0.3074554376853612	5.53e-322
RNF168_2_multinomial_train3.12	0.6917865629496835	0.3082134370503166	5.9e-322
EXO1_1_multinomial_train3.10	0.6963951318127632	0.30360486818723686	6.23e-322
EXO1_1_multinomial_train3.11	0.7193200551564971	0.28067994484350284	5.9e-322
RNF168_2_multinomial_train3.13	0.6721032363748456	0.32789676362515435	4.1e-322
RNF168_2_multinomial_train3.14	0.6823539768774525	0.31764602312254747	5.5e-322
RNF168_2_multinomial_train3.15	0.7304263129623613	0.2695736870376386	6.9e-322
RNF168_2_multinomial_train3.16	0.7333041753096475	0.26669582469035236	5.63e-322
EXO1_1_multinomial_train3.12	0.7296491933705889	0.2703508066294112	6.37e-322
RNF168_2_multinomial_train3.17	0.7530935755675903	0.2469064244324097	1.33e-321
EXO1_1_multinomial_train3.13	0.6777188384740499	0.3222811615259502	7.16e-322
RNF168_2_multinomial_train3.18	0.6688276869735308	0.3311723130264692	7.95e-322
EXO1_1_multinomial_train3.14	0.7313689375961385	0.26863106240386164	6.67e-322
RNF168_2_multinomial_train3.19	0.7060770813049896	0.2939229186950104	5.73e-322
RNF168_2_multinomial_train3.20	0.7788792181987021	0.22112078180129807	6.8e-322
EXO1_1_multinomial_train3.15	0.7266906592567242	0.273309340743276	6.9e-322
RNF168_2_multinomial_train3.21	0.6088183590673634	0.39118164093263663	4.8e-322
RNF168_2_multinomial_train3.22	0.690627992899834	0.309372007100166	5.8e-322
EXO1_1_multinomial_train3.16	0.7423895436605428	0.25761045633945706	6.27e-322
EXO1_1_multinomial_train3.17	0.716651678252469	0.28334832174753094	6.8e-322
RNF168_2_multinomial_train3.23	0.621118279976539	0.378881720023461	4.2e-322
EXO1_1_multinomial_train3.18	0.7052351565019854	0.2947648434980147	6.23e-322
RNF168_2_multinomial_train3.24	0.6828014906616823	0.31719850933831784	5.4e-322
RNF168_2_multinomial_train3.25	0.6770158567855038	0.3229841432144962	5.43e-322
RNF168_2_multinomial_train3.26	0.7397693895705446	0.26023061042945544	7.5e-322
RNF168_2_multinomial_train3.27	0.7134511686626914	0.28654883133730846	6.13e-322
RNF168_2_multinomial_train3.28	0.6320278789864862	0.3679721210135139	3.9e-322
EXO1_1_multinomial_train3.19	0.7050699820595436	0.2949300179404562	6.77e-322
RNF168_2_multinomial_train3.29	0.6707407981331563	0.32925920186684354	4.25e-322
EXO1_1_multinomial_train3.20	0.7060064474337109	0.2939935525662893	8.5e-322
RNF168_2_multinomial_train3.30	0.7362137566495486	0.2637862433504514	5.73e-322
RNF168_2_multinomial_train3.31	0.655048956336117	0.3449510436638829	5.83e-322
RNF168_2_multinomial_train3.32	0.6364324556034782	0.36356754439652167	8.1e-322
RNF168_2_multinomial_train3.33	0.6265658256973341	0.37343417430266584	8.65e-322
EXO1_1_multinomial_train3.21	0.7734488369533186	0.22655116304668144	5.93e-322
RNF168_2_multinomial_train3.34	0.6255742363848256	0.37442576361517427	6.2e-322
EXO1_1_multinomial_train3.22	0.6815238367120575	0.31847616328794254	4.6e-322
EXO1_1_multinomial_train3.23	0.7288963640449495	0.27110363595505055	6.6e-322
RNF168_2_multinomial_train3.35	0.7171255119583305	0.2828744880416695	5.43e-322
RNF168_2_multinomial_train3.36	0.6821037416364102	0.31789625836358976	4.55e-322
EXO1_1_multinomial_train3.24	0.7425874708604285	0.25741252913957147	5.8e-322
RNF168_2_multinomial_train3.37	0.6643334961959461	0.33566650380405383	9.6e-322
EXO1_1_multinomial_train3.25	0.6867942493442674	0.3132057506557327	8.84e-322
RNF168_2_multinomial_train3.38	0.7057420780095462	0.2942579219904539	6e-322
EXO1_1_multinomial_train3.26	0.7788952278240798	0.22110477217592028	5.83e-322
EXO1_1_multinomial_train3.27	0.7351147893901269	0.264885210609873	8.55e-322
EXO1_1_multinomial_train3.28	0.7096075318844292	0.29039246811557073	6.23e-322
EXO1_1_multinomial_train3.29	0.7336272687262364	0.26637273127376354	6.23e-322
EXO1_1_multinomial_train3.30	0.7771527343433273	0.22284726565667282	7.9e-322
RNF168_2_multinomial_train3.39	0.731769472900725	0.26823052709927486	1.07e-321
RNF168_2_multinomial_train3.40	0.6429869678713034	0.3570130321286968	7.56e-322
EXO1_1_multinomial_train3.31	0.7729929937322859	0.22700700626771414	8.15e-322
EXO1_1_multinomial_train3.32	0.7632790274326192	0.23672097256738087	5.83e-322
EXO1_1_multinomial_train3.33	0.6812114316491477	0.31878856835085234	6.37e-322
RNF168_2_multinomial_train3.41	0.6574021913101118	0.3425978086898883	5.73e-322
RNF168_2_multinomial_train3.42	0.6483421611997084	0.3516578388002917	4.3e-322
EXO1_1_multinomial_train3.34	0.7676751335830764	0.2323248664169236	6.03e-322
RNF168_2_multinomial_train3.43	0.6510763263012832	0.3489236736987167	5.14e-322
EXO1_1_multinomial_train3.35	0.728567862539333	0.271432137460667	8.4e-322
EXO1_1_multinomial_train3.36	0.7751503236956617	0.2248496763043383	6.2e-322
RNF168_2_multinomial_train3.44	0.7552626864436952	0.2447373135563047	5.93e-322
EXO1_1_multinomial_train3.37	0.7220299717837699	0.27797002821622996	6.57e-322
RNF168_2_multinomial_train3.45	0.6643160212868816	0.3356839787131184	7.9e-322
RNF168_2_multinomial_train3.46	0.6397166840221941	0.36028331597780605	6.13e-322
RNF168_2_multinomial_train3.47	0.706815451579105	0.2931845484208952	8.8e-322
RNF168_2_multinomial_train3.48	0.6682536962392182	0.33174630376078185	7.6e-322
RNF168_2_multinomial_train3.49	0.6648385008390889	0.33516149916091104	7.9e-322
RNF168_2_multinomial_train3.50	0.6738763726080041	0.32612362739199596	7.2e-322
EXO1_1_multinomial_train3.38	0.7072853308363365	0.2927146691636636	8.25e-322
RNF168_2_multinomial_train3.51	0.6225169716547275	0.37748302834527236	6.6e-322
RNF168_2_multinomial_train3.52	0.691869916370774	0.30813008362922606	6.03e-322
EXO1_1_multinomial_train3.39	0.7349943139002637	0.26500568609973624	6.37e-322
EXO1_1_multinomial_train3.40	0.6688256966815902	0.3311743033184099	4.8e-322
RNF168_2_multinomial_train3.53	0.7306147509261265	0.26938524907387346	5.43e-322
EXO1_1_multinomial_train3.41	0.6997273805275617	0.30027261947243844	6.3e-322
EXO1_1_multinomial_train3.42	0.6943342672645711	0.3056657327354288	6.5e-322
RNF168_2_multinomial_train3.54	0.7282350606834449	0.27176493931655504	7.26e-322
OGG1_2_multinomial_train3	8.16315e-319	4.74e-322	0.9999999999999999
OGG1_2_multinomial_train3.1	5.6e-322	5e-322	1.0
UNG_2_multinomial_train3	0.49643926144347805	0.36125313408456405	0.14230760447195798
OGG1_2_multinomial_train3.2	3.265369117473682e-307	7.4e-322	1.0
UNG_2_multinomial_train3.1	0.3445632899256455	0.46896239222195946	0.1864743178523951
OGG1_2_multinomial_train3.3	5.874228514800535e-174	9.4e-322	1.0
UNG_2_multinomial_train3.2	0.5429348543245873	0.36580940956725816	0.0912557361081545
UNG_2_multinomial_train3.3	0.576818051761092	0.36836299480104606	0.05481895343786181
UNG_2_multinomial_train3.4	0.3078216202315056	0.43690210555527287	0.25527627421322163
UNG_2_multinomial_train3.5	0.3766108901853861	0.4337965005166249	0.18959260929798888
UNG_2_multinomial_train3.6	0.7431790805141086	0.25682091948589136	3.4942983515466967e-50
UNG_2_multinomial_train3.7	0.30834810334759927	0.43572714183737404	0.2559247548150266
OGG1_2_multinomial_train3.4	3.2686760631172247e-166	1.03e-321	1.0
UNG_2_multinomial_train3.8	0.5953156800736019	0.33116209944712943	0.07352222047926865
UNG_2_multinomial_train3.9	0.49725529673128654	0.3541005815645296	0.14864412170418398
UNG_2_multinomial_train3.10	0.4560078288355005	0.4099343246244226	0.13405784654007682
UNG_2_multinomial_train3.11	0.4868544485907871	0.4045059121092601	0.10863963929995296
OGG1_2_multinomial_train3.5	8.920771667404621e-300	7.3e-322	0.9999999999999999
OGG1_2_multinomial_train3.6	6.3e-322	4.4e-322	1.0
OGG1_2_multinomial_train3.7	6e-322	6.23e-322	1.0
UNG_2_multinomial_train3.12	0.3938381637615933	0.4860678559177971	0.12009398032060964
OGG1_2_multinomial_train3.8	6.5e-322	4.55e-322	1.0
UNG_2_multinomial_train3.13	0.4625819191342071	0.42134614563191924	0.11607193523387375
OGG1_2_multinomial_train3.9	3.685309976128193e-189	9.63e-322	1.0
UNG_2_multinomial_train3.14	0.7179739794241269	0.23627089520225186	0.04575512537362141
UNG_2_multinomial_train3.15	0.5698545392037813	0.4124765628654879	0.01766889793073068
OGG1_2_multinomial_train3.10	1.6731908997001223e-247	1.01e-321	0.9999999999999999
UNG_2_multinomial_train3.16	0.5460783075869248	0.2768146900037159	0.17710700240935937
UNG_2_multinomial_train3.17	0.2775050347558734	0.4660489074782561	0.2564460577658705
UNG_2_multinomial_train3.18	0.5716423695752089	0.2963636626015564	0.13199396782323464
UNG_2_multinomial_train3.19	0.48103258522041126	0.3862202222114877	0.13274719256810094
UNG_2_multinomial_train3.20	0.5194279541466446	0.40337416223131084	0.07719788362204465
UNG_2_multinomial_train3.21	0.32820388057891836	0.4482842287258815	0.2235118906952003
OGG1_2_multinomial_train3.11	7.1e-322	6.67e-322	1.0
OGG1_2_multinomial_train3.12	6.1e-322	4.74e-322	1.0
UNG_2_multinomial_train3.22	0.28430974607515097	0.5003421203986942	0.21534813352615484
UNG_2_multinomial_train3.23	0.30144283987175235	0.4875514249301368	0.21100573519811083
OGG1_2_multinomial_train3.13	2.3341057793047946e-204	9.4e-322	1.0
OGG1_2_multinomial_train3.14	2.894414288746663e-245	9.63e-322	1.0
UNG_2_multinomial_train3.24	0.592777592373805	0.31349617313207356	0.09372623449412146
OGG1_2_multinomial_train3.15	3.526177921048808e-163	4.20821819893967e-276	1.0
OGG1_2_multinomial_train3.16	3.699871420024396e-167	7.76e-322	1.0
OGG1_2_multinomial_train3.17	1.0194451900197775e-140	1.196e-321	1.0
OGG1_2_multinomial_train3.18	1.1781898402458858e-290	4.9e-322	1.0
OGG1_2_multinomial_train3.19	1.4363083580896862e-213	7.3e-322	1.0
UNG_2_multinomial_train3.25	0.5307978739093338	0.3755054643194526	0.09369666177121358
OGG1_2_multinomial_train3.20	2.6027097602294646e-240	7.4e-322	1.0
OGG1_2_multinomial_train3.21	5.73e-322	4.45e-322	1.0
UNG_2_multinomial_train3.26	0.548611064238216	0.319205894175209	0.13218304158657504
OGG1_2_multinomial_train3.22	4.3075119918447254e-206	7.2e-322	1.0
OGG1_2_multinomial_train3.23	5.63e-322	4.4e-322	0.9999999999999999
OGG1_2_multinomial_train3.24	7.531342680397145e-288	4.74e-322	1.0
UNG_2_multinomial_train3.27	0.6589382713541571	0.275123750919505	0.06593797772633793
UNG_2_multinomial_train3.28	0.5286657689143578	0.387042258974968	0.08429197211067416
UNG_2_multinomial_train3.29	0.4676393379652758	0.41908753270725135	0.11327312932747305
OGG1_2_multinomial_train3.25	5.6461e-319	4.74e-322	1.0
OGG1_2_multinomial_train3.26	8.8595728883497e-310	4.84e-322	1.0
UNG_2_multinomial_train3.30	0.6604353792903316	0.3395646207096683	6.490050782951874e-44
UNG_2_multinomial_train3.31	0.49390009655696243	0.4362328064677148	0.06986709697532281
UNG_2_multinomial_train3.32	0.39538470062511144	0.4909118706042537	0.11370342877063476
OGG1_2_multinomial_train3.27	4.552262253079768e-198	1.16e-321	1.0
OGG1_2_multinomial_train3.28	1.8162231442793522e-303	7.1e-322	1.0
OGG1_2_multinomial_train3.29	3.297088465226806e-231	7.86e-322	1.0
OGG1_2_multinomial_train3.30	1.2625805123060062e-109	3.760390197463105e-263	1.0
OGG1_2_multinomial_train3.31	5.865e-321	1.067e-321	1.0
OGG1_2_multinomial_train3.32	6.7e-322	4.64e-322	1.0
UNG_2_multinomial_train3.33	0.4513330467506732	0.36952051086540655	0.17914644238392027
UNG_2_multinomial_train3.34	0.4498824014487679	0.4617188944599525	0.0883987040912796
UNG_2_multinomial_train3.35	0.33370678633121353	0.4121695937593801	0.2541236199094063
OGG1_2_multinomial_train3.33	7.3e-322	6.87e-322	1.0
UNG_2_multinomial_train3.36	0.4663069232275717	0.42758302650387486	0.1061100502685536
UNG_2_multinomial_train3.37	0.36414601438384137	0.43216399878228007	0.20368998683387868
OGG1_2_multinomial_train3.34	5.273428783515443e-210	7.8e-322	1.0
OGG1_2_multinomial_train3.35	9.259961576945957e-236	7.3e-322	1.0
UNG_2_multinomial_train3.38	0.5285303688769959	0.42426978242575214	0.04719984869725214
UNG_2_multinomial_train3.39	0.41442493624041576	0.3855320048801267	0.2000430588794575
UNG_2_multinomial_train3.40	0.4505452252709403	0.4036765760911238	0.14577819863793598
UNG_2_multinomial_train3.41	0.2886913288018449	0.45550679405094263	0.2558018771472125
OGG1_2_multinomial_train3.36	1.4582606176495154e-242	7.7e-322	1.0
OGG1_2_multinomial_train3.37	3.4939846803694e-311	6.97e-322	0.9999999999999999
UNG_2_multinomial_train3.42	0.21555671626136366	0.44366542511518414	0.3407778586234522
UNG_2_multinomial_train3.43	0.5490094698098674	0.3662361331371461	0.08475439705298657
UNG_2_multinomial_train3.44	0.42905233829307526	0.43611220294521236	0.13483545876171235
OGG1_2_multinomial_train3.38	3.735465010883604e-83	1.03e-321	1.0
OGG1_2_multinomial_train3.39	1.2411228785962025e-130	1.02e-321	0.9999999999999999
UNG_2_multinomial_train3.45	0.4690856536842989	0.3961672235196303	0.13474712279607098
UNG_2_multinomial_train3.46	0.46624297856172925	0.42384055315449337	0.1099164682837774
OGG1_2_multinomial_train3.40	7.07e-322	4.4e-322	1.0
OGG1_2_multinomial_train3.41	6.13e-322	4.25e-322	1.0
UNG_2_multinomial_train3.47	0.5908097564079291	0.2577558578309499	0.1514343857611209
