Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
RNF168_boot.80	9.06E-02	3.64E-02	1.06E-26	3.72E-02	1.09E-01	2.63E-02	1.52E-01	1.21E-01	9.73E-02
RNF168_boot.81	1.26E-01	1.04E-01	3.07E-02	2.47E-02	1.42E-02	1.30E-01	8.39E-02	1.58E-01	5.35E-02
RNF168_boot.82	1.35E-01	8.39E-02	5.47E-02	3.55E-27	9.59E-03	1.06E-01	0.00E+00	1.22E-01	1.03E-01
RNF168_boot.83	1.36E-01	3.54E-02	1.12E-02	2.67E-27	4.96E-03	1.62E-01	1.00E-26	1.19E-01	1.01E-01
RNF168_boot.84	1.41E-01	5.62E-02	3.35E-02	3.82E-02	1.14E-02	9.79E-02	5.71E-02	1.42E-01	5.54E-02
RNF168_boot.85	1.29E-01	4.19E-02	5.21E-02	1.81E-27	4.80E-03	1.51E-01	9.97E-27	1.41E-01	9.62E-02
RNF168_boot.86	4.11E-02	7.71E-02	0.00E+00	3.91E-02	0.00E+00	0.00E+00	3.70E-02	7.90E-02	9.90E-02
RNF168_boot.87	1.24E-01	3.85E-02	2.40E-15	2.09E-27	6.22E-03	1.50E-01	9.99E-27	1.33E-01	9.65E-02
RNF168_boot.88	4.40E-02	6.42E-02	0.00E+00	4.32E-02	0.00E+00	0.00E+00	3.25E-02	7.44E-02	9.90E-02
RNF168_boot.89	3.74E-02	6.69E-02	0.00E+00	5.05E-02	0.00E+00	0.00E+00	2.83E-02	8.30E-02	1.05E-01
RNF168_boot.90	1.34E-01	3.52E-02	5.25E-02	0.00E+00	1.06E-02	1.04E-01	5.89E-140	1.14E-01	1.03E-01
RNF168_boot.91	3.97E-02	5.81E-02	0.00E+00	3.57E-02	8.87E-03	0.00E+00	4.50E-02	6.85E-02	9.92E-02
RNF168_boot.92	1.34E-01	7.65E-02	3.91E-02	3.73E-02	1.51E-02	7.73E-02	5.95E-02	1.33E-01	6.75E-02
RNF168_boot.93	1.37E-01	7.85E-02	4.96E-02	1.48E-144	8.96E-03	9.49E-02	0.00E+00	1.20E-01	1.05E-01
RNF168_boot.94	7.22E-02	3.53E-02	1.07E-26	3.68E-02	1.10E-01	1.61E-02	1.74E-01	1.22E-01	9.70E-02
RNF168_boot.95	6.77E-02	3.34E-02	1.08E-26	4.09E-02	1.10E-01	2.01E-02	1.58E-01	1.14E-01	1.02E-01
RNF168_boot.96	7.07E-02	4.26E-02	1.04E-26	3.30E-02	1.09E-01	1.04E-02	1.69E-01	1.06E-01	9.17E-02
RNF168_boot.97	4.54E-02	7.14E-02	0.00E+00	3.85E-02	0.00E+00	0.00E+00	3.68E-02	7.69E-02	1.01E-01
RNF168_boot.98	1.37E-01	3.62E-02	2.41E-08	2.73E-27	6.20E-03	1.35E-01	1.01E-26	1.20E-01	1.02E-01
RNF168_boot.99	4.59E-02	5.79E-02	0.00E+00	3.56E-02	7.55E-03	0.00E+00	4.35E-02	6.86E-02	9.88E-02
RNF168_boot.100	1.36E-01	5.75E-02	3.33E-02	4.55E-02	1.09E-02	1.09E-01	5.49E-02	1.50E-01	5.19E-02
RNF168_boot.101	1.30E-01	3.95E-02	3.11E-15	2.15E-27	1.12E-27	1.60E-01	9.98E-27	1.27E-01	9.65E-02
RNF168_boot.102	1.82E-02	1.46E-01	1.38E-01	2.02E-01	2.38E-02	1.17E-01	0.00E+00	3.48E-03	3.23E-110
RNF168_boot.103	4.35E-02	2.77E-02	3.56E-02	1.32E-01	0.00E+00	0.00E+00	1.54E-01	1.08E-26	2.54E-24
RNF168_boot.104	2.37E-02	6.67E-02	0.00E+00	9.16E-02	0.00E+00	9.03E-02	6.55E-02	5.26E-02	0.00E+00
RNF168_boot.105	4.58E-02	9.64E-02	8.71E-02	6.10E-02	5.60E-03	0.00E+00	0.00E+00	2.83E-04	8.00E-03
RNF168_boot.106	5.83E-02	9.25E-02	8.42E-02	6.26E-02	1.28E-02	0.00E+00	0.00E+00	3.16E-11	7.69E-03
RNF168_boot.107	1.35E-01	4.00E-02	4.54E-02	3.27E-27	8.50E-03	1.01E-01	1.38E-28	1.17E-01	1.03E-01
RNF168_boot.108	3.74E-02	7.23E-02	0.00E+00	4.67E-02	0.00E+00	0.00E+00	3.10E-02	8.20E-02	1.02E-01
RNF168_boot.109	4.31E-02	6.34E-02	0.00E+00	3.86E-02	0.00E+00	0.00E+00	3.64E-02	7.34E-02	1.01E-01
RNF168_boot.110	8.68E-02	3.74E-02	1.10E-26	4.08E-02	1.04E-01	1.96E-02	1.02E-01	1.06E-01	1.04E-01
RNF168_boot.111	1.37E-01	5.58E-02	3.52E-02	4.20E-02	1.17E-02	7.54E-02	6.34E-02	1.37E-01	5.30E-02
RNF168_boot.112	1.35E-01	2.55E-02	2.81E-05	4.59E-02	1.00E-26	6.88E-02	2.92E-01	1.07E-01	0.00E+00
RNF168_boot.113	4.82E-02	3.90E-02	3.87E-02	1.07E-01	0.00E+00	0.00E+00	1.12E-01	0.00E+00	2.67E-02
RNF168_boot.114	6.33E-02	3.99E-02	3.93E-02	8.76E-02	0.00E+00	0.00E+00	9.71E-02	8.91E-03	4.54E-02
RNF168_boot.115	1.31E-01	5.79E-02	3.64E-02	4.99E-02	0.00E+00	4.70E-02	1.67E-01	6.31E-02	2.42E-157
RNF168_boot.116	6.49E-02	2.84E-02	3.58E-02	1.49E-01	0.00E+00	0.00E+00	1.59E-01	1.09E-26	3.07E-08
RNF168_boot.117	6.56E-02	4.47E-02	4.26E-02	8.98E-02	0.00E+00	0.00E+00	1.04E-01	5.55E-03	3.51E-02
RNF168_boot.118	6.41E-02	4.17E-02	4.23E-02	1.06E-01	0.00E+00	0.00E+00	1.15E-01	1.00E-26	1.84E-02
RNF168_boot.119	6.44E-02	3.00E-02	3.84E-02	1.29E-01	0.00E+00	0.00E+00	1.24E-01	1.00E-26	5.32E-02
RNF168_boot.120	6.85E-02	3.68E-02	4.49E-02	1.03E-01	0.00E+00	0.00E+00	1.02E-01	8.94E-03	3.49E-02
RNF168_boot.121	7.20E-02	4.61E-02	3.71E-02	1.21E-01	0.00E+00	0.00E+00	1.15E-01	1.00E-26	4.89E-02
RNF168_boot.122	7.43E-02	5.00E-02	3.79E-02	1.07E-01	0.00E+00	0.00E+00	1.23E-01	2.58E-28	3.52E-02
RNF168_boot.123	1.38E-01	6.44E-02	7.21E-10	5.06E-02	0.00E+00	5.22E-02	1.81E-01	6.41E-02	3.39E-76
RNF168_boot.124	1.30E-01	5.56E-02	3.63E-02	5.07E-02	0.00E+00	4.64E-02	1.93E-01	6.35E-02	1.37E-02
RNF168_boot.125	6.69E-02	3.50E-02	4.54E-02	1.02E-01	0.00E+00	0.00E+00	9.45E-02	7.72E-03	4.63E-02
RNF168_boot.126	1.31E-01	1.91E-02	2.76E-02	4.68E-02	1.00E-26	2.55E-02	2.93E-01	7.88E-02	6.39E-03
RNF168_boot.127	1.37E-01	5.38E-02	5.44E-03	5.21E-02	0.00E+00	4.35E-02	1.65E-01	6.63E-02	1.13E-121
RNF168_boot.128	1.26E-01	7.46E-02	3.38E-02	5.03E-02	1.00E-26	2.97E-02	2.40E-01	6.02E-02	5.70E-03
RNF168_boot.129	1.34E-01	5.99E-02	2.74E-07	4.98E-02	0.00E+00	3.06E-02	1.79E-01	6.22E-02	9.17E-99
RNF168_boot.130	1.41E-01	7.57E-02	3.42E-02	5.35E-02	0.00E+00	4.40E-02	1.27E-01	6.42E-02	0.00E+00
RNF168_boot.131	5.98E-02	4.10E-02	3.89E-02	1.07E-01	0.00E+00	0.00E+00	1.12E-01	4.57E-03	4.34E-02
RNF168_boot.132	1.31E-01	8.64E-02	2.53E-02	5.00E-02	1.00E-26	2.91E-02	1.80E-01	6.48E-02	2.65E-03
RNF168_boot.133	5.10E-02	4.76E-02	4.24E-02	9.55E-02	0.00E+00	0.00E+00	1.18E-01	1.00E-26	1.45E-02
RNF168_boot.134	6.23E-02	3.89E-02	4.64E-02	8.24E-02	0.00E+00	0.00E+00	8.91E-02	1.17E-02	4.02E-02
RNF168_boot.135	1.31E-01	5.88E-02	3.63E-02	5.48E-02	0.00E+00	4.41E-02	2.02E-01	6.39E-02	5.42E-90
RNF168_boot.136	1.39E-01	6.41E-02	3.63E-02	5.47E-02	0.00E+00	4.21E-02	1.13E-01	6.79E-02	3.46E-125
RNF168_boot.137	3.89E-02	4.76E-02	3.48E-02	1.32E-01	0.00E+00	0.00E+00	1.59E-01	1.00E-26	1.00E-26
RNF168_boot.138	4.92E-02	3.68E-02	3.80E-02	1.23E-01	0.00E+00	0.00E+00	1.16E-01	9.56E-33	4.30E-02
RNF168_boot.139	6.42E-02	4.16E-02	4.15E-02	8.55E-02	0.00E+00	0.00E+00	1.03E-01	8.19E-03	2.56E-02
RNF168_boot.140	6.44E-02	4.07E-02	3.99E-02	1.22E-01	0.00E+00	9.05E-07	1.21E-01	1.00E-26	2.20E-02
RNF168_boot.141	1.38E-01	6.55E-02	3.93E-02	5.01E-02	0.00E+00	2.87E-02	1.70E-01	6.50E-02	1.73E-44
RNF168_boot.142	4.86E-02	3.74E-02	3.85E-02	9.81E-02	0.00E+00	0.00E+00	1.09E-01	5.13E-03	2.22E-02
RNF168_boot.143	1.37E-01	5.95E-02	3.61E-02	5.11E-02	1.00E-26	4.86E-02	2.12E-01	6.66E-02	1.58E-02
RNF168_boot.144	5.09E-02	4.50E-02	4.19E-02	8.76E-02	0.00E+00	0.00E+00	9.57E-02	5.13E-92	4.55E-02
RNF168_boot.145	1.28E-01	3.34E-02	4.01E-02	4.86E-02	1.00E-26	5.88E-02	3.01E-01	8.82E-02	4.52E-03
RNF168_boot.146	1.13E-01	2.29E-02	5.49E-02	2.05E-01	0.00E+00	1.00E-26	1.94E-01	1.00E-26	2.61E-02
RNF168_boot.147	8.43E-02	2.39E-02	3.23E-02	1.73E-01	0.00E+00	0.00E+00	1.61E-01	1.02E-26	3.53E-02
RNF168_boot.148	1.37E-01	7.02E-02	4.05E-05	5.24E-02	0.00E+00	4.86E-02	1.51E-01	6.10E-02	6.05E-146
RNF168_boot.149	6.51E-02	4.27E-02	4.25E-02	9.00E-02	0.00E+00	0.00E+00	1.06E-01	7.10E-03	2.18E-02
RNF168_boot.150	6.71E-02	3.60E-02	4.08E-02	1.12E-01	0.00E+00	3.12E-03	1.13E-01	7.78E-03	4.94E-02
RNF168_boot.151	1.34E-01	7.07E-02	3.35E-02	5.38E-02	0.00E+00	4.46E-02	1.34E-01	6.15E-02	0.00E+00
RNF168_boot.152	1.33E-01	7.61E-02	3.57E-02	5.33E-02	0.00E+00	4.27E-02	1.30E-01	6.70E-02	4.61E-155
RNF168_boot.153	5.63E-02	4.06E-02	4.38E-02	8.47E-02	0.00E+00	0.00E+00	9.72E-02	8.55E-03	2.89E-02
RNF168_boot.154	1.33E-01	5.65E-02	1.70E-07	5.49E-02	0.00E+00	4.88E-02	2.11E-01	6.00E-02	0.00E+00
RNF168_boot.155	5.57E-02	3.57E-02	4.58E-02	9.66E-02	0.00E+00	0.00E+00	8.65E-02	0.00E+00	3.90E-02
RNF168_boot.156	5.62E-02	3.98E-02	4.49E-02	8.34E-02	0.00E+00	0.00E+00	8.24E-02	8.53E-16	3.83E-02
RNF168_boot.157	5.82E-02	4.22E-02	4.60E-02	8.21E-02	0.00E+00	0.00E+00	8.69E-02	3.88E-03	4.24E-02
RNF168_boot.158	5.56E-02	3.38E-02	4.56E-02	1.03E-01	0.00E+00	0.00E+00	9.12E-02	0.00E+00	4.33E-02
RNF168_boot.159	5.66E-02	3.59E-02	4.38E-02	9.62E-02	0.00E+00	0.00E+00	8.91E-02	2.22E-104	4.26E-02
RNF168_boot.160	1.35E-01	7.15E-02	3.65E-02	5.93E-02	0.00E+00	4.51E-02	1.19E-01	6.30E-02	0.00E+00
RNF168_boot.161	6.23E-02	4.10E-02	4.99E-02	8.20E-02	0.00E+00	0.00E+00	7.94E-02	7.62E-03	3.79E-02
RNF168_boot.162	1.35E-01	6.61E-02	3.56E-02	5.61E-02	0.00E+00	4.86E-02	1.41E-01	6.12E-02	0.00E+00
RNF168_boot.163	5.58E-02	4.44E-02	4.54E-02	9.01E-02	0.00E+00	0.00E+00	9.19E-02	0.00E+00	4.35E-02
RNF168_boot.164	5.45E-02	4.17E-02	4.44E-02	8.69E-02	0.00E+00	0.00E+00	9.03E-02	3.77E-154	4.22E-02
RNF168_boot.165	5.53E-02	3.69E-02	4.49E-02	1.16E-01	0.00E+00	0.00E+00	1.02E-01	0.00E+00	2.78E-02
RNF168_boot.166	5.51E-02	4.41E-02	4.40E-02	9.33E-02	0.00E+00	0.00E+00	1.02E-01	0.00E+00	2.70E-02
RNF168_boot.167	1.32E-01	5.68E-02	3.62E-02	5.58E-02	0.00E+00	5.02E-02	1.94E-01	5.92E-02	0.00E+00
RNF168_boot.168	6.03E-02	3.62E-02	4.87E-02	9.14E-02	0.00E+00	0.00E+00	8.35E-02	4.89E-03	3.96E-02
RNF168_boot.169	1.21E-01	4.63E-02	3.00E-02	5.19E-02	1.00E-26	3.05E-02	2.36E-01	8.62E-02	0.00E+00
RNF168_boot.170	1.34E-01	7.25E-02	3.70E-02	5.89E-02	0.00E+00	4.51E-02	1.22E-01	6.32E-02	0.00E+00
RNF168_boot.171	5.98E-02	4.16E-02	4.75E-02	8.26E-02	0.00E+00	0.00E+00	8.20E-02	4.26E-03	3.92E-02
RNF168_boot.172	5.67E-02	3.79E-02	4.70E-02	8.44E-02	0.00E+00	0.00E+00	8.00E-02	3.46E-03	3.82E-02
RNF168_boot.173	1.33E-01	6.62E-02	3.71E-02	5.55E-02	0.00E+00	4.63E-02	1.20E-01	6.13E-02	0.00E+00
RNF168_boot.174	5.44E-02	3.67E-02	4.51E-02	9.05E-02	0.00E+00	0.00E+00	8.50E-02	0.00E+00	3.82E-02
RNF168_boot.175	1.34E-01	6.55E-02	3.65E-02	5.73E-02	0.00E+00	4.69E-02	1.40E-01	6.08E-02	0.00E+00
RNF168_boot.176	5.44E-02	4.17E-02	4.46E-02	9.72E-02	0.00E+00	0.00E+00	1.03E-01	0.00E+00	2.61E-02
RNF168_boot.177	1.33E-01	5.79E-02	1.55E-07	5.50E-02	0.00E+00	4.82E-02	1.69E-01	6.03E-02	0.00E+00
RNF168_boot.178	1.33E-01	5.91E-02	1.64E-03	5.30E-02	0.00E+00	5.27E-02	2.12E-01	5.90E-02	0.00E+00
RNF168_boot.179	1.35E-01	6.22E-02	3.64E-02	5.77E-02	0.00E+00	4.58E-02	1.29E-01	6.25E-02	0.00E+00
RNF168_boot.180	1.35E-01	7.07E-02	3.67E-02	5.83E-02	0.00E+00	4.48E-02	1.17E-01	6.39E-02	0.00E+00
RNF168_boot.181	1.34E-01	6.92E-02	3.74E-02	5.96E-02	0.00E+00	4.42E-02	1.18E-01	6.45E-02	0.00E+00
RNF168_boot.182	5.53E-02	4.22E-02	4.36E-02	9.48E-02	0.00E+00	0.00E+00	1.01E-01	0.00E+00	2.80E-02
RNF168_boot.183	5.54E-02	3.63E-02	4.45E-02	9.56E-02	0.00E+00	0.00E+00	8.81E-02	0.00E+00	3.89E-02
RNF168_boot.184	1.34E-01	6.30E-02	1.75E-02	5.39E-02	0.00E+00	5.21E-02	1.74E-01	5.86E-02	0.00E+00
RNF168_boot.185	1.34E-01	8.07E-02	3.61E-02	5.30E-02	0.00E+00	5.15E-02	1.51E-01	5.93E-02	0.00E+00
RNF168_boot.186	1.33E-01	5.79E-02	1.68E-07	5.68E-02	0.00E+00	4.72E-02	1.74E-01	6.08E-02	0.00E+00
RNF168_boot.187	5.72E-02	3.41E-02	4.54E-02	1.03E-01	0.00E+00	0.00E+00	9.53E-02	4.49E-109	2.96E-02
RNF168_boot.188	5.61E-02	4.10E-02	4.44E-02	8.54E-02	0.00E+00	0.00E+00	9.20E-02	3.89E-35	3.25E-02
RNF168_boot.189	1.33E-01	5.98E-02	3.57E-02	5.47E-02	0.00E+00	5.08E-02	1.99E-01	5.95E-02	0.00E+00
RNF168_boot.190	5.41E-02	3.44E-02	4.38E-02	1.02E-01	0.00E+00	0.00E+00	9.20E-02	0.00E+00	4.22E-02
RNF168_boot.191	1.34E-01	7.68E-02	2.00E-07	5.48E-02	0.00E+00	4.99E-02	1.75E-01	5.91E-02	0.00E+00
RNF168_boot.192	1.29E-01	5.92E-02	3.63E-02	5.51E-02	0.00E+00	4.63E-02	1.46E-01	6.24E-02	0.00E+00
RNF168_boot.193	5.75E-02	3.52E-02	4.45E-02	1.01E-01	0.00E+00	0.00E+00	9.61E-02	1.37E-82	2.93E-02
RNF168_boot.194	1.34E-01	7.58E-02	1.82E-02	5.39E-02	0.00E+00	5.41E-02	1.79E-01	5.91E-02	0.00E+00
RNF168_boot.195	5.49E-02	4.19E-02	4.41E-02	8.78E-02	0.00E+00	0.00E+00	9.58E-02	0.00E+00	3.10E-02
RNF168_boot.196	7.40E-02	4.75E-02	4.68E-02	1.05E-01	2.25E-121	0.00E+00	1.19E-01	4.08E-27	2.30E-02
RNF168_boot.197	5.41E-02	3.42E-02	4.39E-02	1.00E-01	0.00E+00	0.00E+00	9.07E-02	0.00E+00	4.14E-02
RNF168_boot.198	1.00E-01	3.04E-02	4.27E-02	1.38E-01	0.00E+00	0.00E+00	1.44E-01	1.03E-26	2.59E-02
RNF168_boot.199	5.57E-02	4.25E-02	4.52E-02	8.86E-02	0.00E+00	0.00E+00	9.66E-02	0.00E+00	2.99E-02
RNF168_boot.200	5.71E-02	3.54E-02	4.55E-02	9.27E-02	0.00E+00	0.00E+00	8.73E-02	4.62E-28	3.92E-02
RNF168_boot.201	1.35E-01	7.84E-02	3.60E-02	5.50E-02	0.00E+00	5.19E-02	1.38E-01	5.80E-02	0.00E+00
RNF168_boot.202	5.86E-02	3.92E-02	4.65E-02	8.37E-02	0.00E+00	0.00E+00	8.21E-02	4.94E-03	3.88E-02
RNF168_boot.203	5.43E-02	4.36E-02	4.37E-02	8.49E-02	0.00E+00	0.00E+00	9.03E-02	0.00E+00	3.93E-02
RNF168_boot.204	1.32E-01	6.15E-02	2.19E-02	5.29E-02	1.00E-26	5.37E-02	2.29E-01	5.52E-02	0.00E+00
RNF168_boot.205	1.35E-01	7.87E-02	6.02E-10	5.55E-02	0.00E+00	4.92E-02	1.57E-01	5.94E-02	0.00E+00
RNF168_boot.206	5.56E-02	3.38E-02	4.49E-02	1.05E-01	0.00E+00	0.00E+00	9.20E-02	0.00E+00	4.31E-02
RNF168_boot.207	1.32E-01	5.67E-02	1.88E-02	5.17E-02	0.00E+00	5.28E-02	1.66E-01	5.81E-02	0.00E+00
RNF168_boot.208	1.32E-01	5.61E-02	2.18E-07	5.64E-02	0.00E+00	4.91E-02	2.08E-01	5.94E-02	0.00E+00
RNF168_real	5.90E-02	3.82E-02	4.51E-02	8.67E-02	0.00E+00	0.00E+00	8.79E-02	6.98E-03	4.37E-02
RNF168_real.1	2.40E-02	6.45E-02	0.00E+00	8.60E-02	0.00E+00	1.27E-01	1.65E-02	6.41E-02	3.55E-63
RNF168_real.2	2.01E-02	5.73E-02	9.87E-09	8.18E-02	0.00E+00	9.47E-02	6.63E-02	6.85E-02	0.00E+00
MLH1_boot	0.00E+00	5.82E-02	1.24E-01	5.89E-02	0.00E+00	9.60E-02	0.00E+00	0.00E+00	4.11E-02
MLH1_boot.1	0.00E+00	5.39E-02	0.00E+00	7.96E-02	0.00E+00	1.17E-01	6.85E-02	0.00E+00	0.00E+00
MLH1_boot.2	0.00E+00	6.08E-02	1.18E-01	6.09E-02	0.00E+00	1.00E-01	0.00E+00	0.00E+00	4.04E-02
MLH1_boot.3	0.00E+00	6.68E-02	1.39E-01	6.43E-02	0.00E+00	1.06E-01	0.00E+00	0.00E+00	3.94E-02
MLH1_boot.4	0.00E+00	5.90E-02	1.27E-01	6.18E-02	0.00E+00	9.95E-02	0.00E+00	0.00E+00	4.00E-02
MLH1_boot.5	0.00E+00	5.30E-02	0.00E+00	8.09E-02	0.00E+00	1.28E-01	5.77E-02	0.00E+00	6.52E-27
MLH1_boot.6	0.00E+00	6.35E-02	0.00E+00	9.29E-02	1.00E-26	1.28E-01	9.03E-02	2.16E-30	6.14E-27
MLH1_boot.7	0.00E+00	6.44E-02	1.26E-01	6.11E-02	0.00E+00	1.02E-01	0.00E+00	0.00E+00	4.02E-02
MLH1_boot.8	0.00E+00	6.37E-02	1.22E-01	5.90E-02	0.00E+00	9.69E-02	0.00E+00	0.00E+00	4.01E-02
MLH1_boot.9	0.00E+00	5.66E-02	0.00E+00	4.13E-02	0.00E+00	1.30E-01	5.72E-02	0.00E+00	6.50E-27
MLH1_boot.10	0.00E+00	5.64E-02	0.00E+00	8.74E-02	1.00E-26	1.22E-01	4.15E-02	0.00E+00	6.33E-27
MLH1_boot.11	0.00E+00	6.07E-02	1.27E-01	5.95E-02	0.00E+00	9.71E-02	0.00E+00	0.00E+00	4.04E-02
MLH1_boot.12	0.00E+00	6.44E-02	1.23E-01	6.35E-02	1.00E-26	1.05E-01	0.00E+00	0.00E+00	3.93E-02
MLH1_boot.13	0.00E+00	6.55E-02	1.35E-01	6.26E-02	0.00E+00	1.04E-01	0.00E+00	0.00E+00	4.00E-02
MLH1_boot.14	0.00E+00	4.82E-02	0.00E+00	4.04E-02	0.00E+00	1.08E-01	5.75E-02	6.23E-54	6.31E-27
MLH1_boot.15	0.00E+00	6.82E-02	0.00E+00	9.11E-02	1.00E-26	1.46E-01	5.43E-02	3.47E-38	6.13E-27
MLH1_boot.16	0.00E+00	5.93E-02	1.30E-01	6.14E-02	0.00E+00	1.00E-01	0.00E+00	0.00E+00	4.05E-02
MLH1_boot.17	0.00E+00	5.81E-02	1.28E-01	6.00E-02	0.00E+00	9.84E-02	0.00E+00	0.00E+00	4.09E-02
MLH1_boot.18	0.00E+00	4.46E-02	0.00E+00	4.17E-02	0.00E+00	1.09E-01	5.76E-02	0.00E+00	6.58E-27
MLH1_boot.19	0.00E+00	4.37E-02	0.00E+00	7.14E-02	0.00E+00	1.07E-01	5.92E-02	3.20E-102	0.00E+00
MLH1_boot.20	0.00E+00	5.38E-02	1.18E-01	5.90E-02	0.00E+00	9.70E-02	0.00E+00	0.00E+00	4.08E-02
MLH1_boot.21	0.00E+00	5.31E-02	1.08E-01	6.03E-02	0.00E+00	9.76E-02	0.00E+00	0.00E+00	3.72E-155
MLH1_boot.22	0.00E+00	5.39E-02	1.08E-01	5.98E-02	0.00E+00	9.62E-02	0.00E+00	0.00E+00	0.00E+00
MLH1_boot.23	0.00E+00	5.13E-02	1.08E-01	6.12E-02	0.00E+00	9.97E-02	0.00E+00	0.00E+00	4.03E-02
MLH1_boot.24	0.00E+00	4.53E-02	0.00E+00	7.54E-02	0.00E+00	1.08E-01	5.81E-02	0.00E+00	6.59E-27
MLH1_boot.25	0.00E+00	4.04E-02	0.00E+00	7.43E-02	0.00E+00	9.60E-02	5.94E-02	2.93E-154	6.58E-27
MLH1_boot.26	0.00E+00	3.75E-02	0.00E+00	6.85E-02	0.00E+00	8.61E-02	6.63E-02	2.11E-03	0.00E+00
MLH1_boot.27	0.00E+00	4.04E-02	0.00E+00	4.18E-02	0.00E+00	1.03E-01	7.15E-02	0.00E+00	0.00E+00
MLH1_boot.28	0.00E+00	5.68E-02	0.00E+00	8.82E-02	0.00E+00	1.23E-01	4.20E-02	5.27E-116	6.11E-27
MLH1_boot.29	0.00E+00	4.76E-02	2.06E-33	9.02E-02	1.00E-26	9.60E-02	6.00E-02	0.00E+00	5.82E-27
MLH1_boot.30	3.45E-153	4.62E-02	0.00E+00	7.51E-02	0.00E+00	1.09E-01	7.07E-02	9.62E-103	0.00E+00
MLH1_boot.31	0.00E+00	5.17E-02	0.00E+00	7.96E-02	0.00E+00	1.17E-01	5.72E-02	0.00E+00	6.40E-27
MLH1_boot.32	0.00E+00	5.14E-02	0.00E+00	8.31E-02	0.00E+00	1.17E-01	7.84E-02	0.00E+00	6.38E-27
MLH1_boot.33	0.00E+00	4.62E-02	0.00E+00	7.42E-02	0.00E+00	1.11E-01	5.90E-02	0.00E+00	0.00E+00
MLH1_boot.34	0.00E+00	4.02E-02	0.00E+00	6.93E-02	0.00E+00	1.00E-01	6.64E-02	1.52E-03	0.00E+00
MLH1_boot.35	0.00E+00	5.80E-02	1.15E-01	5.98E-02	3.12E-03	9.55E-02	0.00E+00	0.00E+00	0.00E+00
MLH1_boot.36	0.00E+00	5.40E-02	0.00E+00	8.24E-02	0.00E+00	1.16E-01	7.60E-02	0.00E+00	6.40E-27
MLH1_boot.37	0.00E+00	5.40E-02	1.08E-01	5.81E-02	2.88E-03	9.24E-02	0.00E+00	0.00E+00	0.00E+00
MLH1_boot.38	0.00E+00	4.89E-02	7.21E-99	9.75E-02	1.00E-26	9.69E-02	3.88E-02	1.55E-27	5.86E-27
MLH1_boot.39	2.31E-03	8.25E-02	3.92E-33	9.79E-02	1.00E-26	1.54E-01	6.10E-02	4.39E-29	6.02E-27
MLH1_boot.40	0.00E+00	6.26E-02	1.29E-01	6.27E-02	0.00E+00	1.03E-01	0.00E+00	0.00E+00	3.92E-02
MLH1_boot.41	0.00E+00	7.11E-02	1.13E-54	9.92E-02	1.00E-26	1.48E-01	6.34E-02	3.56E-03	1.00E-26
MLH1_boot.42	0.00E+00	5.92E-02	1.27E-01	6.21E-02	0.00E+00	1.02E-01	0.00E+00	0.00E+00	4.00E-02
MLH1_boot.43	0.00E+00	6.08E-02	1.33E-01	6.16E-02	0.00E+00	1.01E-01	0.00E+00	0.00E+00	4.09E-02
MLH1_boot.44	0.00E+00	6.40E-02	0.00E+00	8.70E-02	1.00E-26	1.38E-01	5.37E-02	1.79E-50	6.18E-27
MLH1_boot.45	0.00E+00	6.46E-02	1.32E-01	6.62E-02	1.00E-26	1.10E-01	0.00E+00	0.00E+00	3.91E-02
MLH1_boot.46	0.00E+00	6.05E-02	1.21E-01	6.51E-02	1.00E-26	1.08E-01	0.00E+00	0.00E+00	3.92E-02
MLH1_boot.47	0.00E+00	6.18E-02	1.35E-01	6.24E-02	0.00E+00	1.03E-01	0.00E+00	0.00E+00	4.01E-02
MLH1_boot.48	0.00E+00	6.23E-02	1.32E-01	6.29E-02	1.00E-26	1.04E-01	0.00E+00	0.00E+00	3.97E-02
MLH1_boot.49	0.00E+00	5.36E-02	0.00E+00	8.78E-02	0.00E+00	1.28E-01	4.08E-02	0.00E+00	6.21E-27
MLH1_boot.50	0.00E+00	4.27E-02	0.00E+00	7.85E-02	0.00E+00	1.26E-01	7.33E-02	0.00E+00	6.29E-27
MLH1_boot.51	0.00E+00	6.20E-02	1.32E-01	6.11E-02	0.00E+00	1.01E-01	0.00E+00	0.00E+00	3.96E-02
MLH1_boot.52	0.00E+00	6.53E-02	4.15E-32	9.45E-02	1.00E-26	1.20E-01	5.47E-02	1.52E-28	5.88E-27
MLH1_real	0.00E+00	6.55E-02	1.37E-01	6.17E-02	0.00E+00	1.02E-01	0.00E+00	0.00E+00	4.01E-02
MLH1_real.1	0.00E+00	5.17E-02	1.08E-01	5.96E-02	0.00E+00	9.70E-02	0.00E+00	0.00E+00	4.08E-02
MLH1_real.2	0.00E+00	6.44E-02	6.06E-33	8.89E-02	1.00E-26	1.38E-01	9.13E-02	0.00E+00	6.14E-27
MSH2_boot	0.00E+00	3.58E-02	0.00E+00	6.00E-02	0.00E+00	9.08E-02	6.70E-02	0.00E+00	0.00E+00
MSH2_boot.1	0.00E+00	3.62E-02	0.00E+00	3.36E-02	0.00E+00	9.73E-02	7.94E-02	0.00E+00	0.00E+00
MSH2_boot.2	0.00E+00	5.16E-02	1.09E-01	5.30E-02	0.00E+00	8.40E-02	0.00E+00	0.00E+00	0.00E+00
