Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
EXO1_0_multinomial_train1.46	2.75e-321	0.9789942752583396	3.549565597712568e-274	2.777e-321	0.021005724741660327	1.1359850516112092e-238	2.82960750281846e-245	1.222274611842751e-292
EXO1_0_multinomial_train1.47	6.67e-322	0.9852603898409322	3.295e-321	2.75e-321	6.792348215019752e-06	1.5409054959902547e-81	0.014732817810852856	1.3e-321
EXO1_0_multinomial_train1.48	6.793225502988905e-14	0.9960684408464798	3.695279601162427e-215	5.448178209620608e-28	0.003931559153452327	1.144440628971564e-295	2.307e-321	6.789429334847983e-79
EXO1_0_multinomial_train1.49	1.05e-321	0.9346220673372909	1.56e-321	2.1950785297599975e-102	0.03090642736811113	0.0344715052945979	1.9639005674134853e-65	1.354e-321
EXO1_0_multinomial_train1.50	1.4e-321	0.9902154268912652	1.9e-321	0.0016543127028894788	0.00813026040584521	1.2243210753807906e-72	1.1950470127046662e-142	2.03e-321
EXO1_0_multinomial_train1.51	1.38e-321	0.9925850961686123	3.014e-321	3.832277266328079e-111	0.007414903831387755	2.3292750389072097e-250	1.1933945651961974e-237	2.01e-321
EXO1_0_multinomial_train1.52	1.042e-321	0.9925832914087429	6.731973411845006e-164	4.129302816355367e-278	0.007416708591257067	2.099545560795215e-133	8.910965517612298e-46	1.68e-321
EXO1_0_multinomial_train1.53	6.4e-322	0.9795189924979784	1.784e-321	1.0491221844709398e-277	4.0346566652804643e-72	0.01848446319629676	0.0019965443057248003	1.26e-321
EXO1_0_multinomial_train1.54	1.033e-321	0.969610917826145	2.253e-321	8.758980499000415e-263	0.030389082173855133	1.0095954997803744e-245	7.002511511820158e-107	1.655e-321
EXO1_0_multinomial_train1.55	5.3942623185539025e-264	0.9887805140528649	2.61e-321	1.8262880656659724e-91	0.00992030805112637	0.001299177896008624	1.6724034611953326e-146	2.7714842912241642e-223
EXO1_0_multinomial_train1.56	1.0730236438651909e-237	0.9999999999999999	2.273e-321	1.454996834428797e-125	1.41e-321	1.874168864185845e-272	1.76e-321	8.016627631658988e-208
EXO1_0_multinomial_train1.57	2.53e-321	0.9664242821960727	2.386e-321	2.5670762901295226e-37	0.014156544660878954	0.019419173143048314	1.641486118640585e-69	3.147e-321
EXO1_0_multinomial_train1.58	6.7284043e-317	0.984700720541732	9.209793949335061e-138	1.9987999615539963e-59	8.55e-322	0.015299279458268143	1.3742362547272526e-287	8.636175479594539e-188
EXO1_0_multinomial_train1.59	9.93e-322	0.9698648520321583	3.686e-321	2.2497631944099038e-94	1.72e-321	0.030135147967841693	2.532936081050666e-69	1.94e-321
EXO1_0_multinomial_train1.60	1.73e-321	0.9760756404337155	3.77e-321	7.684348970125514e-113	0.023924332226087374	2.734019722844314e-08	4.567768550057384e-62	2.67e-321
EXO1_0_multinomial_train1.61	1.75e-321	0.988644808436615	3.83e-321	5.076403820404344e-37	0.011355191563385153	4.163316558088917e-30	1.4502123102389184e-112	2.376e-321
EXO1_0_multinomial_train1.62	1.754e-321	0.9932471438708067	1.1069809677577382e-284	2.381067370307826e-253	1.3846255255898756e-70	4.474461015584726e-27	0.0067528561291933	2.72e-321
