Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
BRCA_TCGA-E9-A228	0.00E+00	1.12E+00	0.00E+00	4.71E-01	0.00E+00	2.04E+00	6.23E-01	7.95E-01	1.40E+00	9.48E-01	9.52E-01
BRCA_TCGA-E9-A229	2.13E-01	8.17E-01	0.00E+00	6.05E-01	0.00E+00	1.13E+00	6.90E-01	0.00E+00	7.72E-01	1.02E+00	3.89E-01
BRCA_TCGA-E9-A22A	0.00E+00	6.36E-01	6.01E-01	2.69E-01	5.37E-01	5.58E-01	7.18E-01	2.13E-01	1.25E+00	9.55E-01	0.00E+00
BRCA_TCGA-E9-A22B	7.22E-01	1.40E+00	0.00E+00	0.00E+00	1.09E+00	2.16E+00	1.58E+00	6.96E-01	2.19E+00	9.10E-01	1.38E+00
BRCA_TCGA-E9-A22D	1.80E-01	1.29E+00	5.00E-01	0.00E+00	1.42E+00	8.75E-01	2.00E-01	0.00E+00	9.24E-01	1.13E+00	3.35E-01
BRCA_TCGA-E9-A22E	5.04E-01	2.05E+00	1.35E+00	7.90E-01	4.07E-01	1.67E+00	1.65E+00	8.03E-01	2.46E+00	2.35E+00	1.48E+00
BRCA_TCGA-E9-A22G	1.18E+00	9.00E-01	2.28E+00	8.16E-01	6.32E-01	1.50E+00	1.35E+00	1.09E+00	2.14E+00	1.17E+00	9.36E-01
BRCA_TCGA-E9-A22H	0.00E+00	1.15E+00	2.21E-01	0.00E+00	7.89E-01	4.22E-01	7.00E-01	0.00E+00	1.35E+00	4.76E-01	0.00E+00
BRCA_TCGA-E9-A243	8.49E-01	6.18E-01	1.75E+00	7.89E-01	6.53E-01	1.26E+00	1.47E+00	1.33E-01	1.55E+00	1.18E+00	0.00E+00
BRCA_TCGA-E9-A244	7.12E-01	1.29E+00	2.24E+00	1.09E+00	0.00E+00	2.28E+00	7.37E-01	6.29E-01	2.48E+00	1.07E+00	6.80E-01
BRCA_TCGA-E9-A245	4.71E-01	3.40E-01	1.33E+00	0.00E+00	4.47E-01	1.01E+00	5.93E-01	0.00E+00	1.64E+00	3.96E-01	6.90E-01
BRCA_TCGA-E9-A247	0.00E+00	1.37E+00	3.35E-01	1.42E+00	4.73E-01	4.00E-01	7.37E-01	5.21E-01	1.06E+00	3.79E-01	3.07E-01
BRCA_TCGA-E9-A248	2.21E-01	1.31E+00	0.00E+00	8.19E-01	1.33E-01	7.89E-01	4.94E-01	8.30E-01	7.31E-01	4.76E-01	0.00E+00
BRCA_TCGA-E9-A249	0.00E+00	8.27E-01	4.82E-01	8.44E-01	4.33E-01	0.00E+00	1.07E+00	0.00E+00	5.86E-01	3.96E-01	0.00E+00
BRCA_TCGA-E9-A24A	5.12E-01	1.11E+00	0.00E+00	0.00E+00	3.33E-01	2.69E-01	0.00E+00	5.04E-01	7.00E-01	0.00E+00	3.65E-01
BRCA_TCGA-E9-A295	1.19E+00	1.75E+00	0.00E+00	2.13E-01	1.03E+00	1.16E+00	7.72E-01	2.62E+00	1.87E+00	9.98E-01	0.00E+00
BRCA_TCGA-E9-A2JS	4.00E-01	1.37E+00	0.00E+00	2.13E-01	7.52E-01	1.32E+00	1.12E+00	1.29E+00	1.28E+00	6.50E-01	8.49E-01
BRCA_TCGA-E9-A2JT	6.00E-01	0.00E+00	2.21E-01	0.00E+00	3.35E-01	0.00E+00	2.13E-01	4.00E-01	3.35E-01	7.37E-01	0.00E+00
BRCA_TCGA-E9-A3HO	0.00E+00	2.21E-01	1.34E+00	0.00E+00	5.42E-01	1.12E+00	1.07E+00	0.00E+00	2.55E+00	1.18E+00	4.42E-01
BRCA_TCGA-E9-A3QA	0.00E+00	6.33E-01	8.33E-01	3.96E-01	5.43E-01	1.93E+00	0.00E+00	5.26E-01	1.36E+00	1.65E+00	0.00E+00
BRCA_TCGA-E9-A3X8	0.00E+00	1.19E+00	0.00E+00	3.00E-01	3.96E-01	1.40E+00	0.00E+00	0.00E+00	1.22E+00	9.89E-01	4.48E-01
BRCA_TCGA-E9-A54Y	5.86E-01	1.82E+00	2.00E-01	7.00E-01	1.25E+00	1.14E+00	4.67E-01	0.00E+00	1.09E+00	2.04E+00	4.67E-01
BRCA_TCGA-E9-A5FK	5.04E-01	7.42E-01	3.42E-01	1.01E+00	6.63E-01	2.62E+00	4.73E-01	0.00E+00	1.77E+00	7.64E-01	4.00E-01
BRCA_TCGA-E9-A5FL	8.47E-01	2.08E+00	2.31E+00	1.39E+00	1.04E+00	9.29E-01	8.17E-01	1.10E+00	2.40E+00	1.64E+00	8.54E-01
BRCA_TCGA-E9-A5UO	0.00E+00	1.15E+00	1.01E+00	1.19E+00	3.27E-01	1.40E+00	5.62E-01	4.07E-01	1.49E+00	4.76E-01	0.00E+00
BRCA_TCGA-E9-A6HE	0.00E+00	9.57E-01	5.78E-01	9.68E-01	8.70E-01	9.33E-01	4.82E-01	0.00E+00	1.13E+00	2.00E-01	4.96E-01
BRCA_TCGA-EW-A1IW	6.11E-01	2.04E+00	8.43E-01	0.00E+00	8.57E-01	1.23E+00	1.00E-01	3.00E-01	1.86E+00	2.34E+00	1.33E-01
BRCA_TCGA-EW-A1IX	4.47E-01	0.00E+00	9.94E-01	4.00E-01	3.79E-01	1.00E-01	0.00E+00	4.42E-01	5.33E-01	6.57E-01	0.00E+00
BRCA_TCGA-EW-A1IY	0.00E+00	0.00E+00	3.00E-01	4.00E-01	5.93E-01	1.15E+00	3.71E-01	3.71E-01	4.82E-01	1.26E+00	0.00E+00
BRCA_TCGA-EW-A1IZ	5.54E-01	5.26E+00	4.08E+00	3.63E+00	2.11E+00	4.99E+00	3.33E+00	2.02E+00	1.30E+00	0.00E+00	9.40E-01
BRCA_TCGA-EW-A1J1	0.00E+00	6.67E-01	0.00E+00	2.13E-01	7.16E-01	2.13E-01	0.00E+00	6.90E-01	1.09E+00	2.13E-01	1.63E-01
BRCA_TCGA-EW-A1J3	0.00E+00	4.96E-01	0.00E+00	7.67E-01	4.00E-01	1.52E+00	8.27E-01	2.60E-01	9.36E-01	1.07E+00	1.00E-01
BRCA_TCGA-EW-A1J5	1.10E+00	1.52E+00	1.38E+00	4.23E-01	5.02E+00	3.36E+00	0.00E+00	3.00E-01	0.00E+00	3.08E+00	0.00E+00
BRCA_TCGA-EW-A1J6	0.00E+00	1.39E+00	0.00E+00	4.00E-01	1.33E-01	1.20E+00	2.77E-01	7.75E-01	1.28E+00	5.26E-01	6.11E-01
BRCA_TCGA-EW-A1OV	0.00E+00	1.21E+00	7.00E-01	6.32E-01	1.91E+00	2.90E+00	4.00E-01	0.00E+00	2.58E+00	2.67E+00	0.00E+00
BRCA_TCGA-EW-A1OX	0.00E+00	6.18E-01	1.00E-01	6.84E-01	4.00E-01	1.00E-01	1.00E-01	0.00E+00	8.16E-01	5.04E-01	0.00E+00
BRCA_TCGA-EW-A1OZ	4.07E-01	1.35E+00	5.26E-01	6.29E-01	5.42E-01	1.54E+00	1.10E+00	9.71E-01	1.60E+00	1.38E+00	1.20E+00
BRCA_TCGA-EW-A1P0	0.00E+00	4.28E-01	1.35E+00	0.00E+00	1.67E-01	6.99E-01	5.12E-01	6.32E-01	1.21E+00	4.73E-01	2.21E-01
BRCA_TCGA-EW-A1P1	0.00E+00	2.69E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.40E-01	0.00E+00	3.48E-01
BRCA_TCGA-EW-A1P3	0.00E+00	7.27E-01	7.27E-01	0.00E+00	4.99E-01	2.30E+00	6.87E-01	0.00E+00	1.33E+00	5.17E-01	1.00E-01
BRCA_TCGA-EW-A1P4	5.26E-01	8.49E-01	7.06E-01	1.22E+00	6.32E-01	1.21E+00	2.47E+00	0.00E+00	1.43E+00	6.51E-01	8.67E-01
BRCA_TCGA-EW-A1P5	3.48E-01	1.22E+00	0.00E+00	6.36E-01	1.00E-01	0.00E+00	2.69E-01	0.00E+00	5.67E-01	4.33E-01	4.71E-01
BRCA_TCGA-EW-A1P6	0.00E+00	1.46E+00	1.00E-01	0.00E+00	4.99E-01	1.10E+00	8.72E-01	0.00E+00	9.87E-01	0.00E+00	0.00E+00
BRCA_TCGA-EW-A1P7	0.00E+00	1.63E-01	8.33E-01	5.86E-01	0.00E+00	1.33E-01	5.97E-01	0.00E+00	5.67E-01	0.00E+00	1.53E-01
BRCA_TCGA-EW-A1P8	4.00E-01	3.96E-01	7.06E-01	1.10E+00	6.18E-01	1.05E+00	5.97E-01	3.42E-01	1.34E+00	5.73E-01	5.81E-01
BRCA_TCGA-EW-A1PA	2.21E-01	9.48E-01	0.00E+00	9.21E-01	1.02E+00	6.36E-01	7.46E-01	9.60E-01	1.43E+00	1.07E+00	0.00E+00
BRCA_TCGA-EW-A1PB	1.29E+00	1.33E-01	3.06E-01	5.54E-01	9.57E-01	2.81E+00	6.53E-01	4.00E-01	3.85E+00	2.99E+00	3.59E-01
BRCA_TCGA-EW-A1PD	6.80E-01	0.00E+00	5.17E-01	1.52E+00	5.78E-01	1.23E+00	9.55E-01	1.18E+00	1.59E+00	1.90E+00	1.02E+00
BRCA_TCGA-EW-A1PE	4.16E-01	1.02E+00	3.00E-01	7.27E-01	7.00E-01	9.91E-01	8.57E-01	5.00E-01	1.49E+00	1.05E+00	4.67E-01
BRCA_TCGA-EW-A1PG	0.00E+00	4.47E-01	0.00E+00	2.60E-01	4.67E-01	0.00E+00	7.81E-01	0.00E+00	5.97E-01	0.00E+00	0.00E+00
BRCA_TCGA-EW-A1PH	3.14E-01	1.68E+00	5.12E-01	7.00E-01	5.54E-01	1.05E+00	9.78E-01	0.00E+00	1.93E+00	8.54E-01	1.02E+00
BRCA_TCGA-EW-A2FR	5.62E-01	1.01E+00	4.67E-01	3.06E-01	6.05E-01	1.51E+00	1.09E+00	0.00E+00	1.11E+00	1.06E+00	0.00E+00
BRCA_TCGA-EW-A2FS	1.05E+00	9.17E-01	1.31E+00	5.97E-01	0.00E+00	1.84E+00	1.11E+00	7.72E-01	1.23E+00	5.62E-01	3.00E-01
BRCA_TCGA-EW-A2FV	6.11E-01	7.75E-01	6.63E-01	4.71E-01	9.43E-01	1.33E+00	4.73E-01	6.00E-01	8.03E-01	2.69E-01	1.00E-01
BRCA_TCGA-EW-A2FW	1.63E-01	7.19E-01	1.00E-01	3.00E-01	0.00E+00	1.00E-01	3.79E-01	0.00E+00	4.67E-01	6.71E-01	1.00E-01
BRCA_TCGA-EW-A423	4.42E-01	2.40E+00	2.05E+00	1.23E+00	8.09E-01	3.90E+00	8.67E-01	0.00E+00	2.10E+00	1.23E+00	4.01E-01
BRCA_TCGA-EW-A6S9	3.94E-01	1.08E+00	9.55E-01	6.40E-01	4.96E-01	1.10E+00	4.23E-01	1.13E+00	1.07E+00	1.06E+00	0.00E+00
BRCA_TCGA-EW-A6SA	1.29E+00	1.73E+00	1.38E+00	1.24E+00	1.09E+00	2.01E+00	9.91E-01	8.27E-01	2.26E+00	1.52E+00	4.99E-01
BRCA_TCGA-EW-A6SB	0.00E+00	1.34E+00	1.93E+00	9.22E-01	9.91E-01	1.53E+00	1.55E+00	5.33E-01	2.40E+00	1.12E+00	9.46E-01
BRCA_TCGA-EW-A6SC	0.00E+00	4.23E-01	8.95E-01	6.46E-01	0.00E+00	2.10E+00	4.33E-01	4.27E-01	9.75E-01	1.04E+00	0.00E+00
BRCA_TCGA-EW-A6SD	7.19E-01	8.27E-01	1.59E+00	6.36E-01	2.21E-01	4.33E-01	1.11E+00	8.88E-01	1.42E+00	1.83E+00	0.00E+00
BRCA_TCGA-GI-A2C8	5.21E-01	1.20E+00	1.70E+00	1.45E+00	4.42E-01	1.45E+00	6.67E-01	9.64E-01	2.47E+00	9.52E-01	5.47E-01
BRCA_TCGA-GM-A2D9	1.86E+00	2.08E+00	1.63E+00	8.95E-01	3.77E+00	4.94E+00	8.62E-01	8.03E-01	1.17E+00	2.92E+00	1.00E-01
BRCA_TCGA-GM-A2DA	3.89E-01	1.11E+00	9.40E-01	5.21E-01	1.13E+00	8.41E-01	0.00E+00	0.00E+00	9.21E-01	1.02E+00	0.00E+00
BRCA_TCGA-GM-A2DB	4.33E-01	1.38E+00	8.03E-01	8.06E-01	8.56E-01	1.60E+00	1.64E+00	1.37E+00	2.94E+00	1.61E+00	1.12E+00
BRCA_TCGA-GM-A2DC	0.00E+00	8.72E-01	1.00E-01	1.53E-01	5.16E-01	1.41E+00	2.00E-01	0.00E+00	1.10E+00	3.00E-01	4.90E-01
BRCA_TCGA-GM-A2DD	4.76E-01	1.16E+00	1.08E+00	1.06E+00	6.70E-01	7.34E-01	7.63E-01	1.14E+00	1.77E+00	7.67E-01	6.71E-01
BRCA_TCGA-GM-A2DF	0.00E+00	1.62E+00	1.39E+00	7.34E-01	7.42E-01	1.24E+00	6.01E-01	4.58E-01	8.95E-01	1.20E+00	6.86E-01
BRCA_TCGA-GM-A2DH	1.04E+00	7.46E-01	1.35E+00	1.53E+00	9.94E-01	2.91E+00	5.81E-01	1.66E+00	3.20E+00	2.25E+00	3.65E-01
BRCA_TCGA-GM-A2DI	0.00E+00	9.20E-01	4.01E-01	0.00E+00	1.63E+00	1.70E+00	0.00E+00	0.00E+00	4.27E-01	1.10E+00	0.00E+00
BRCA_TCGA-GM-A2DK	5.17E-01	9.64E-01	1.27E+00	0.00E+00	9.40E-01	1.77E+00	7.95E-01	4.27E-01	1.13E+00	8.00E-01	5.73E-01
BRCA_TCGA-GM-A2DL	1.07E+00	1.19E+00	3.40E-01	5.12E-01	5.77E-01	1.19E+00	2.21E-01	1.00E-01	1.66E+00	1.64E+00	5.42E-01
BRCA_TCGA-GM-A2DM	2.13E-01	2.21E-01	0.00E+00	0.00E+00	9.20E-01	7.63E-01	1.37E+00	0.00E+00	1.19E+00	6.53E-01	3.07E-01
BRCA_TCGA-GM-A2DN	0.00E+00	5.81E-01	0.00E+00	3.07E-01	2.77E-01	1.09E+00	6.63E-01	3.07E-01	8.46E-01	8.23E-01	1.33E-01
BRCA_TCGA-GM-A2DO	8.06E-01	1.23E+00	3.48E-01	4.73E-01	1.99E+00	1.43E+00	4.96E-01	1.00E-01	1.87E+00	3.10E+00	4.48E-01
BRCA_TCGA-GM-A3NW	3.40E-01	1.45E+00	4.27E-01	7.48E-01	9.48E-01	5.12E-01	7.27E-01	0.00E+00	1.08E+00	1.71E+00	6.18E-01
BRCA_TCGA-GM-A3XL	2.91E-01	1.37E+00	2.32E+00	9.55E-01	7.52E-01	1.84E+00	1.99E+00	0.00E+00	3.40E+00	2.40E+00	3.00E-01
BRCA_TCGA-GM-A4E0	0.00E+00	1.15E+00	2.00E-01	2.24E-01	7.49E-01	1.27E+00	3.89E-01	9.43E-01	1.38E+00	0.00E+00	0.00E+00
BRCA_TCGA-GM-A5PV	0.00E+00	8.59E-01	1.00E-01	4.01E-01	6.86E-01	8.06E-01	1.31E+00	2.00E-01	1.82E+00	9.67E-01	7.61E-01
BRCA_TCGA-GM-A5PX	0.00E+00	1.10E+00	1.31E+00	7.19E-01	3.73E-01	2.07E+00	1.34E+00	1.00E-01	1.64E+00	7.92E-01	3.71E-01
BRCA_TCGA-HN-A2NL	2.13E-01	1.65E+00	6.05E-01	5.96E-01	4.73E-01	1.65E+00	1.33E+00	1.55E+00	1.99E+00	1.11E+00	0.00E+00
BRCA_TCGA-HN-A2OB	0.00E+00	5.04E-01	0.00E+00	5.93E-01	1.63E-01	7.45E-01	0.00E+00	0.00E+00	8.19E-01	4.53E-01	1.53E-01
BRCA_TCGA-JL-A3YX	5.12E-01	8.72E-01	1.01E+00	3.07E-01	3.48E-01	1.12E+00	1.00E-01	5.21E-01	1.19E+00	1.10E+00	0.00E+00
BRCA_TCGA-LD-A66U	5.21E-01	1.16E+00	0.00E+00	1.66E+00	3.65E-01	1.55E+00	7.30E-01	3.07E-01	1.09E+00	3.48E-01	0.00E+00
BRCA_TCGA-LD-A74U	2.00E-01	2.12E+00	7.86E-01	0.00E+00	2.79E+00	3.27E+00	4.99E-01	0.00E+00	1.53E+00	3.29E+00	0.00E+00
BRCA_TCGA-LD-A7W5	5.39E-01	1.61E+00	1.71E+00	1.19E+00	1.11E+00	1.37E+00	5.97E-01	2.91E-01	1.89E+00	1.11E+00	9.43E-01
BRCA_TCGA-LD-A7W6	5.42E-01	1.33E+00	0.00E+00	1.04E+00	6.18E-01	2.09E+00	1.00E+00	0.00E+00	1.45E+00	4.99E-01	0.00E+00
BRCA_TCGA-LD-A9QF	0.00E+00	1.39E+00	0.00E+00	2.00E-01	8.23E-01	1.68E+00	5.96E-01	0.00E+00	1.99E+00	4.48E-01	0.00E+00
BRCA_TCGA-LL-A440	0.00E+00	3.35E-01	0.00E+00	0.00E+00	3.79E-01	6.71E-01	2.00E-01	0.00E+00	3.00E-01	2.49E-01	0.00E+00
BRCA_TCGA-LL-A50Y	0.00E+00	1.49E+00	0.00E+00	5.59E-01	0.00E+00	1.99E+00	1.27E+00	0.00E+00	1.43E+00	6.00E-01	7.92E-01
BRCA_TCGA-LL-A5YL	0.00E+00	1.47E+00	8.54E-01	8.70E-01	1.44E+00	1.40E+00	4.07E-01	6.29E-01	1.29E+00	1.06E+00	1.00E-01
BRCA_TCGA-LL-A5YM	0.00E+00	9.43E-01	3.00E-01	8.27E-01	6.05E-01	1.89E+00	1.00E-01	0.00E+00	8.85E-01	1.19E+00	0.00E+00
BRCA_TCGA-LL-A5YN	0.00E+00	9.89E-01	9.83E-01	6.23E-01	7.03E-01	1.79E+00	8.27E-01	0.00E+00	1.66E+00	0.00E+00	5.42E-01
BRCA_TCGA-LL-A5YO	8.03E-01	2.00E-01	1.07E+00	1.05E+00	4.73E-01	1.17E+00	5.39E-01	3.00E-01	2.15E+00	1.40E+00	7.37E-01
BRCA_TCGA-LL-A5YP	8.83E-01	0.00E+00	7.22E-01	1.34E+00	6.18E-01	2.70E+00	1.22E+00	6.51E-01	2.63E+00	1.61E+00	0.00E+00
BRCA_TCGA-LL-A6FP	5.82E-01	2.00E-01	1.11E+00	7.90E-01	8.03E-01	2.43E+00	1.07E+00	0.00E+00	2.05E+00	1.63E+00	3.14E-01
BRCA_TCGA-LL-A6FQ	0.00E+00	1.07E+00	1.36E+00	1.45E+00	1.09E+00	1.85E+00	1.44E+00	1.33E-01	9.21E-01	8.31E-01	1.33E-01
BRCA_TCGA-LL-A6FR	0.00E+00	1.07E+00	6.80E-01	1.28E+00	7.67E-01	2.32E+00	1.05E+00	0.00E+00	1.37E+00	5.62E-01	3.00E-01
BRCA_TCGA-LL-A73Y	6.87E-01	6.18E-01	1.14E+00	1.12E+00	1.59E+00	5.33E-01	1.71E+00	4.07E-01	1.56E+00	1.78E+00	8.83E-01
BRCA_TCGA-LL-A73Z	0.00E+00	9.75E-01	1.30E+00	7.61E-01	2.13E-01	2.08E+00	7.95E-01	2.00E-01	1.02E+00	8.62E-01	1.23E+00
BRCA_TCGA-LL-A740	4.99E-01	1.80E+00	0.00E+00	1.53E+00	6.84E-01	2.74E+00	1.12E+00	0.00E+00	2.33E+00	7.37E-01	1.00E-01
BRCA_TCGA-LL-A7SZ	8.95E-01	1.12E+00	9.04E-01	1.40E+00	8.92E-01	1.79E+00	1.22E+00	0.00E+00	1.54E+00	9.98E-01	1.80E+00
BRCA_TCGA-LL-A7T0	8.62E-01	2.87E+00	9.52E-01	1.69E+00	8.00E-01	1.65E+00	1.90E+00	1.00E-01	1.34E+00	1.01E+00	7.12E-01
BRCA_TCGA-LL-A8F5	5.93E-01	1.15E+00	2.49E+00	4.01E-01	1.28E+00	3.56E+00	1.81E+00	1.19E+00	3.42E+00	2.41E+00	8.82E-01
BRCA_TCGA-LL-A9Q3	0.00E+00	1.48E+00	1.64E+00	1.64E+00	1.12E+00	1.75E+00	6.53E-01	9.67E-01	1.15E+00	1.25E+00	5.62E-01
BRCA_TCGA-OK-A5Q2	0.00E+00	8.06E-01	1.10E+00	2.13E-01	1.32E+00	1.25E+00	0.00E+00	1.33E-01	7.49E-01	7.72E-01	9.64E-01
BRCA_TCGA-OL-A5D6	1.67E-01	1.53E+00	0.00E+00	0.00E+00	9.71E-01	3.38E+00	1.27E+00	0.00E+00	2.73E+00	1.12E+00	4.42E-01
BRCA_TCGA-OL-A5D7	4.28E-01	1.57E+00	1.50E+00	8.95E-01	3.48E-01	2.92E+00	1.01E+00	6.63E-01	1.02E+00	1.16E+00	1.38E+00
BRCA_TCGA-OL-A5D8	2.00E-01	7.48E-01	0.00E+00	7.22E-01	1.53E-01	9.43E-01	5.82E-01	5.47E-01	7.42E-01	6.16E-01	1.16E+00
BRCA_TCGA-OL-A5DA	4.52E-01	1.82E+00	2.08E+00	1.07E+00	1.39E+00	1.43E+00	4.96E-01	2.00E-01	1.90E+00	1.51E+00	4.33E-01
BRCA_TCGA-OL-A5RU	0.00E+00	1.73E+00	0.00E+00	1.09E+00	4.27E-01	2.14E+00	1.12E+00	0.00E+00	7.18E-01	5.21E-01	0.00E+00
BRCA_TCGA-OL-A5RV	0.00E+00	6.87E-01	7.15E-01	5.93E-01	2.13E-01	1.02E+00	0.00E+00	0.00E+00	9.12E-01	0.00E+00	5.16E-01
BRCA_TCGA-OL-A5RW	9.20E-01	0.00E+00	2.86E+00	1.96E+00	1.62E+00	1.46E+00	1.09E+00	7.48E-01	2.70E+00	2.31E+00	9.52E-01
BRCA_TCGA-OL-A5RX	0.00E+00	9.80E-01	9.66E-01	9.55E-01	6.63E-01	2.00E-01	1.38E+00	3.35E-01	1.19E+00	4.71E-01	1.00E-01
BRCA_TCGA-OL-A5RY	0.00E+00	7.06E-01	5.96E-01	5.67E-01	0.00E+00	8.75E-01	0.00E+00	0.00E+00	4.42E-01	3.59E-01	4.99E-01
BRCA_TCGA-OL-A5RZ	6.63E-01	1.73E+00	2.67E-01	1.27E+00	1.51E+00	1.26E+00	9.21E-01	7.78E-01	1.37E+00	1.53E+00	8.03E-01
BRCA_TCGA-OL-A5S0	0.00E+00	1.64E+00	8.00E-01	1.07E+00	1.27E+00	9.78E-01	8.57E-01	0.00E+00	1.64E+00	1.26E+00	4.01E-01
BRCA_TCGA-OL-A66H	0.00E+00	7.52E-01	9.75E-01	5.04E-01	0.00E+00	5.93E-01	3.00E-01	0.00E+00	1.03E+00	6.54E-01	0.00E+00
BRCA_TCGA-OL-A66I	0.00E+00	6.36E-01	4.00E-01	0.00E+00	1.41E+00	1.68E+00	7.02E-01	5.63E-01	1.91E+00	1.12E+00	0.00E+00
BRCA_TCGA-OL-A66J	3.35E-01	1.81E+00	1.44E+00	9.22E-01	2.67E-01	1.92E+00	1.29E+00	4.33E-01	1.38E+00	1.28E+00	4.27E-01
BRCA_TCGA-OL-A66K	0.00E+00	1.28E+00	0.00E+00	1.72E+00	8.09E-01	2.27E+00	1.00E-01	0.00E+00	1.30E+00	1.03E+00	0.00E+00
BRCA_TCGA-OL-A66L	2.13E-01	1.41E+00	9.64E-01	6.63E-01	8.27E-01	1.33E+00	1.63E+00	0.00E+00	1.77E+00	2.38E+00	0.00E+00
BRCA_TCGA-OL-A66N	0.00E+00	1.45E+00	1.29E+00	1.60E+00	8.19E-01	1.06E+00	6.63E-01	2.13E-01	1.01E+00	6.33E-01	4.73E-01
BRCA_TCGA-OL-A66O	1.00E-01	1.23E+00	5.04E-01	7.16E-01	0.00E+00	1.56E+00	3.42E-01	0.00E+00	8.70E-01	6.63E-01	7.48E-01
BRCA_TCGA-OL-A66P	1.45E+00	1.38E+00	2.00E-01	1.49E+00	7.31E-01	1.39E+00	1.93E+00	1.23E+00	2.21E+00	1.05E+00	4.99E-01
BRCA_TCGA-OL-A6VO	4.52E-01	1.04E+00	1.06E+00	8.46E-01	2.13E-01	1.02E+00	4.00E-01	0.00E+00	9.00E-01	6.40E-01	8.54E-01
BRCA_TCGA-OL-A6VQ	6.53E-01	1.38E+00	0.00E+00	1.23E+00	1.29E+00	1.01E+00	1.45E+00	4.00E-01	1.29E+00	1.55E+00	0.00E+00
BRCA_TCGA-OL-A6VR	0.00E+00	7.52E-01	6.57E-01	1.02E+00	4.90E-01	0.00E+00	2.21E-01	5.47E-01	1.04E+00	4.67E-01	0.00E+00
BRCA_TCGA-OL-A97C	2.98E-01	1.33E+00	1.59E+00	8.72E-01	2.21E-01	1.92E+00	7.00E-01	3.48E-01	1.12E+00	5.16E-01	3.79E-01
BRCA_TCGA-PE-A5DC	0.00E+00	2.28E+00	1.29E+00	1.46E+00	7.72E-01	3.83E+00	1.51E+00	1.44E+00	2.57E+00	1.87E+00	1.83E+00
BRCA_TCGA-PE-A5DD	0.00E+00	8.54E-01	6.05E-01	0.00E+00	9.45E-01	1.46E+00	5.12E-01	2.21E-01	2.04E+00	1.19E+00	0.00E+00
BRCA_TCGA-PE-A5DE	3.40E-01	1.09E+00	5.00E-01	1.77E+00	5.26E+00	3.30E+00	1.01E+00	0.00E+00	0.00E+00	6.43E+00	4.27E-01
BRCA_TCGA-PL-A8LV	1.26E+00	1.53E+00	9.89E-01	1.19E+00	6.53E-01	2.61E+00	1.07E+00	6.15E-01	1.67E+00	2.53E+00	1.19E+00
BRCA_TCGA-PL-A8LX	0.00E+00	1.01E+00	1.69E+00	7.27E-01	1.00E-01	6.99E-01	1.00E+00	4.00E-01	1.20E+00	2.67E-01	5.22E-01
BRCA_TCGA-PL-A8LY	0.00E+00	2.60E-01	6.74E-01	1.00E-01	0.00E+00	5.97E-01	2.67E-01	0.00E+00	4.58E-01	0.00E+00	4.33E-01
BRCA_TCGA-PL-A8LZ	0.00E+00	1.19E+00	2.40E+00	1.17E+00	1.25E+00	2.66E+00	4.90E-01	1.34E+00	3.44E+00	1.81E+00	0.00E+00
BRCA_TCGA-S3-A6ZF	5.22E-01	1.48E+00	0.00E+00	1.00E-01	1.33E-01	1.82E+00	4.33E-01	0.00E+00	8.54E-01	1.02E+00	4.58E-01
BRCA_TCGA-S3-A6ZG	0.00E+00	1.04E+00	1.98E+00	9.07E-01	1.30E+00	1.76E+00	5.97E-01	0.00E+00	1.31E+00	5.93E-01	4.58E-01
BRCA_TCGA-S3-A6ZH	4.90E-01	9.43E-01	2.00E-01	8.17E-01	9.60E-01	2.67E-01	2.21E-01	0.00E+00	8.92E-01	7.60E-01	5.33E-01
BRCA_TCGA-S3-AA0Z	1.11E+00	9.19E-01	9.67E-01	4.73E-01	5.47E-01	1.82E+00	1.42E+00	3.40E-01	1.76E+00	1.11E+00	8.46E-01
BRCA_TCGA-S3-AA10	0.00E+00	3.06E-01	4.99E-01	1.25E+00	3.48E-01	3.17E+00	1.39E+00	3.65E-01	3.07E+00	1.26E+00	5.77E-01
BRCA_TCGA-S3-AA11	9.24E-01	4.23E-01	1.13E+00	9.17E-01	1.22E+00	1.89E+00	1.80E+00	1.04E+00	2.15E+00	8.19E-01	1.00E-01
BRCA_TCGA-S3-AA12	0.00E+00	7.61E-01	4.00E-01	0.00E+00	7.42E-01	2.11E+00	8.94E-01	6.74E-01	1.23E+00	9.71E-01	6.57E-01
BRCA_TCGA-S3-AA14	1.00E-01	8.59E-01	0.00E+00	5.54E-01	2.67E-01	6.23E-01	0.00E+00	0.00E+00	8.06E-01	8.03E-01	0.00E+00
BRCA_TCGA-S3-AA15	3.35E-01	8.36E-01	7.00E-01	5.93E-01	6.54E-01	7.06E-01	0.00E+00	4.33E-01	1.32E+00	1.54E+00	1.24E+00
BRCA_TCGA-S3-AA17	2.00E-01	1.98E+00	2.13E+00	1.22E+00	1.21E+00	2.68E+00	1.29E+00	8.23E-01	2.78E+00	2.26E+00	1.63E+00
