Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J
STAD_TCGA-KB-A6F5	1	22	19	0	7	0	4	27	0	3
STAD_TCGA-KB-A6F7	0	18	0	18	4	8	1	62	5	8
STAD_TCGA-KB-A93G	1	19	30	0	11	4	0	47	0	15
STAD_TCGA-KB-A93H	0	55	30	7	29	6	13	76	56	12
STAD_TCGA-KB-A93J	3	10	4	0	10	8	4	11	2	3
STAD_TCGA-MX-A5UG	1	14	18	0	12	1	1	1	2	6
STAD_TCGA-MX-A5UJ	8	719	78	358	196	6	96	35	36	2
STAD_TCGA-MX-A663	5	12	17	1	17	0	0	34	1	19
STAD_TCGA-MX-A666	8	17	23	3	5	3	2	48	9	23
STAD_TCGA-R5-A7O7	0	33	23	0	10	8	7	42	13	15
STAD_TCGA-R5-A7ZE	5	32	23	0	17	3	1	61	47	12
STAD_TCGA-R5-A7ZF	0	28	19	12	9	0	4	12	0	1
STAD_TCGA-R5-A7ZI	24	338	9	236	129	25	111	6	39	15
STAD_TCGA-R5-A7ZR	5	25	15	3	3	0	4	25	4	6
STAD_TCGA-R5-A804	3	29	0	2	0	3	1	39	9	7
STAD_TCGA-R5-A805	0	20	0	0	0	6	0	27	100	5
STAD_TCGA-RD-A7BS	7	24	7	12	0	0	2	8	0	11
STAD_TCGA-RD-A7BT	0	2	0	0	17	2	0	84	168	10
STAD_TCGA-RD-A7BW	4	24	12	0	0	2	12	23	1	12
STAD_TCGA-RD-A7C1	0	125	7	9	0	7	24	93	53	19
STAD_TCGA-RD-A8MV	5	15	5	0	17	0	0	22	17	4
STAD_TCGA-RD-A8MW	1	13	0	1	12	2	1	42	8	13
STAD_TCGA-RD-A8N0	0	0	0	0	1	0	0	1	0	0
STAD_TCGA-RD-A8N1	2	4	11	12	0	5	17	54	9	16
STAD_TCGA-RD-A8N2	0	0	0	0	1	0	0	0	0	1
STAD_TCGA-RD-A8N4	0	1	0	1	2	0	0	1	0	4
STAD_TCGA-RD-A8N5	1	13	10	0	0	1	1	13	4	0
STAD_TCGA-RD-A8N6	4	63	15	3	4	0	21	58	3	22
STAD_TCGA-RD-A8N9	8	47	18	11	4	0	3	50	14	2
STAD_TCGA-RD-A8NB	16	265	26	212	73	38	69	7	27	0
STAD_TCGA-SW-A7EA	0	207	31	174	73	20	83	39	45	15
STAD_TCGA-SW-A7EB	8	17	2	0	23	0	0	94	2	32
STAD_TCGA-VQ-A8DL	0	9	1	5	11	7	1	25	4	5
STAD_TCGA-VQ-A8DT	0	46	22	0	10	13	5	64	64	7
STAD_TCGA-VQ-A8DU	0	37	0	4	5	6	8	39	70	5
STAD_TCGA-VQ-A8DV	1	23	17	1	0	2	2	25	5	1
STAD_TCGA-VQ-A8DZ	3	14	0	8	5	7	6	45	8	11
STAD_TCGA-VQ-A8E0	9	19	8	12	2	0	4	48	8	13
STAD_TCGA-VQ-A8E2	0	36	0	17	11	0	4	46	25	8
STAD_TCGA-VQ-A8E3	0	273	0	232	58	31	136	37	24	8
STAD_TCGA-VQ-A8E7	11	53	0	13	14	0	0	35	7	7
STAD_TCGA-VQ-A8P2	318	2095	1880	1298	1666	1456	180	0	0	42
STAD_TCGA-VQ-A8P3	0	6	0	0	16	11	5	48	275	0
STAD_TCGA-VQ-A8P5	0	50	0	0	42	16	7	35	81	31
STAD_TCGA-VQ-A8P8	2	58	0	2	9	0	1	48	1	9
STAD_TCGA-VQ-A8PB	18	389	84	235	71	0	81	0	11	0
STAD_TCGA-VQ-A8PC	0	18	0	11	9	11	9	35	61	6
STAD_TCGA-VQ-A8PD	3	42	1	4	13	2	0	22	13	4
STAD_TCGA-VQ-A8PE	4	44	6	5	0	7	6	54	2	25
STAD_TCGA-VQ-A8PF	0	29	19	2	11	4	1	29	35	5
STAD_TCGA-VQ-A8PH	2	20	0	13	9	0	16	154	7	20
STAD_TCGA-VQ-A8PJ	0	13	0	12	9	3	7	42	85	15
STAD_TCGA-VQ-A8PK	1	0	0	0	11	2	1	29	59	13
STAD_TCGA-VQ-A8PM	1	11	0	2	9	1	2	13	24	3
STAD_TCGA-VQ-A8PO	0	231	0	306	56	52	168	45	38	6
STAD_TCGA-VQ-A8PP	12	490	0	438	204	29	321	31	43	0
STAD_TCGA-VQ-A8PQ	0	7	0	2	0	0	2	4	0	2
STAD_TCGA-VQ-A8PS	0	9	21	0	5	1	1	14	1	7
STAD_TCGA-VQ-A8PT	16	435	63	362	279	79	111	72	0	16
STAD_TCGA-VQ-A8PU	3	20	2	7	0	10	7	97	0	10
STAD_TCGA-VQ-A8PX	0	143	0	99	103	39	231	27	48	0
STAD_TCGA-VQ-A8PY	5	16	6	10	11	12	3	26	20	5
STAD_TCGA-VQ-A8PZ	1	56	4	9	0	3	3	24	3	4
STAD_TCGA-VQ-A91A	2	42	0	12	11	11	7	53	9	10
STAD_TCGA-VQ-A91D	7	1061	66	453	476	78	352	97	0	31
STAD_TCGA-VQ-A91E	12	257	0	242	59	0	191	54	41	4
STAD_TCGA-VQ-A91K	6	567	125	306	123	52	73	173	22	22
STAD_TCGA-VQ-A91N	4	34	8	1	21	6	4	43	16	18
STAD_TCGA-VQ-A91Q	6	23	0	14	0	1	0	79	0	14
STAD_TCGA-VQ-A91S	0	1	0	12	17	14	0	78	129	61
STAD_TCGA-VQ-A91U	8	60	7	5	14	7	4	64	7	13
STAD_TCGA-VQ-A91V	0	5	0	0	21	11	0	32	226	3
STAD_TCGA-VQ-A91W	2	14	4	0	1	2	0	17	5	4
STAD_TCGA-VQ-A91X	0	26	0	9	29	9	6	68	105	3
STAD_TCGA-VQ-A91Y	2	21	8	4	3	0	2	9	2	5
STAD_TCGA-VQ-A91Z	0	39	23	10	0	6	3	64	13	13
STAD_TCGA-VQ-A922	8	16	10	16	15	3	10	57	51	21
STAD_TCGA-VQ-A923	8	39	27	0	1	0	5	43	0	4
STAD_TCGA-VQ-A924	0	451	0	501	48	130	126	15	36	16
STAD_TCGA-VQ-A925	0	11	9	7	5	1	2	58	35	27
STAD_TCGA-VQ-A927	0	13	0	9	1	3	4	19	17	1
STAD_TCGA-VQ-A928	3	6	10	10	7	0	0	35	0	5
STAD_TCGA-VQ-A92D	9	27	20	25	7	3	7	50	2	13
STAD_TCGA-VQ-A94O	0	23	24	0	0	2	9	15	0	6
STAD_TCGA-VQ-A94P	0	10	0	0	0	8	0	10	68	4
STAD_TCGA-VQ-A94R	5	51	47	11	19	6	18	109	59	47
STAD_TCGA-VQ-A94T	9	20	15	0	14	4	3	33	0	2
STAD_TCGA-VQ-A94U	0	54	22	0	9	9	2	64	23	10
STAD_TCGA-VQ-AA64	7	11	0	2	18	21	14	152	13	71
STAD_TCGA-VQ-AA68	0	37	0	3	6	5	3	70	74	10
STAD_TCGA-VQ-AA69	0	29	4	1	9	3	2	27	0	6
STAD_TCGA-VQ-AA6A	0	33	14	0	0	6	10	26	29	4
STAD_TCGA-VQ-AA6B	2	30	2	2	15	2	1	38	0	8
STAD_TCGA-VQ-AA6D	0	103	0	21	438	58	66	127	64	33
STAD_TCGA-VQ-AA6F	8	9	6	0	12	1	4	15	0	7
STAD_TCGA-VQ-AA6G	9	57	0	12	3	2	10	46	25	2
STAD_TCGA-VQ-AA6I	1	25	12	0	23	5	0	38	12	10
STAD_TCGA-VQ-AA6J	0	29	0	0	13	13	0	49	66	6
STAD_TCGA-VQ-AA6K	4	24	1	8	4	5	2	39	0	5
STAD_TCGA-ZA-A8F6	3	14	6	2	2	0	2	17	0	12
STAD_TCGA-ZQ-A9CR	3	21	0	13	8	0	7	62	28	2
