Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
UNG_boot.70	3.16E-04	4.78E-03	4.35E-04	4.02E-03	1.08E-03	7.48E-04	1.90E-03	2.09E-03
UNG_boot.71	4.70E-04	4.20E-03	0.00E+00	2.14E-03	1.10E-03	4.47E-04	1.67E-03	4.05E-04
UNG_boot.72	2.93E-04	4.18E-03	2.42E-04	4.92E-03	9.11E-04	6.69E-04	2.14E-03	3.72E-03
UNG_boot.73	9.96E-04	6.32E-03	2.12E-112	7.10E-03	1.31E-03	9.05E-04	6.10E-04	9.41E-05
UNG_boot.74	5.46E-04	2.24E-04	5.89E-04	1.45E-106	1.29E-03	5.63E-04	2.74E-03	4.43E-03
UNG_boot.75	5.27E-04	5.49E-04	0.00E+00	0.00E+00	1.09E-03	6.95E-04	3.88E-03	6.85E-03
UNG_boot.76	6.45E-04	6.17E-03	0.00E+00	4.44E-03	1.47E-03	5.22E-04	9.54E-04	3.49E-04
UNG_boot.77	6.75E-04	5.23E-03	2.28E-04	6.05E-03	1.02E-03	5.63E-04	1.78E-03	2.76E-03
UNG_boot.78	2.57E-04	3.10E-03	0.00E+00	3.28E-03	1.07E-03	5.33E-04	1.97E-03	3.24E-03
UNG_boot.79	6.82E-04	6.51E-03	3.27E-154	5.03E-03	1.46E-03	6.62E-04	9.38E-04	4.44E-04
UNG_boot.80	3.92E-04	5.41E-03	0.00E+00	6.25E-03	1.39E-03	7.20E-04	1.99E-03	3.40E-03
UNG_boot.81	9.27E-04	5.81E-03	5.88E-04	5.19E-03	1.18E-03	6.25E-04	7.50E-04	2.38E-09
UNG_boot.82	5.67E-04	4.09E-03	0.00E+00	3.24E-03	1.21E-03	4.68E-04	1.25E-03	8.61E-04
UNG_boot.83	3.69E-04	7.84E-04	0.00E+00	1.11E-03	1.02E-03	7.99E-04	2.99E-03	5.52E-03
UNG_boot.84	6.63E-04	6.91E-03	0.00E+00	4.42E-03	1.66E-03	6.05E-04	6.34E-04	2.10E-03
UNG_boot.85	5.04E-04	5.83E-03	1.78E-04	3.00E-03	1.26E-03	5.02E-04	1.20E-03	1.06E-03
UNG_boot.86	3.96E-04	2.81E-04	0.00E+00	9.55E-18	1.41E-03	6.96E-04	3.42E-03	5.75E-03
UNG_boot.87	7.62E-04	4.24E-03	0.00E+00	4.84E-03	1.37E-03	8.38E-04	1.42E-03	1.67E-03
UNG_boot.88	7.74E-04	9.37E-03	0.00E+00	7.93E-03	1.77E-03	1.05E-03	1.15E-03	0.00E+00
UNG_boot.89	9.41E-04	6.27E-03	0.00E+00	6.26E-03	1.27E-03	6.43E-04	7.29E-04	8.61E-07
UNG_boot.90	6.12E-04	8.31E-03	0.00E+00	6.96E-03	1.55E-03	8.43E-04	1.23E-03	2.14E-77
UNG_boot.91	8.99E-04	2.54E-03	0.00E+00	2.53E-03	1.58E-03	9.72E-04	9.13E-04	1.02E-04
UNG_boot.92	3.56E-04	2.29E-03	0.00E+00	1.92E-03	1.19E-03	4.54E-04	1.60E-03	2.15E-03
UNG_boot.93	5.84E-04	4.38E-03	0.00E+00	4.43E-03	1.25E-03	5.74E-04	1.44E-03	1.88E-03
UNG_boot.94	6.88E-04	5.24E-03	0.00E+00	4.73E-03	1.26E-03	5.29E-04	1.01E-03	8.48E-04
UNG_boot.95	8.24E-04	6.81E-03	0.00E+00	6.71E-03	1.40E-03	7.38E-04	6.89E-04	2.84E-05
UNG_boot.96	8.48E-04	5.04E-03	0.00E+00	5.73E-03	1.19E-03	6.00E-04	1.15E-03	1.38E-03
UNG_boot.97	5.45E-04	5.78E-03	0.00E+00	5.35E-03	1.39E-03	6.54E-04	1.15E-03	9.84E-04
UNG_boot.98	4.68E-04	5.64E-03	6.71E-04	4.07E-03	1.17E-03	6.49E-04	1.91E-03	1.00E-03
UNG_boot.99	7.17E-04	5.94E-03	0.00E+00	6.64E-03	1.21E-03	5.55E-04	1.24E-03	1.80E-03
UNG_boot.100	6.56E-04	5.67E-04	3.23E-102	0.00E+00	8.13E-04	7.00E-04	3.56E-03	6.35E-03
UNG_boot.101	3.16E-04	3.87E-03	1.53E-04	3.81E-03	9.60E-04	6.33E-04	2.18E-03	3.08E-03
UNG_boot.102	5.61E-04	5.82E-03	3.23E-04	6.62E-03	1.11E-03	6.23E-04	1.59E-03	2.86E-03
UNG_boot.103	0.00E+00	8.99E-03	0.00E+00	8.24E-03	1.46E-03	9.18E-04	9.23E-04	0.00E+00
UNG_boot.104	2.16E-14	6.45E-03	0.00E+00	5.30E-03	1.71E-03	7.98E-04	8.56E-04	3.54E-15
UNG_boot.105	4.95E-04	4.60E-03	0.00E+00	2.43E-03	1.73E-03	6.80E-04	8.03E-04	1.17E-03
UNG_boot.106	3.67E-04	8.07E-04	0.00E+00	1.59E-03	8.61E-04	5.76E-04	9.86E-04	8.80E-04
UNG_boot.107	1.29E-03	6.96E-03	0.00E+00	7.80E-03	1.32E-03	8.15E-04	7.79E-04	3.34E-87
UNG_boot.108	3.15E-04	4.07E-04	0.00E+00	1.37E-03	7.86E-04	8.76E-04	2.41E-03	3.09E-03
UNG_boot.109	1.61E-04	1.54E-03	1.16E-04	2.72E-03	8.83E-04	5.58E-04	7.50E-04	2.46E-03
UNG_boot.110	3.62E-04	1.42E-03	0.00E+00	1.81E-03	1.14E-03	7.36E-04	2.59E-03	4.36E-03
UNG_boot.111	4.95E-04	4.63E-03	0.00E+00	4.95E-03	1.07E-03	6.44E-04	1.75E-03	2.60E-03
UNG_boot.112	1.11E-03	5.67E-03	0.00E+00	6.43E-03	1.52E-03	8.04E-04	1.16E-03	9.21E-04
UNG_boot.113	3.31E-04	6.64E-04	0.00E+00	1.27E-03	9.03E-04	6.17E-04	2.11E-03	3.89E-03
UNG_boot.114	1.01E-03	4.46E-03	0.00E+00	1.66E-03	1.32E-03	4.32E-04	7.03E-04	2.63E-03
UNG_boot.115	3.95E-04	3.49E-03	0.00E+00	2.63E-03	9.95E-04	4.74E-04	1.52E-03	1.26E-03
UNG_boot.116	2.51E-04	1.13E-03	0.00E+00	1.36E-03	8.47E-04	7.50E-04	1.86E-03	8.58E-04
UNG_boot.117	5.85E-04	2.92E-03	8.73E-50	1.83E-03	1.11E-03	4.91E-04	1.30E-03	7.38E-04
UNG_boot.118	2.88E-04	2.88E-03	0.00E+00	9.11E-04	1.19E-03	4.79E-04	1.20E-03	5.51E-04
UNG_boot.119	6.76E-04	7.00E-03	0.00E+00	5.01E-03	1.60E-03	6.80E-04	8.49E-04	7.64E-04
UNG_boot.120	5.98E-04	2.92E-03	6.67E-121	4.00E-03	1.06E-03	6.13E-04	2.21E-03	3.83E-03
UNG_boot.121	0.00E+00	1.67E-03	0.00E+00	9.82E-04	5.29E-04	1.13E-03	3.26E-03	5.77E-03
UNG_boot.122	5.60E-04	4.31E-03	0.00E+00	2.64E-03	1.37E-03	4.85E-04	8.73E-04	8.72E-04
UNG_boot.123	7.77E-04	6.24E-03	0.00E+00	4.77E-03	1.43E-03	5.61E-04	1.14E-03	9.40E-04
UNG_boot.124	3.35E-04	7.32E-04	1.57E-04	2.11E-03	6.89E-04	9.70E-04	2.18E-03	2.22E-03
UNG_boot.125	4.56E-05	4.87E-03	0.00E+00	1.62E-03	1.41E-03	4.77E-04	7.89E-04	2.17E-03
UNG_boot.126	4.29E-04	8.84E-04	4.14E-05	6.40E-04	8.91E-04	6.16E-04	1.66E-03	2.02E-03
UNG_boot.127	6.36E-04	3.37E-03	0.00E+00	8.12E-04	1.30E-03	4.21E-04	6.90E-04	1.95E-03
UNG_boot.128	7.82E-04	4.71E-03	1.97E-112	4.50E-03	1.14E-03	4.99E-04	8.82E-04	6.00E-04
UNG_boot.129	7.55E-44	5.43E-03	0.00E+00	5.34E-03	1.46E-03	6.31E-04	1.52E-03	1.90E-03
UNG_boot.130	1.74E-04	1.52E-03	1.29E-04	3.52E-04	8.09E-04	7.40E-04	1.86E-03	1.42E-03
UNG_boot.131	3.05E-04	3.46E-04	0.00E+00	1.74E-04	7.69E-04	5.44E-04	2.39E-03	3.55E-03
UNG_boot.132	6.72E-04	3.72E-03	0.00E+00	4.15E-03	1.24E-03	4.96E-04	1.22E-03	1.76E-03
UNG_boot.133	7.11E-04	8.25E-03	5.86E-04	7.09E-03	1.56E-03	8.25E-04	9.92E-04	0.00E+00
UNG_boot.134	8.66E-04	2.23E-03	0.00E+00	6.61E-03	9.29E-04	6.99E-04	1.62E-03	1.12E-03
UNG_boot.135	1.12E-03	1.41E-03	0.00E+00	6.44E-04	1.04E-03	5.78E-04	1.59E-03	9.89E-04
UNG_boot.136	0.00E+00	7.99E-03	9.43E-06	5.15E-03	1.54E-03	6.77E-04	1.76E-03	2.36E-31
UNG_boot.137	3.44E-96	3.88E-03	3.87E-04	6.44E-03	4.53E-04	1.14E-03	2.41E-03	1.88E-03
UNG_boot.138	4.24E-04	1.74E-03	0.00E+00	2.43E-03	1.27E-03	3.81E-04	8.79E-04	2.32E-03
UNG_boot.139	5.70E-04	6.62E-03	6.12E-04	4.12E-03	1.29E-03	5.35E-04	7.50E-04	1.71E-03
UNG_boot.140	3.35E-04	1.68E-03	1.27E-04	2.26E-03	6.57E-04	5.66E-04	1.68E-03	2.74E-03
UNG_boot.141	7.13E-04	3.31E-03	0.00E+00	3.68E-03	1.06E-03	5.97E-04	1.60E-03	2.26E-03
UNG_boot.142	7.92E-04	4.64E-03	0.00E+00	2.20E-03	1.35E-03	4.27E-04	6.54E-04	2.02E-03
UNG_boot.143	6.19E-04	3.07E-04	0.00E+00	3.01E-26	1.65E-03	7.84E-04	1.89E-03	2.53E-03
UNG_boot.144	6.74E-04	3.63E-03	0.00E+00	3.76E-03	9.52E-04	5.05E-04	1.46E-03	1.83E-03
UNG_boot.145	3.27E-04	1.53E-03	0.00E+00	5.63E-04	1.01E-03	5.73E-04	1.50E-03	1.44E-03
UNG_boot.146	3.73E-04	2.95E-03	4.56E-84	2.45E-03	1.02E-03	6.74E-04	1.81E-03	2.23E-03
UNG_boot.147	1.67E-03	2.68E-03	0.00E+00	3.43E-03	1.48E-03	5.71E-04	1.89E-03	3.16E-03
UNG_boot.148	4.25E-04	6.18E-04	0.00E+00	3.13E-03	8.26E-04	7.94E-04	2.03E-03	1.29E-03
UNG_boot.149	0.00E+00	1.93E-03	0.00E+00	9.08E-04	1.11E-03	5.60E-04	1.64E-03	4.09E-04
UNG_boot.150	3.89E-04	2.86E-03	0.00E+00	1.97E-03	1.26E-03	4.23E-04	1.12E-03	8.87E-04
UNG_boot.151	3.72E-04	4.82E-03	5.79E-04	4.83E-03	1.25E-03	6.40E-04	1.51E-03	2.16E-03
UNG_boot.152	3.27E-04	1.69E-03	0.00E+00	1.71E-03	8.66E-04	5.95E-04	2.01E-03	2.99E-03
UNG_boot.153	2.68E-04	6.35E-04	0.00E+00	1.42E-03	7.85E-04	5.33E-04	2.09E-03	2.62E-03
UNG_boot.154	6.84E-04	4.95E-03	0.00E+00	3.24E-03	1.41E-03	5.91E-04	1.24E-03	6.04E-04
UNG_real	1.14E-22	2.27E-03	3.49E-04	4.68E-03	0.00E+00	1.68E-03	4.34E-03	4.77E-03
UNG_real.1	5.66E-04	5.30E-03	0.00E+00	5.63E-03	1.21E-03	5.61E-04	1.55E-03	2.24E-03
UNG_real.2	4.12E-04	2.67E-03	0.00E+00	1.15E-03	1.09E-03	4.90E-04	1.35E-03	6.44E-04
ATP2B4_boot	1.12E-03	4.61E-03	1.25E-03	4.35E-03	0.00E+00	7.60E-04	8.99E-04	1.00E-03
ATP2B4_boot.1	6.47E-04	6.74E-03	5.43E-04	2.48E-03	6.18E-04	0.00E+00	9.47E-04	7.16E-03
ATP2B4_boot.2	8.84E-04	4.52E-03	4.84E-04	1.84E-03	5.09E-04	2.77E-04	6.17E-04	4.24E-03
ATP2B4_boot.3	0.00E+00	9.48E-03	3.71E-04	3.26E-03	1.34E-03	0.00E+00	8.12E-04	1.00E-02
ATP2B4_boot.4	1.28E-03	1.34E-03	4.82E-04	2.61E-03	1.89E-04	9.98E-04	3.67E-03	4.74E-03
ATP2B4_boot.5	0.00E+00	7.63E-03	2.36E-04	4.08E-03	1.32E-03	5.94E-04	2.08E-03	1.18E-02
ATP2B4_boot.6	4.58E-138	3.04E-03	2.36E-04	7.47E-03	6.73E-04	7.38E-04	8.73E-04	9.61E-03
ATP2B4_boot.7	1.31E-03	1.01E-02	1.43E-03	9.10E-03	0.00E+00	7.03E-04	9.56E-04	6.56E-32
ATP2B4_boot.8	6.52E-04	5.49E-03	5.98E-04	4.89E-03	9.49E-04	0.00E+00	9.62E-04	9.37E-03
ATP2B4_boot.9	6.99E-04	5.25E-03	8.53E-04	2.82E-03	0.00E+00	6.81E-04	1.06E-03	1.57E-03
ATP2B4_boot.10	0.00E+00	9.80E-03	6.13E-04	2.91E-03	5.79E-98	6.14E-04	5.61E-04	9.45E-03
ATP2B4_boot.11	3.91E-04	3.40E-03	2.77E-04	1.82E-03	4.73E-04	6.07E-04	1.20E-03	1.40E-03
ATP2B4_boot.12	0.00E+00	4.97E-05	6.92E-04	1.31E-02	2.03E-03	3.77E-04	2.79E-03	1.44E-02
ATP2B4_boot.13	8.74E-33	9.87E-03	6.22E-04	3.16E-03	1.25E-03	0.00E+00	4.70E-04	7.78E-03
ATP2B4_boot.14	0.00E+00	6.84E-03	2.31E-04	6.71E-03	1.23E-03	4.91E-04	3.20E-03	1.59E-02
ATP2B4_boot.15	1.16E-03	1.73E-03	8.29E-04	2.07E-03	5.98E-33	0.00E+00	2.41E-03	5.40E-03
ATP2B4_boot.16	1.27E-03	1.55E-03	6.58E-04	7.85E-03	7.31E-04	0.00E+00	8.79E-04	6.75E-03
ATP2B4_boot.17	1.25E-03	8.92E-03	6.74E-04	1.04E-02	7.75E-04	6.69E-04	4.20E-04	3.65E-41
ATP2B4_boot.18	2.53E-04	4.17E-03	1.40E-04	8.62E-03	1.13E-03	2.45E-04	1.52E-03	1.28E-02
ATP2B4_boot.19	7.69E-04	6.29E-03	6.03E-04	4.15E-03	6.45E-04	3.29E-04	5.77E-04	2.23E-03
ATP2B4_boot.20	9.23E-04	3.66E-03	4.07E-04	6.70E-03	1.10E-03	2.87E-04	5.78E-04	7.94E-03
ATP2B4_boot.21	1.15E-133	9.07E-03	9.19E-04	6.91E-03	0.00E+00	5.84E-04	4.45E-04	2.69E-03
ATP2B4_boot.22	1.29E-03	1.01E-02	1.04E-03	1.21E-02	7.55E-04	5.94E-04	8.17E-04	6.19E-04
ATP2B4_boot.23	9.73E-04	6.46E-03	1.02E-03	4.57E-03	1.39E-03	3.52E-04	1.21E-03	1.01E-02
ATP2B4_boot.24	9.39E-04	1.86E-03	8.41E-04	1.51E-03	3.71E-04	5.68E-04	1.69E-03	1.67E-03
ATP2B4_boot.25	5.18E-04	6.49E-03	6.33E-04	2.70E-03	4.43E-36	7.03E-04	7.70E-04	6.81E-03
ATP2B4_boot.26	5.70E-04	3.56E-03	4.59E-04	1.29E-02	1.78E-03	3.56E-04	3.32E-03	1.74E-02
ATP2B4_boot.27	5.71E-04	8.17E-03	2.77E-04	2.68E-03	1.03E-03	0.00E+00	1.56E-03	9.28E-03
ATP2B4_boot.28	0.00E+00	1.07E-02	6.03E-04	4.00E-03	1.27E-03	0.00E+00	1.26E-03	8.98E-03
ATP2B4_boot.29	1.34E-03	2.26E-03	1.27E-03	3.71E-03	0.00E+00	7.42E-04	2.59E-03	5.14E-03
ATP2B4_boot.30	7.63E-04	5.80E-03	7.94E-04	7.61E-03	6.03E-04	5.97E-04	1.72E-03	3.68E-03
ATP2B4_boot.31	4.46E-04	9.52E-03	3.58E-04	3.49E-03	1.57E-03	2.31E-05	1.86E-03	1.17E-02
ATP2B4_boot.32	5.00E-04	5.39E-03	4.23E-04	4.38E-03	6.00E-04	4.74E-04	8.92E-04	3.97E-04
ATP2B4_boot.33	4.08E-04	3.25E-03	4.90E-04	4.86E-03	3.00E-04	6.51E-04	2.25E-03	4.41E-03
ATP2B4_boot.34	1.42E-04	4.69E-03	6.71E-04	2.87E-03	0.00E+00	7.46E-04	5.66E-04	4.55E-03
ATP2B4_boot.35	6.97E-04	3.66E-03	5.04E-04	6.39E-03	9.40E-04	0.00E+00	7.87E-04	8.58E-03
ATP2B4_boot.36	1.23E-03	8.21E-03	9.70E-04	3.21E-03	0.00E+00	3.98E-04	8.40E-04	4.50E-03
ATP2B4_boot.37	4.61E-04	9.01E-04	1.76E-04	7.93E-03	3.47E-04	7.02E-04	1.16E-03	6.46E-03
ATP2B4_boot.38	8.89E-04	6.07E-03	6.57E-04	4.09E-03	1.51E-23	4.50E-04	4.51E-04	2.72E-03
ATP2B4_boot.39	7.39E-04	5.16E-03	5.43E-04	4.50E-03	8.92E-04	0.00E+00	1.25E-03	9.35E-03
ATP2B4_boot.40	0.00E+00	8.37E-04	5.23E-04	6.98E-03	0.00E+00	1.14E-03	8.13E-04	4.89E-03
ATP2B4_boot.41	8.83E-04	6.33E-03	7.68E-04	4.91E-03	1.07E-03	0.00E+00	1.61E-03	1.09E-02
ATP2B4_boot.42	4.66E-08	5.06E-03	2.85E-04	6.27E-03	1.07E-03	1.73E-04	1.17E-03	1.09E-02
ATP2B4_boot.43	9.93E-04	2.32E-03	1.78E-04	1.33E-02	4.57E-04	9.31E-04	1.47E-03	7.76E-03
ATP2B4_boot.44	0.00E+00	4.94E-03	3.11E-04	3.36E-03	7.39E-04	2.42E-04	6.50E-04	6.67E-03
ATP2B4_boot.45	7.79E-04	2.14E-03	7.01E-04	1.13E-03	0.00E+00	7.01E-04	1.68E-03	8.67E-04
ATP2B4_boot.46	3.11E-04	2.50E-03	3.39E-04	2.12E-03	2.79E-04	5.35E-04	1.77E-03	1.98E-03
ATP2B4_boot.47	0.00E+00	6.20E-03	4.92E-04	3.32E-03	7.92E-04	4.09E-04	6.53E-04	7.26E-03
ATP2B4_boot.48	3.56E-67	6.74E-03	1.98E-04	7.69E-03	1.17E-03	0.00E+00	2.11E-03	1.48E-02
ATP2B4_boot.49	3.20E-04	2.44E-03	2.56E-04	4.19E-03	4.77E-04	0.00E+00	6.32E-04	5.89E-03
ATP2B4_boot.50	8.22E-04	8.85E-04	2.98E-04	7.53E-03	5.88E-04	2.44E-64	1.07E-03	4.49E-03
ATP2B4_boot.51	8.33E-60	4.34E-03	2.03E-04	7.31E-03	8.44E-04	2.45E-04	1.01E-03	1.11E-02
ATP2B4_boot.52	8.58E-04	3.21E-03	8.58E-04	5.19E-03	3.59E-04	3.96E-04	1.68E-03	3.93E-03
ATP2B4_boot.53	3.56E-04	4.27E-03	2.80E-04	6.32E-03	1.08E-03	2.11E-04	1.69E-03	1.13E-02
ATP2B4_boot.54	4.80E-04	5.88E-03	1.77E-04	2.18E-03	5.97E-04	3.57E-04	5.13E-04	5.43E-03
ATP2B4_boot.55	0.00E+00	9.31E-03	2.80E-04	4.07E-03	1.45E-03	4.24E-04	2.13E-03	1.32E-02
ATP2B4_boot.56	4.63E-04	4.27E-03	4.11E-04	5.97E-03	1.22E-03	2.34E-04	1.01E-03	9.01E-03
ATP2B4_boot.57	1.14E-03	9.35E-03	9.90E-04	9.01E-03	0.00E+00	6.33E-04	5.72E-04	1.64E-03
ATP2B4_boot.58	1.11E-03	2.17E-03	6.74E-04	7.62E-03	8.72E-04	4.57E-04	7.03E-04	7.00E-03
ATP2B4_boot.59	1.39E-03	1.92E-03	1.02E-03	3.01E-97	0.00E+00	1.14E-03	4.90E-03	9.41E-03
ATP2B4_boot.60	6.37E-04	5.25E-03	6.67E-04	4.82E-03	1.12E-03	3.57E-04	1.10E-03	9.02E-03
ATP2B4_boot.61	1.12E-03	7.27E-03	8.71E-04	9.33E-03	7.37E-04	6.18E-04	5.53E-04	1.51E-03
ATP2B4_boot.62	1.44E-03	1.63E-03	1.26E-03	1.53E-03	0.00E+00	7.21E-04	2.10E-03	2.92E-03
ATP2B4_boot.63	1.22E-03	1.05E-02	1.21E-03	1.23E-02	3.30E-04	6.92E-04	5.09E-04	0.00E+00
ATP2B4_boot.64	8.45E-04	8.76E-03	8.00E-04	8.10E-03	0.00E+00	6.00E-04	9.61E-04	2.48E-08
ATP2B4_boot.65	1.04E-03	3.74E-03	7.24E-04	3.71E-03	7.83E-63	5.20E-04	2.00E-03	2.58E-03
ATP2B4_boot.66	6.44E-04	2.22E-03	6.35E-04	2.34E-03	0.00E+00	1.05E-03	2.24E-03	3.62E-03
ATP2B4_boot.67	9.31E-04	3.67E-03	9.05E-04	2.32E-03	8.00E-22	8.63E-04	1.63E-03	7.85E-04
ATP2B4_boot.68	1.23E-03	1.57E-03	8.27E-04	1.63E-03	0.00E+00	1.18E-03	3.17E-03	4.37E-03
ATP2B4_boot.69	7.29E-04	3.95E-03	7.66E-04	1.59E-03	5.24E-04	3.58E-04	1.06E-03	2.50E-03
ATP2B4_boot.70	0.00E+00	5.42E-04	5.69E-04	1.48E-02	1.68E-03	2.58E-04	1.72E-03	1.44E-02
ATP2B4_boot.71	0.00E+00	2.66E-03	4.88E-04	5.86E-03	5.53E-05	1.00E-03	9.71E-04	6.11E-03
ATP2B4_boot.72	8.13E-04	2.90E-03	9.16E-04	1.67E-03	0.00E+00	8.48E-04	1.89E-03	1.22E-03
ATP2B4_boot.73	0.00E+00	2.42E-03	4.50E-04	6.09E-03	5.92E-04	3.57E-04	7.83E-04	7.59E-03
ATP2B4_boot.74	7.40E-04	3.28E-03	8.85E-04	1.01E-02	1.55E-03	0.00E+00	2.02E-03	1.22E-02
ATP2B4_boot.75	6.78E-04	6.32E-03	9.08E-04	6.13E-03	9.29E-04	5.31E-04	8.92E-04	5.83E-04
ATP2B4_boot.76	1.97E-03	3.19E-03	2.74E-04	1.44E-02	7.71E-04	0.00E+00	1.55E-03	7.42E-03
ATP2B4_boot.77	1.28E-03	4.39E-03	1.23E-03	2.49E-03	0.00E+00	7.55E-04	1.27E-03	7.08E-04
ATP2B4_boot.78	3.12E-04	6.23E-03	2.39E-04	4.80E-03	1.08E-03	9.31E-28	1.47E-03	1.06E-02
ATP2B4_boot.79	3.79E-35	8.64E-03	2.56E-04	3.08E-03	1.45E-03	6.49E-04	1.81E-03	1.14E-02
ATP2B4_boot.80	1.12E-03	8.08E-03	1.02E-03	2.61E-03	0.00E+00	3.54E-04	6.04E-04	6.61E-03
ATP2B4_boot.81	1.31E-03	3.98E-03	7.20E-04	3.42E-03	5.90E-04	0.00E+00	1.49E-03	3.18E-03
ATP2B4_boot.82	1.49E-03	3.88E-03	1.54E-03	3.53E-03	0.00E+00	7.09E-04	1.47E-03	1.57E-03
ATP2B4_boot.83	7.97E-04	1.03E-03	6.06E-04	7.90E-04	2.20E-04	7.32E-04	2.25E-03	4.22E-03
ATP2B4_boot.84	1.02E-03	1.27E-03	9.72E-04	3.23E-04	0.00E+00	8.57E-04	3.40E-03	6.64E-03
ATP2B4_boot.85	0.00E+00	5.43E-03	4.34E-04	1.72E-03	3.11E-161	3.73E-04	7.59E-04	5.59E-03
ATP2B4_boot.86	6.08E-04	2.29E-03	6.78E-04	3.94E-03	1.70E-161	6.97E-04	2.32E-03	4.65E-03
ATP2B4_boot.87	0.00E+00	7.33E-04	7.35E-04	1.28E-02	1.53E-03	0.00E+00	9.62E-04	1.11E-02
ATP2B4_boot.88	5.36E-23	5.33E-03	1.76E-04	6.27E-03	8.75E-04	5.38E-04	1.53E-03	1.17E-02
ATP2B4_boot.89	2.33E-09	1.05E-03	3.23E-04	1.00E-02	7.18E-04	5.07E-04	1.09E-03	1.00E-02
ATP2B4_boot.90	1.53E-03	2.30E-03	1.10E-03	1.70E-03	0.00E+00	7.19E-04	2.20E-03	1.67E-03
ATP2B4_boot.91	3.26E-79	1.32E-03	2.05E-04	9.59E-03	6.38E-04	7.47E-04	9.43E-04	9.99E-03
ATP2B4_boot.92	8.42E-04	6.25E-03	7.66E-04	4.51E-03	1.18E-61	3.94E-04	8.28E-04	1.44E-03
ATP2B4_boot.93	1.16E-03	2.72E-03	1.12E-03	2.94E-03	5.55E-04	4.98E-04	2.33E-03	3.72E-03
ATP2B4_boot.94	0.00E+00	4.17E-03	2.66E-28	8.17E-03	1.00E-03	2.26E-04	1.74E-03	1.28E-02
ATP2B4_boot.95	2.24E-75	4.97E-03	6.00E-04	5.92E-03	0.00E+00	7.67E-04	1.01E-03	1.98E-03
ATP2B4_boot.96	6.14E-04	3.30E-03	2.15E-04	8.64E-03	8.77E-04	0.00E+00	1.52E-03	1.17E-02
ATP2B4_boot.97	0.00E+00	9.30E-03	3.18E-04	3.24E-03	9.43E-04	0.00E+00	2.15E-03	1.16E-02
ATP2B4_boot.98	0.00E+00	6.46E-03	5.90E-04	8.79E-03	3.22E-04	0.00E+00	2.76E-03	2.79E-03
ATP2B4_boot.99	0.00E+00	1.49E-03	3.93E-04	7.75E-03	5.33E-04	0.00E+00	1.49E-03	3.37E-03
ATP2B4_boot.100	5.66E-04	1.06E-02	3.58E-04	1.62E-02	7.81E-82	2.00E-03	4.29E-03	2.74E-03
ATP2B4_boot.101	7.29E-51	8.30E-03	4.72E-04	7.99E-03	0.00E+00	1.86E-03	5.19E-03	8.62E-03
ATP2B4_boot.102	2.86E-37	1.32E-02	3.95E-04	1.87E-02	0.00E+00	2.12E-03	4.33E-03	2.87E-03
ATP2B4_boot.103	1.15E-03	9.88E-04	2.94E-04	6.77E-03	1.86E-04	9.19E-04	1.98E-03	2.10E-03
ATP2B4_boot.104	0.00E+00	6.11E-03	3.07E-04	1.13E-02	0.00E+00	1.44E-03	2.76E-03	1.04E-03
ATP2B4_boot.105	1.60E-03	7.50E-03	4.00E-04	1.48E-02	0.00E+00	1.56E-03	3.10E-03	1.80E-03
ATP2B4_boot.106	1.63E-03	6.62E-03	7.92E-04	5.47E-03	0.00E+00	1.53E-03	5.00E-03	8.87E-03
ATP2B4_boot.107	2.50E-03	1.55E-02	8.67E-16	2.23E-02	0.00E+00	2.39E-03	4.12E-03	2.64E-03
ATP2B4_boot.108	1.07E-03	5.44E-03	1.83E-04	1.33E-02	1.60E-04	1.19E-03	1.48E-03	4.36E-03
ATP2B4_boot.109	1.69E-03	1.21E-02	3.04E-05	1.59E-02	6.66E-04	2.09E-03	3.48E-03	3.01E-03
ATP2B4_boot.110	1.33E-03	3.73E-03	2.21E-04	1.17E-02	4.33E-04	5.86E-04	2.47E-03	2.97E-03
ATP2B4_boot.111	1.20E-03	5.23E-03	2.47E-04	6.72E-03	2.08E-04	1.11E-03	3.48E-03	4.47E-03
ATP2B4_boot.112	1.27E-03	1.63E-03	4.81E-04	7.97E-03	5.97E-04	0.00E+00	1.27E-03	3.67E-03
ATP2B4_boot.113	0.00E+00	2.64E-03	4.68E-04	8.98E-03	0.00E+00	1.36E-03	1.83E-03	2.66E-03
ATP2B4_boot.114	1.85E-03	9.57E-03	8.46E-04	1.40E-02	0.00E+00	1.79E-03	3.94E-03	2.98E-03
ATP2B4_boot.115	1.70E-03	7.15E-03	4.14E-04	1.36E-02	0.00E+00	1.38E-03	2.77E-03	1.33E-03
ATP2B4_boot.116	5.10E-04	9.79E-03	3.63E-04	1.14E-02	0.00E+00	1.77E-03	4.59E-03	6.19E-03
ATP2B4_boot.117	6.68E-04	1.33E-03	2.57E-04	9.63E-03	4.25E-04	6.01E-04	5.78E-04	6.75E-03
ATP2B4_boot.118	0.00E+00	1.13E-02	3.75E-04	1.44E-02	0.00E+00	1.95E-03	4.34E-03	4.66E-03
ATP2B4_boot.119	1.48E-44	6.35E-03	7.40E-04	1.15E-02	4.37E-04	0.00E+00	2.19E-03	1.25E-03
ATP2B4_boot.120	1.58E-125	2.24E-03	4.36E-04	5.72E-03	3.09E-04	4.74E-04	2.22E-03	9.40E-04
