Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_boot.70	0.020629780016117587	0.6050207282350085	0.013325238667587228	0.26286130318064915	0.0027777493454931136	0.04893586186983969	0.021306826427825342	0.025142512257479255
OGG1_boot.71	0.013429599228172462	0.6671655839534022	0.014313976378053433	0.1677439863922504	2.456e-321	0.044477575765124525	0.08845694209187856	0.00441233619111845
OGG1_boot.72	0.04382783824097154	0.6582566058128047	0.026365251631588666	0.14944125874340428	1.556e-321	0.019712865095243594	0.07445672338239362	0.02793945709359355
OGG1_boot.73	0.032636661977593934	0.6762919025942542	0.02904047870501111	0.1550916369637759	0.006952160416988679	0.024813694072681858	0.035540311736324735	0.039633153533369464
OGG1_boot.74	0.05177778863229898	0.7610453655869078	0.006634899180403679	9.913346014940168e-35	0.019892588625703377	0.014747976581505262	0.07059561887873224	0.07530576251444848
OGG1_boot.75	7.175688730175779e-202	0.5895898136609901	0.032846477507837396	0.2642766246495177	9.282965051366674e-308	0.042958734826012736	0.02676126887688141	0.04356708047876075
OGG1_boot.76	1.1510747775599138e-152	0.6462357508159848	0.013871463352776777	0.23397599275228337	1.423e-321	0.04026172722539925	0.0656550658535558	4.3848445131736895e-253
OGG1_boot.77	0.02222291835424683	0.599058305754322	0.0269982611977282	0.21123940617388867	3.483e-321	0.011042621524864724	0.06996094940142514	0.05947753759352427
OGG1_boot.78	0.007986306082118158	0.6577599844168394	0.01188642361359956	0.21006972548329583	1.3430666452405678e-244	0.01629635247110495	0.06094129948550947	0.03505990844753262
OGG1_boot.79	0.05843885168309473	0.766625287627908	0.02338223174736736	1.4103903965820197e-111	2.9345330004281924e-38	0.019187844194960432	0.055350550299460524	0.077015234447209
OGG1_boot.80	0.00549743331138972	0.7251862750932548	0.050857544366795036	0.07948109925136634	4.609802312312984e-186	0.038363559247381634	0.10061408843908468	2.907278395426617e-10
