Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
EXO1_0_multinomial_train1.84	5.441812732407928e-75	1.3489468950015413e-104	4.854335366380468e-253	3.967403121660759e-49	9.918179101283439e-284	4.071254334355711e-43	0.9951593081771455	1.5228065221754176e-138	0.0048406918228545434	2.3225755267164694e-142	2.907140311842249e-115
EXO1_0_multinomial_train1.85	2.0016925820467736e-175	3.4993702800108854e-245	4.360641845717001e-145	6.27e-322	1.4981252105185931e-245	5.059296630322012e-45	0.9960618625992075	0.0012686364753529964	1.0914418185267445e-306	5.24e-322	0.0026695009254393423
EXO1_0_multinomial_train1.86	5.42432349213672e-153	1.3747187247777843e-137	7.032186872423161e-131	1.13e-321	9.712759953258668e-167	0.11891066022208768	0.867913509196647	9.620505352363896e-40	0.013175830581265327	9.73e-322	4.24275792962651e-30
EXO1_0_multinomial_train1.87	6.051250833754099e-176	3.2534195644606036e-293	2.64e-321	9.8954e-319	0.021117364184450864	0.027515138740196458	0.9513674970753527	2.220238548080683e-148	1.533193300881435e-93	1.75e-321	2.436e-321
EXO1_0_multinomial_train1.88	1.2818048646416197e-07	0.010190227220098207	3.967e-321	0.016282877877255814	6.313806079658995e-102	0.06762617357150222	0.9055498208745392	1.3376737720208277e-112	0.0003507722761180838	2.7698314412949435e-23	1.5721035885526985e-299
EXO1_0_multinomial_train1.89	4.776308175632434e-123	8.579191007625205e-96	8.22938389963393e-217	0.005158299248359208	2.736405890530987e-66	2.8900317630504632e-11	0.9944967303978279	6.561351104293832e-153	2.0688652025151568e-63	0.00034497032491255487	8.726834501203718e-267
EXO1_0_multinomial_train1.90	4.618523699368615e-182	1.8263643501053148e-187	2.4639044540681761e-57	8.15e-322	0.007347898880132747	2.0717516301131706e-16	0.9180160458528721	8.191839381221014e-66	0.001034901872198774	7.66e-322	0.0736011533947962
EXO1_0_multinomial_train1.91	0.019763597180872904	2.8928855811631356e-25	0.008921088233739606	1.897e-321	2.826e-321	0.0025859545607241448	0.9687293600246631	7.285698414327188e-250	2.505e-321	1.586e-321	4.170966342512585e-249
EXO1_0_multinomial_train1.92	2.9118183955803063e-80	4.5376707823615516e-45	1.2889558779605885e-29	1.1389472702200442e-303	5.308883422833669e-89	0.006414367366344349	0.9195497851617451	0.021442236509934022	0.01938216553729173	1.68e-321	0.03321144542468481
EXO1_0_multinomial_train1.93	3.967e-321	3.16e-321	2.446e-321	8.7e-322	6.408280014118611e-182	1.3502716734515222e-75	1.0	1.74e-321	1.56e-321	1.927e-321	2.02e-321
