Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
ATP2B4_boot.81	0.00E+00	1.70E-01	3.98E-02	1.24E-01	6.31E-02	1.43E-01	1.72E-01	8.06E-02	2.49E-02
ATP2B4_boot.82	1.02E-126	1.51E-01	1.18E-01	1.23E-01	1.04E-01	1.04E-01	6.85E-02	5.55E-02	8.92E-02
ATP2B4_boot.83	0.00E+00	5.72E-02	8.50E-02	1.59E-01	5.01E-03	1.98E-02	7.96E-02	1.65E-01	2.89E-02
ATP2B4_boot.84	1.34E-01	5.78E-02	1.40E-01	4.65E-02	2.51E-02	8.07E-02	3.85E-02	9.51E-02	1.48E-01
ATP2B4_boot.85	6.87E-16	1.48E-01	4.01E-02	1.03E-01	6.40E-02	1.29E-01	1.48E-01	6.10E-02	3.47E-02
ATP2B4_boot.86	6.41E-03	1.46E-01	3.64E-02	1.01E-01	6.05E-02	1.31E-01	1.41E-01	6.65E-02	2.17E-02
ATP2B4_boot.87	0.00E+00	1.48E-01	3.73E-02	1.28E-01	6.82E-02	1.45E-01	1.97E-01	7.80E-02	2.58E-02
ATP2B4_boot.88	6.11E-02	2.53E-02	1.55E-01	1.10E-01	8.17E-02	4.10E-02	3.68E-02	1.07E-01	5.69E-02
ATP2B4_boot.89	1.52E-02	1.00E-01	4.56E-02	4.59E-02	1.06E-01	8.63E-02	1.06E-01	7.29E-02	1.02E-01
ATP2B4_boot.90	9.98E-02	5.26E-02	1.06E-01	1.22E-01	1.02E-01	3.02E-02	9.92E-02	0.00E+00	5.73E-02
ATP2B4_boot.91	9.72E-02	1.47E-01	2.19E-02	1.59E-02	2.04E-02	1.37E-01	9.12E-02	6.30E-02	4.29E-02
ATP2B4_boot.92	8.91E-02	2.87E-02	6.24E-02	8.41E-02	4.04E-02	2.89E-02	1.91E-01	7.75E-02	1.17E-01
ATP2B4_boot.93	1.05E-01	6.34E-02	4.10E-02	6.23E-02	6.36E-02	2.39E-02	2.66E-01	6.35E-02	1.20E-01
ATP2B4_boot.94	2.36E-01	1.40E-02	1.32E-01	1.75E-01	8.47E-02	1.01E-01	1.43E-91	1.06E-01	4.88E-02
ATP2B4_boot.95	0.00E+00	1.54E-01	1.12E-01	1.20E-01	1.00E-01	1.03E-01	6.67E-02	5.49E-02	9.03E-02
ATP2B4_boot.96	0.00E+00	1.55E-01	4.68E-02	1.10E-01	6.74E-02	1.39E-01	1.59E-01	6.85E-02	3.84E-02
ATP2B4_boot.97	0.00E+00	1.54E-01	4.82E-02	1.16E-01	7.07E-02	1.39E-01	1.79E-01	7.81E-02	4.61E-02
ATP2B4_boot.98	0.00E+00	6.93E-02	9.07E-02	1.77E-01	2.05E-02	1.36E-02	7.91E-02	1.60E-01	1.87E-02
ATP2B4_boot.99	1.36E-01	7.16E-02	1.54E-01	5.54E-02	3.58E-02	8.74E-02	3.22E-02	9.53E-02	1.41E-01
ATP2B4_boot.100	1.43E-02	9.71E-02	4.09E-02	3.85E-02	1.32E-01	9.35E-02	1.18E-01	7.20E-02	1.05E-01
ATP2B4_boot.101	9.72E-02	1.46E-01	4.37E-02	8.20E-03	5.68E-02	1.59E-01	8.35E-02	4.96E-02	4.23E-02
ATP2B4_boot.102	1.02E-01	1.47E-01	7.83E-03	1.28E-02	3.30E-02	1.53E-01	8.87E-02	6.71E-02	3.87E-02
ATP2B4_boot.103	2.28E-02	9.64E-02	4.50E-02	3.98E-02	1.16E-01	8.77E-02	1.05E-01	8.12E-02	9.76E-02
ATP2B4_boot.104	9.73E-02	1.43E-01	2.41E-02	6.29E-03	3.43E-02	1.48E-01	9.07E-02	6.52E-02	4.05E-02
ATP2B4_boot.105	9.87E-02	1.41E-01	6.39E-03	1.49E-02	3.22E-02	1.45E-01	8.80E-02	7.28E-02	4.40E-02
ATP2B4_boot.106	9.19E-02	1.42E-01	2.69E-02	1.48E-02	4.24E-02	1.47E-01	8.54E-02	6.70E-02	3.97E-02
ATP2B4_boot.107	9.91E-02	1.52E-01	1.54E-02	2.07E-02	4.17E-02	1.61E-01	8.56E-02	5.64E-02	3.28E-02
ATP2B4_boot.108	9.70E-02	1.42E-01	5.19E-03	1.31E-02	2.16E-02	1.37E-01	8.72E-02	7.13E-02	4.45E-02
ATP2B4_boot.109	9.96E-02	1.46E-01	1.07E-02	1.72E-02	2.74E-02	1.47E-01	8.86E-02	7.09E-02	4.17E-02
ATP2B4_boot.110	9.49E-02	1.49E-01	4.35E-02	3.28E-04	4.76E-02	1.51E-01	8.83E-02	5.70E-02	4.16E-02
ATP2B4_boot.111	3.53E-02	1.05E-01	4.71E-02	4.25E-02	1.23E-01	9.17E-02	1.17E-01	6.99E-02	1.01E-01
ATP2B4_boot.112	2.56E-02	9.60E-02	4.47E-02	4.62E-02	1.21E-01	8.70E-02	1.05E-01	7.80E-02	9.72E-02
ATP2B4_boot.113	9.88E-02	1.51E-01	2.55E-02	2.75E-02	5.21E-02	1.54E-01	9.01E-02	5.36E-02	3.86E-02
ATP2B4_boot.114	1.62E-02	9.37E-02	4.06E-02	2.26E-02	1.28E-01	9.62E-02	1.19E-01	7.59E-02	1.06E-01
ATP2B4_boot.115	2.83E-02	8.80E-02	4.21E-02	2.73E-02	1.17E-01	8.86E-02	1.08E-01	6.94E-02	9.72E-02
ATP2B4_boot.116	1.87E-02	9.17E-02	4.84E-02	2.30E-02	1.20E-01	9.05E-02	1.09E-01	8.81E-02	1.04E-01
ATP2B4_boot.117	1.59E-02	8.25E-02	4.36E-02	2.46E-02	1.01E-01	8.66E-02	9.89E-02	7.58E-02	9.57E-02
ATP2B4_boot.118	1.13E-02	9.96E-02	4.97E-02	3.44E-02	1.27E-01	9.23E-02	1.08E-01	9.61E-02	1.06E-01
ATP2B4_boot.119	1.02E-01	1.51E-01	4.51E-02	1.12E-09	4.25E-02	1.58E-01	7.99E-02	4.47E-02	3.90E-02
ATP2B4_boot.120	1.94E-02	1.01E-01	4.54E-02	4.78E-02	1.28E-01	8.78E-02	1.06E-01	7.84E-02	9.86E-02
ATP2B4_boot.121	9.56E-02	1.45E-01	2.87E-02	6.15E-03	2.38E-02	1.46E-01	8.34E-02	5.83E-02	3.59E-02
ATP2B4_boot.122	9.84E-02	1.57E-01	4.05E-02	2.50E-03	4.58E-02	1.57E-01	8.94E-02	5.73E-02	4.06E-02
ATP2B4_boot.123	2.63E-02	9.53E-02	4.07E-02	3.81E-02	1.36E-01	9.52E-02	1.20E-01	5.58E-02	1.04E-01
ATP2B4_boot.124	3.21E-02	9.44E-02	4.18E-02	4.50E-02	1.30E-01	9.12E-02	1.14E-01	5.99E-02	9.91E-02
ATP2B4_boot.125	9.29E-02	1.38E-01	1.20E-02	8.48E-03	2.45E-02	1.32E-01	8.50E-02	7.25E-02	4.75E-02
ATP2B4_boot.126	9.60E-02	1.49E-01	2.33E-02	7.80E-03	3.28E-02	1.48E-01	9.21E-02	6.81E-02	4.11E-02
ATP2B4_boot.127	1.08E-01	1.47E-01	3.06E-02	1.49E-02	5.07E-02	1.80E-01	7.68E-02	3.77E-02	3.43E-02
ATP2B4_boot.128	9.55E-02	1.37E-01	1.47E-02	1.17E-02	3.66E-02	1.43E-01	8.27E-02	7.63E-02	4.45E-02
ATP2B4_boot.129	1.69E-02	1.02E-01	4.23E-02	4.66E-02	1.40E-01	9.21E-02	1.15E-01	7.22E-02	1.02E-01
ATP2B4_boot.130	9.91E-02	1.51E-01	3.95E-02	6.06E-03	3.97E-02	1.43E-01	9.01E-02	5.64E-02	4.19E-02
ATP2B4_boot.131	2.48E-02	9.55E-02	4.23E-02	3.65E-02	1.09E-01	8.79E-02	1.05E-01	7.36E-02	9.63E-02
ATP2B4_boot.132	1.02E-01	1.46E-01	1.72E-02	2.24E-02	4.26E-02	1.66E-01	7.94E-02	4.34E-02	3.12E-02
ATP2B4_boot.133	2.24E-02	9.55E-02	4.16E-02	2.30E-02	1.33E-01	9.46E-02	1.21E-01	7.04E-02	1.06E-01
ATP2B4_boot.134	9.50E-02	1.48E-01	4.91E-02	1.66E-05	5.49E-02	1.59E-01	8.54E-02	5.30E-02	4.16E-02
ATP2B4_boot.135	9.66E-02	1.35E-01	1.43E-02	9.77E-03	3.27E-02	1.35E-01	7.99E-02	8.02E-02	4.96E-02
ATP2B4_boot.136	1.46E-02	9.98E-02	4.38E-02	4.29E-02	1.19E-01	8.88E-02	1.08E-01	7.88E-02	9.90E-02
ATP2B4_boot.137	1.05E-01	1.41E-01	2.53E-02	2.45E-02	5.46E-02	1.68E-01	7.79E-02	4.03E-02	3.48E-02
ATP2B4_boot.138	9.97E-02	1.55E-01	3.05E-02	8.67E-03	3.90E-02	1.57E-01	8.52E-02	5.17E-02	3.51E-02
ATP2B4_boot.139	2.89E-02	1.00E-01	4.78E-02	5.18E-02	1.38E-01	9.06E-02	1.15E-01	6.70E-02	1.03E-01
ATP2B4_boot.140	2.11E-02	9.96E-02	4.34E-02	3.98E-02	1.22E-01	8.93E-02	1.07E-01	7.97E-02	9.96E-02
ATP2B4_boot.141	9.31E-02	1.49E-01	4.31E-02	4.61E-03	4.93E-02	1.49E-01	8.79E-02	5.86E-02	4.16E-02
ATP2B4_boot.142	2.81E-02	9.78E-02	4.72E-02	5.35E-02	1.38E-01	9.26E-02	1.13E-01	5.65E-02	1.02E-01
ATP2B4_boot.143	9.36E-02	1.41E-01	2.02E-02	6.46E-03	2.88E-02	1.40E-01	8.85E-02	6.82E-02	4.33E-02
ATP2B4_boot.144	9.45E-02	1.50E-01	4.54E-02	6.84E-26	4.68E-02	1.55E-01	8.39E-02	5.29E-02	4.08E-02
ATP2B4_boot.145	9.75E-02	1.50E-01	2.65E-02	7.12E-03	3.70E-02	1.52E-01	9.15E-02	6.66E-02	4.03E-02
ATP2B4_boot.146	9.58E-02	1.37E-01	8.93E-03	1.48E-02	3.20E-02	1.37E-01	8.59E-02	7.69E-02	4.78E-02
ATP2B4_boot.147	9.52E-02	1.40E-01	1.43E-02	9.51E-03	2.58E-02	1.38E-01	8.68E-02	7.08E-02	4.26E-02
ATP2B4_boot.148	2.45E-02	1.01E-01	4.73E-02	5.32E-02	1.41E-01	9.23E-02	1.12E-01	5.69E-02	1.01E-01
ATP2B4_boot.149	9.50E-02	1.37E-01	1.56E-02	1.08E-02	3.18E-02	1.42E-01	8.30E-02	6.50E-02	3.87E-02
ATP2B4_boot.150	3.32E-02	9.32E-02	4.36E-02	4.68E-02	1.27E-01	8.96E-02	1.12E-01	6.01E-02	9.77E-02
ATP2B4_boot.151	9.61E-02	1.51E-01	4.17E-02	1.04E-02	5.16E-02	1.51E-01	8.70E-02	5.25E-02	4.15E-02
ATP2B4_boot.152	9.32E-02	1.40E-01	2.01E-02	6.39E-03	2.69E-02	1.40E-01	8.84E-02	6.61E-02	4.10E-02
ATP2B4_boot.153	9.29E-02	1.46E-01	4.59E-02	3.79E-03	4.79E-02	1.45E-01	8.73E-02	5.64E-02	4.33E-02
ATP2B4_boot.154	9.35E-02	1.42E-01	4.38E-02	5.96E-04	3.98E-02	1.54E-01	7.91E-02	4.34E-02	3.85E-02
ATP2B4_boot.155	2.63E-02	1.03E-01	4.68E-02	5.38E-02	1.42E-01	9.33E-02	1.16E-01	6.07E-02	1.03E-01
ATP2B4_boot.156	9.95E-02	1.50E-01	4.37E-02	6.18E-06	4.59E-02	1.68E-01	7.68E-02	4.67E-02	3.72E-02
ATP2B4_boot.157	1.40E-02	9.52E-02	4.72E-02	1.96E-02	1.17E-01	9.27E-02	1.12E-01	8.31E-02	1.05E-01
ATP2B4_boot.158	2.50E-02	9.73E-02	4.49E-02	4.06E-02	1.27E-01	8.91E-02	1.09E-01	8.31E-02	9.94E-02
ATP2B4_boot.159	1.02E-01	1.41E-01	4.62E-02	2.37E-03	4.57E-02	1.64E-01	7.56E-02	3.86E-02	3.98E-02
ATP2B4_boot.160	9.72E-02	1.42E-01	7.83E-03	1.09E-02	1.83E-02	1.38E-01	8.63E-02	6.07E-02	3.92E-02
ATP2B4_boot.161	1.92E-02	9.90E-02	4.54E-02	3.42E-02	1.24E-01	9.46E-02	1.13E-01	8.62E-02	1.05E-01
ATP2B4_boot.162	9.57E-02	1.45E-01	3.69E-02	9.39E-03	4.12E-02	1.44E-01	8.28E-02	4.82E-02	3.78E-02
ATP2B4_boot.163	1.75E-02	9.35E-02	4.55E-02	2.82E-02	1.12E-01	9.00E-02	1.04E-01	8.73E-02	1.01E-01
ATP2B4_boot.164	9.64E-02	1.52E-01	3.11E-02	1.13E-02	3.39E-02	1.52E-01	8.97E-02	6.26E-02	4.00E-02
ATP2B4_boot.165	1.41E-02	9.72E-02	4.05E-02	3.28E-02	1.38E-01	9.50E-02	1.23E-01	6.71E-02	1.07E-01
ATP2B4_boot.166	2.41E-02	9.66E-02	4.35E-02	3.92E-02	1.27E-01	8.95E-02	1.10E-01	8.02E-02	1.01E-01
ATP2B4_boot.167	3.00E-02	1.02E-01	4.54E-02	4.56E-02	1.21E-01	8.93E-02	1.10E-01	7.09E-02	9.85E-02
ATP2B4_boot.168	1.38E-02	9.49E-02	4.12E-02	2.47E-02	1.32E-01	9.70E-02	1.21E-01	7.54E-02	1.08E-01
ATP2B4_boot.169	1.36E-02	8.90E-02	4.44E-02	1.93E-02	1.20E-01	9.09E-02	1.12E-01	7.77E-02	1.03E-01
ATP2B4_boot.170	9.58E-02	1.48E-01	3.17E-02	1.57E-02	2.91E-02	1.50E-01	8.51E-02	5.70E-02	3.83E-02
ATP2B4_boot.171	9.38E-02	1.40E-01	1.68E-02	1.59E-02	3.50E-02	1.44E-01	8.50E-02	7.30E-02	4.33E-02
ATP2B4_boot.172	1.66E-02	9.12E-02	4.18E-02	3.34E-02	1.23E-01	9.11E-02	1.11E-01	7.83E-02	1.03E-01
ATP2B4_boot.173	9.23E-03	1.05E-01	4.12E-02	4.75E-02	1.53E-01	9.69E-02	1.25E-01	6.46E-02	1.08E-01
ATP2B4_boot.174	2.81E-02	9.69E-02	4.47E-02	4.27E-02	1.16E-01	8.74E-02	1.06E-01	7.84E-02	9.67E-02
ATP2B4_boot.175	9.73E-02	1.49E-01	3.00E-02	9.49E-03	3.39E-02	1.53E-01	8.73E-02	6.18E-02	3.93E-02
ATP2B4_boot.176	9.53E-02	1.50E-01	3.32E-02	1.70E-02	4.21E-02	1.50E-01	8.75E-02	5.48E-02	3.99E-02
ATP2B4_boot.177	2.24E-02	8.57E-02	3.57E-02	2.76E-02	1.32E-01	9.19E-02	1.15E-01	6.48E-02	1.01E-01
ATP2B4_boot.178	1.00E-01	1.52E-01	5.54E-02	9.71E-06	5.62E-02	1.46E-01	9.01E-02	5.48E-02	4.69E-02
ATP2B4_boot.179	1.89E-02	9.78E-02	3.88E-02	3.11E-02	1.39E-01	1.01E-01	1.34E-01	5.23E-02	1.11E-01
ATP2B4_boot.180	1.92E-02	1.08E-01	4.46E-02	4.92E-02	1.36E-01	9.50E-02	1.19E-01	7.01E-02	1.04E-01
ATP2B4_boot.181	9.80E-02	1.47E-01	5.93E-02	5.96E-04	6.32E-02	1.54E-01	8.62E-02	4.88E-02	4.83E-02
ATP2B4_boot.182	6.04E-03	9.75E-02	4.77E-02	2.14E-02	1.17E-01	9.49E-02	1.15E-01	8.88E-02	1.07E-01
ATP2B4_boot.183	9.20E-02	1.46E-01	3.55E-02	8.42E-03	2.78E-02	1.48E-01	8.62E-02	5.60E-02	3.90E-02
ATP2B4_boot.184	9.89E-02	1.48E-01	2.66E-02	1.62E-02	4.49E-02	1.54E-01	8.82E-02	5.76E-02	3.89E-02
ATP2B4_boot.185	9.63E-02	1.46E-01	2.50E-02	3.35E-03	2.83E-02	1.45E-01	8.83E-02	6.76E-02	4.19E-02
ATP2B4_boot.186	9.79E-02	1.40E-01	4.50E-02	5.13E-03	4.52E-02	1.59E-01	7.63E-02	4.18E-02	3.94E-02
ATP2B4_boot.187	1.08E-01	1.43E-01	4.93E-02	8.80E-03	5.68E-02	1.79E-01	7.53E-02	3.19E-02	4.48E-02
ATP2B4_boot.188	9.30E-02	1.45E-01	3.59E-02	4.73E-03	4.01E-02	1.47E-01	8.84E-02	5.90E-02	4.08E-02
ATP2B4_boot.189	1.60E-02	1.06E-01	4.60E-02	4.05E-02	1.26E-01	9.68E-02	1.16E-01	8.55E-02	1.09E-01
ATP2B4_boot.190	9.10E-02	1.42E-01	2.52E-02	1.44E-02	1.88E-02	1.40E-01	8.59E-02	6.19E-02	3.76E-02
ATP2B4_boot.191	9.42E-02	1.51E-01	4.60E-02	2.06E-42	4.84E-02	1.53E-01	8.75E-02	5.82E-02	4.27E-02
ATP2B4_boot.192	1.97E-02	9.80E-02	4.64E-02	4.13E-02	1.20E-01	8.82E-02	1.05E-01	8.60E-02	9.94E-02
ATP2B4_boot.193	6.19E-06	9.87E-02	4.78E-02	1.26E-02	1.31E-01	1.01E-01	1.31E-01	7.23E-02	1.15E-01
ATP2B4_boot.194	9.53E-02	1.46E-01	3.59E-02	1.83E-02	4.36E-02	1.51E-01	8.48E-02	5.40E-02	3.94E-02
ATP2B4_boot.195	2.86E-02	1.02E-01	4.66E-02	5.02E-02	1.37E-01	9.15E-02	1.16E-01	6.77E-02	1.03E-01
ATP2B4_boot.196	1.73E-02	9.41E-02	3.96E-02	4.53E-02	1.28E-01	1.02E-01	1.12E-01	2.14E-02	1.04E-01
ATP2B4_boot.197	9.91E-02	1.38E-01	1.95E-02	2.34E-02	2.92E-02	1.23E-01	8.75E-02	4.71E-02	4.13E-02
ATP2B4_boot.198	1.04E-01	4.65E-02	1.10E-01	1.23E-01	1.01E-01	3.56E-02	1.07E-01	4.58E-07	5.58E-02
ATP2B4_boot.199	9.64E-02	3.12E-02	1.32E-01	8.62E-02	1.20E-01	3.74E-02	1.10E-01	5.46E-02	5.63E-02
ATP2B4_boot.200	8.53E-02	0.00E+00	1.33E-01	8.25E-02	1.65E-01	3.79E-02	1.39E-01	4.76E-02	4.74E-02
ATP2B4_boot.201	8.65E-02	2.50E-02	1.33E-01	9.72E-02	1.36E-01	3.82E-02	1.42E-01	2.43E-02	3.27E-02
ATP2B4_boot.202	8.44E-02	3.10E-02	1.38E-01	9.79E-02	1.35E-01	3.21E-02	1.42E-01	3.21E-02	4.04E-02
ATP2B4_boot.203	8.08E-02	3.16E-02	1.19E-01	8.86E-02	1.35E-01	4.78E-02	1.04E-01	6.40E-02	6.29E-02
ATP2B4_boot.204	1.00E-01	6.28E-02	1.12E-01	1.32E-01	1.08E-01	3.99E-02	1.05E-01	0.00E+00	6.40E-02
ATP2B4_boot.205	9.48E-02	6.81E-03	1.79E-01	1.27E-01	1.55E-01	3.09E-02	1.66E-01	1.96E-02	3.77E-02
ATP2B4_boot.206	8.66E-02	2.73E-89	1.43E-01	1.06E-01	1.59E-01	3.98E-02	1.57E-01	3.06E-02	4.60E-02
ATP2B4_boot.207	8.84E-02	7.92E-03	1.35E-01	1.04E-01	1.43E-01	3.79E-02	1.56E-01	2.25E-02	3.51E-02
ATP2B4_boot.208	8.93E-02	5.25E-02	1.08E-01	8.10E-02	1.14E-01	3.52E-02	9.23E-02	4.45E-02	4.55E-02
ATP2B4_boot.209	7.67E-02	2.19E-48	1.45E-01	9.79E-02	1.90E-01	5.30E-02	1.48E-01	5.87E-02	6.95E-02
ATP2B4_boot.210	8.79E-02	4.87E-45	1.76E-01	8.99E-02	1.37E-01	3.24E-02	1.59E-01	2.60E-02	3.48E-02
ATP2B4_boot.211	7.54E-02	2.69E-02	1.17E-01	9.49E-02	1.29E-01	4.66E-02	1.36E-01	6.29E-02	6.21E-02
ATP2B4_boot.212	9.85E-02	5.06E-02	1.13E-01	1.28E-01	1.10E-01	2.53E-02	1.15E-01	8.15E-03	7.01E-02
ATP2B4_boot.213	9.61E-02	6.93E-02	1.13E-01	1.33E-01	1.12E-01	9.85E-03	1.11E-01	1.29E-02	7.20E-02
ATP2B4_boot.214	9.12E-02	9.21E-03	1.57E-01	1.17E-01	1.42E-01	4.58E-02	1.58E-01	1.38E-02	3.57E-02
ATP2B4_boot.215	8.86E-02	2.18E-02	1.22E-01	9.38E-02	1.25E-01	4.56E-02	1.21E-01	6.54E-02	5.96E-02
ATP2B4_boot.216	7.70E-02	1.78E-134	1.19E-01	1.24E-01	1.72E-01	4.06E-02	1.45E-01	3.43E-02	5.15E-02
ATP2B4_boot.217	1.03E-01	4.82E-02	1.18E-01	1.22E-01	1.09E-01	5.75E-02	1.40E-01	1.03E-69	2.94E-02
ATP2B4_boot.218	7.55E-02	2.78E-02	1.10E-01	8.83E-02	1.23E-01	3.28E-02	1.05E-01	3.20E-02	4.26E-02
ATP2B4_boot.219	9.97E-02	5.32E-02	1.28E-01	1.20E-01	1.27E-01	1.92E-02	1.38E-01	1.96E-02	6.52E-02
ATP2B4_boot.220	8.97E-02	3.25E-02	1.40E-01	1.22E-01	1.45E-01	3.95E-02	1.67E-01	1.55E-02	3.35E-02
ATP2B4_boot.221	9.04E-02	1.22E-130	1.64E-01	1.05E-01	1.98E-01	4.80E-02	1.53E-01	5.55E-02	6.22E-02
ATP2B4_boot.222	8.46E-02	2.50E-02	1.15E-01	9.77E-02	1.23E-01	4.37E-02	1.16E-01	3.45E-02	4.22E-02
ATP2B4_boot.223	9.75E-02	5.35E-02	1.07E-01	1.40E-01	1.09E-01	2.25E-02	1.12E-01	4.67E-03	5.94E-02
ATP2B4_boot.224	9.73E-02	3.40E-02	1.49E-01	8.89E-02	1.36E-01	2.60E-02	1.17E-01	3.58E-02	4.38E-02
ATP2B4_boot.225	9.31E-02	4.60E-02	1.07E-01	9.65E-02	1.09E-01	1.90E-02	1.02E-01	2.30E-02	6.81E-02
ATP2B4_boot.226	9.70E-02	1.23E-02	1.45E-01	1.35E-01	1.37E-01	4.33E-02	1.50E-01	6.60E-03	2.92E-02
ATP2B4_boot.227	7.74E-02	2.33E-02	1.16E-01	9.28E-02	1.28E-01	5.55E-02	1.15E-01	7.66E-02	7.20E-02
ATP2B4_boot.228	9.48E-02	2.55E-02	1.40E-01	1.17E-01	1.35E-01	5.08E-02	1.50E-01	1.07E-02	2.69E-02
ATP2B4_boot.229	8.95E-02	3.69E-02	1.27E-01	1.10E-01	1.34E-01	4.06E-02	1.59E-01	1.66E-02	2.93E-02
ATP2B4_boot.230	8.66E-02	0.00E+00	1.57E-01	9.17E-02	1.58E-01	3.17E-02	1.48E-01	3.65E-02	4.08E-02
ATP2B4_boot.231	9.68E-02	5.23E-02	1.25E-01	1.09E-01	1.18E-01	2.46E-02	1.42E-01	1.92E-02	6.37E-02
ATP2B4_boot.232	8.72E-02	7.78E-03	1.45E-01	1.10E-01	1.61E-01	3.14E-02	1.38E-01	3.23E-02	4.22E-02
ATP2B4_boot.233	8.92E-02	4.16E-02	1.37E-01	9.63E-02	1.45E-01	3.77E-02	1.03E-01	4.49E-02	4.80E-02
ATP2B4_boot.234	8.92E-02	3.97E-02	1.06E-01	1.04E-01	1.04E-01	3.21E-02	1.06E-01	4.49E-02	6.09E-02
ATP2B4_boot.235	9.08E-02	5.63E-02	1.18E-01	1.11E-01	1.07E-01	2.64E-02	1.19E-01	3.61E-02	6.22E-02
ATP2B4_boot.236	9.69E-02	5.86E-02	1.19E-01	1.21E-01	1.11E-01	2.78E-02	1.23E-01	3.78E-02	7.55E-02
ATP2B4_boot.237	9.09E-02	6.70E-02	1.37E-01	1.49E-01	1.36E-01	3.26E-02	1.79E-01	2.44E-02	4.04E-02
ATP2B4_boot.238	8.79E-02	0.00E+00	1.76E-01	1.02E-01	1.83E-01	4.15E-02	1.60E-01	4.60E-02	5.35E-02
ATP2B4_boot.239	9.39E-02	2.59E-02	1.53E-01	1.16E-01	1.37E-01	4.56E-02	1.58E-01	1.31E-02	3.15E-02
ATP2B4_boot.240	8.44E-02	4.98E-02	1.11E-01	1.00E-01	1.03E-01	3.37E-02	1.17E-01	3.90E-02	5.52E-02
ATP2B4_boot.241	9.03E-02	9.25E-03	1.61E-01	1.11E-01	1.41E-01	3.70E-02	1.58E-01	1.88E-02	3.51E-02
ATP2B4_boot.242	9.35E-02	3.34E-02	1.17E-01	9.10E-02	1.23E-01	3.15E-02	1.10E-01	4.31E-02	5.96E-02
ATP2B4_boot.243	9.70E-02	4.39E-02	1.14E-01	1.19E-01	1.20E-01	3.88E-02	1.24E-01	1.08E-02	4.51E-02
ATP2B4_boot.244	9.26E-02	1.16E-02	1.34E-01	1.20E-01	1.34E-01	4.38E-02	1.46E-01	1.02E-02	3.09E-02
ATP2B4_boot.245	8.66E-02	1.68E-02	1.23E-01	1.09E-01	1.42E-01	4.49E-02	1.53E-01	2.74E-02	4.31E-02
ATP2B4_boot.246	8.63E-02	4.75E-02	1.08E-01	1.09E-01	9.90E-02	3.28E-02	1.02E-01	4.73E-02	6.13E-02
ATP2B4_boot.247	9.47E-02	2.58E-02	1.37E-01	1.21E-01	1.41E-01	4.97E-02	1.54E-01	1.18E-02	2.92E-02
ATP2B4_boot.248	8.63E-02	2.56E-02	1.28E-01	8.97E-02	1.38E-01	2.71E-02	1.21E-01	3.42E-02	3.87E-02
ATP2B4_boot.249	9.80E-02	1.52E-02	1.51E-01	1.08E-01	1.40E-01	3.95E-02	1.50E-01	1.72E-02	2.96E-02
ATP2B4_boot.250	8.32E-02	4.61E-02	1.04E-01	9.84E-02	9.91E-02	3.19E-02	1.08E-01	2.65E-02	5.02E-02
ATP2B4_boot.251	1.01E-01	1.39E-02	1.45E-01	1.23E-01	1.34E-01	5.47E-02	1.47E-01	5.30E-03	2.71E-02
ATP2B4_boot.252	9.21E-02	3.30E-02	1.16E-01	9.96E-02	1.19E-01	3.06E-02	1.13E-01	3.96E-02	6.31E-02
ATP2B4_boot.253	8.51E-02	4.84E-02	9.79E-02	1.01E-01	9.83E-02	3.41E-02	9.03E-02	1.44E-02	4.26E-02
ATP2B4_boot.254	8.46E-02	2.49E-02	1.54E-01	1.14E-01	1.65E-01	4.24E-02	1.81E-01	2.95E-02	4.32E-02
ATP2B4_boot.255	8.67E-02	1.11E-02	1.51E-01	1.08E-01	1.73E-01	4.20E-02	1.60E-01	3.62E-02	4.97E-02
ATP2B4_boot.256	9.25E-02	4.84E-02	1.16E-01	1.22E-01	1.09E-01	2.18E-02	1.10E-01	1.61E-02	5.87E-02
ATP2B4_boot.257	8.19E-02	4.17E-02	1.07E-01	1.02E-01	1.04E-01	3.41E-02	1.01E-01	4.49E-02	5.13E-02
ATP2B4_boot.258	9.70E-02	5.93E-02	1.16E-01	1.21E-01	1.10E-01	1.97E-02	1.11E-01	2.08E-02	7.40E-02
ATP2B4_boot.259	7.46E-02	0.00E+00	1.38E-01	9.47E-02	1.93E-01	5.44E-02	1.38E-01	6.18E-02	6.83E-02
ATP2B4_boot.260	8.60E-02	4.21E-02	1.19E-01	9.15E-02	1.30E-01	3.68E-02	1.02E-01	4.56E-02	4.70E-02
ATP2B4_boot.261	9.96E-02	5.66E-02	1.33E-01	1.19E-01	1.23E-01	2.32E-02	1.35E-01	2.88E-02	6.65E-02
ATP2B4_boot.262	8.16E-02	4.33E-02	9.57E-02	9.10E-02	9.41E-02	2.99E-02	8.82E-02	4.78E-02	5.53E-02
ATP2B4_boot.263	8.84E-02	4.89E-02	1.06E-01	9.81E-02	1.02E-01	2.07E-02	9.77E-02	2.76E-02	6.13E-02
ATP2B4_boot.264	8.93E-02	1.50E-02	1.55E-01	1.01E-01	1.44E-01	3.28E-02	1.61E-01	2.37E-02	3.29E-02
ATP2B4_boot.265	8.85E-02	2.02E-02	1.69E-01	9.84E-02	1.62E-01	3.41E-02	1.76E-01	3.45E-02	4.15E-02
