Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
RNF168_0_multinomial_train1.24	4.65E-02	1.50E-01	9.32E-02	1.31E-02	3.82E-02	1.33E-26
RNF168_0_multinomial_train1.25	5.17E-02	1.53E-01	9.99E-02	7.50E-04	3.89E-02	1.21E-02
RNF168_0_multinomial_train1.26	4.79E-02	1.45E-01	9.17E-02	9.80E-03	3.92E-02	1.26E-02
RNF168_0_multinomial_train1.27	4.38E-02	1.41E-01	9.09E-02	9.93E-03	3.77E-02	1.66E-02
RNF168_0_multinomial_train1.28	4.42E-02	1.44E-01	9.21E-02	6.63E-03	3.57E-02	1.39E-02
RNF168_0_multinomial_train1.29	4.83E-02	1.40E-01	8.98E-02	4.36E-03	3.73E-02	9.95E-03
RNF168_0_multinomial_train1.30	4.79E-02	1.60E-01	1.03E-01	4.44E-03	3.55E-02	1.00E-26
RNF168_0_multinomial_train1.31	5.14E-02	1.52E-01	9.78E-02	1.00E-26	3.76E-02	7.12E-03
RNF168_0_multinomial_train1.32	4.64E-02	1.56E-01	9.84E-02	8.64E-03	3.77E-02	1.33E-26
RNF168_0_multinomial_train1.33	5.80E-02	1.59E-01	1.04E-01	1.00E-26	4.46E-02	2.45E-03
RNF168_0_multinomial_train1.34	4.78E-02	1.46E-01	9.35E-02	5.45E-03	3.71E-02	1.31E-02
RNF168_0_multinomial_train1.35	4.31E-02	1.50E-01	9.31E-02	1.44E-02	3.84E-02	1.33E-26
RNF168_0_multinomial_train1.36	4.88E-02	1.46E-01	9.44E-02	1.34E-24	3.70E-02	2.36E-02
RNF168_0_multinomial_train1.37	4.67E-02	1.36E-01	8.87E-02	5.73E-03	3.67E-02	8.05E-03
RNF168_0_multinomial_train1.38	5.73E-02	1.59E-01	1.04E-01	1.00E-26	4.50E-02	1.04E-03
RNF168_0_multinomial_train1.39	4.82E-02	1.55E-01	9.89E-02	6.68E-03	3.48E-02	1.00E-26
RNF168_0_multinomial_train1.40	4.39E-02	1.49E-01	9.41E-02	1.06E-02	3.59E-02	1.00E-26
RNF168_0_multinomial_train1.41	5.22E-02	1.53E-01	9.83E-02	5.49E-03	3.99E-02	1.00E-26
RNF168_0_multinomial_train1.42	4.41E-02	1.35E-01	8.73E-02	6.45E-03	3.49E-02	1.13E-02
RNF168_0_multinomial_train1.43	4.79E-02	1.54E-01	9.75E-02	5.63E-03	3.74E-02	2.71E-03
RNF168_0_multinomial_train1.44	4.26E-02	1.43E-01	9.12E-02	1.00E-02	3.50E-02	5.16E-03
RNF168_0_multinomial_train1.45	4.31E-02	1.55E-01	9.74E-02	9.31E-03	3.50E-02	3.66E-03
RNF168_0_multinomial_train1.46	4.07E-02	1.46E-01	9.17E-02	1.15E-02	3.84E-02	1.19E-02
RNF168_0_multinomial_train1.47	6.58E-02	1.38E-01	8.98E-02	1.33E-26	4.62E-02	1.17E-02
RNF168_0_multinomial_train1.48	4.47E-02	1.36E-01	8.63E-02	1.61E-02	3.57E-02	1.33E-26
RNF168_0_multinomial_train1.49	4.38E-02	1.44E-01	9.35E-02	4.52E-03	3.66E-02	1.79E-02
RNF168_0_multinomial_train1.50	4.61E-02	1.48E-01	9.50E-02	6.45E-04	3.71E-02	9.00E-03
RNF168_0_multinomial_train1.51	4.74E-02	1.51E-01	9.73E-02	7.11E-03	3.83E-02	6.84E-03
RNF168_0_multinomial_train1.52	4.72E-02	1.31E-01	8.32E-02	4.72E-03	3.16E-02	5.09E-03
RNF168_0_multinomial_train1.53	4.72E-02	1.41E-01	9.16E-02	7.57E-03	3.45E-02	2.23E-03
RNF168_0_multinomial_train1.54	5.37E-02	1.54E-01	9.99E-02	2.21E-03	4.08E-02	1.00E-26
RNF168_0_multinomial_train1.55	4.90E-02	1.49E-01	9.68E-02	1.69E-03	3.58E-02	4.95E-03
RNF168_0_multinomial_train1.56	4.93E-02	1.53E-01	9.44E-02	1.31E-02	4.07E-02	3.69E-03
RNF168_0_multinomial_train1.57	4.37E-02	1.41E-01	8.85E-02	1.34E-02	3.47E-02	2.02E-03
RNF168_0_multinomial_train1.58	4.95E-02	1.40E-01	9.27E-02	1.12E-03	3.71E-02	1.62E-02
RNF168_0_multinomial_train1.59	4.73E-02	1.38E-01	8.93E-02	8.66E-03	3.53E-02	1.00E-26
RNF168_0_multinomial_train1.60	4.95E-02	1.55E-01	9.91E-02	3.65E-03	3.64E-02	1.00E-26
RNF168_0_multinomial_train1.61	4.50E-02	1.52E-01	9.73E-02	1.35E-25	3.55E-02	9.70E-03
RNF168_0_multinomial_train1.62	4.61E-02	1.50E-01	9.45E-02	1.16E-02	3.98E-02	5.39E-03
RNF168_0_multinomial_train1.63	5.25E-02	1.49E-01	9.33E-02	9.28E-03	3.96E-02	1.00E-26
RNF168_0_multinomial_train1.64	5.84E-02	1.43E-01	9.14E-02	1.73E-03	4.14E-02	1.60E-02
RNF168_0_multinomial_train1.65	4.75E-02	1.49E-01	9.51E-02	5.60E-03	3.78E-02	1.45E-02
RNF168_0_multinomial_train1.66	4.48E-02	1.54E-01	9.79E-02	5.46E-03	3.31E-02	7.30E-15
RNF168_0_multinomial_train1.67	5.16E-02	1.42E-01	9.29E-02	3.18E-03	3.87E-02	6.06E-03
RNF168_0_multinomial_train1.68	4.32E-02	1.47E-01	9.56E-02	4.11E-03	3.54E-02	1.37E-02
RNF168_0_multinomial_train1.69	5.50E-02	1.38E-01	8.87E-02	1.00E-10	3.86E-02	1.48E-02
RNF168_0_multinomial_train1.70	5.38E-02	1.45E-01	9.35E-02	2.92E-03	4.13E-02	5.76E-04
RNF168_0_multinomial_train1.71	5.26E-02	1.39E-01	9.21E-02	1.53E-13	3.89E-02	2.04E-02
RNF168_0_multinomial_train1.72	6.32E-02	1.46E-01	9.43E-02	2.95E-03	4.47E-02	1.09E-02
RNF168_0_multinomial_train1.73	5.81E-02	1.56E-01	1.04E-01	1.33E-26	4.67E-02	1.54E-26
RNF168_0_multinomial_train1.74	4.61E-02	1.44E-01	8.99E-02	1.45E-02	3.82E-02	6.42E-04
RNF168_0_multinomial_train1.75	5.26E-02	1.48E-01	9.47E-02	7.03E-03	3.97E-02	1.00E-26
RNF168_0_multinomial_train1.76	5.19E-02	1.50E-01	9.79E-02	2.22E-03	3.88E-02	1.00E-26
RNF168_0_multinomial_train1.77	4.87E-02	1.46E-01	9.34E-02	4.59E-03	3.73E-02	4.63E-03
RNF168_0_multinomial_train1.78	5.13E-02	1.52E-01	9.50E-02	9.90E-03	3.98E-02	1.00E-26
RNF168_0_multinomial_train1.79	4.75E-02	1.42E-01	9.14E-02	4.49E-03	3.59E-02	1.15E-02
RNF168_0_multinomial_train1.80	4.31E-02	1.39E-01	8.96E-02	5.66E-03	3.74E-02	1.12E-02
RNF168_0_multinomial_train1.81	5.43E-02	1.50E-01	9.58E-02	3.07E-03	4.08E-02	4.40E-19
RNF168_0_multinomial_train1.82	5.47E-02	1.57E-01	1.02E-01	1.33E-26	4.09E-02	3.99E-03
RNF168_0_multinomial_train1.83	4.85E-02	1.53E-01	9.84E-02	2.52E-03	3.83E-02	4.08E-03
RNF168_0_multinomial_train1.84	4.15E-02	1.49E-01	9.37E-02	9.09E-03	3.54E-02	3.45E-03
RNF168_0_multinomial_train1.85	4.54E-02	1.48E-01	9.34E-02	1.09E-02	3.54E-02	2.92E-03
RNF168_0_multinomial_train1.86	6.02E-02	1.47E-01	9.74E-02	9.13E-05	4.89E-02	1.33E-26
RNF168_0_multinomial_train1.87	4.23E-02	1.40E-01	9.10E-02	7.06E-03	3.48E-02	1.15E-02
RNF168_0_multinomial_train1.88	4.53E-02	1.46E-01	9.28E-02	1.05E-02	3.67E-02	3.40E-03
RNF168_0_multinomial_train1.89	5.41E-02	1.40E-01	9.22E-02	1.15E-03	4.00E-02	1.25E-02
RNF168_0_multinomial_train1.90	4.76E-02	1.44E-01	9.15E-02	9.53E-03	3.89E-02	1.02E-02
RNF168_0_multinomial_train1.91	4.05E-02	1.44E-01	9.26E-02	9.68E-03	3.63E-02	9.82E-03
RNF168_0_multinomial_train1.92	5.04E-02	1.44E-01	9.43E-02	1.05E-03	3.89E-02	1.38E-02
RNF168_0_multinomial_train1.93	5.13E-02	1.52E-01	1.03E-01	7.60E-04	3.67E-02	1.00E-26
RNF168_0_multinomial_train1.94	4.85E-02	1.40E-01	8.93E-02	8.49E-03	3.70E-02	8.43E-03
RNF168_0_multinomial_train1.95	5.29E-02	1.45E-01	9.24E-02	9.99E-27	3.79E-02	8.70E-03
RNF168_0_multinomial_train1.96	4.28E-02	1.47E-01	9.23E-02	1.40E-02	3.68E-02	1.33E-26
RNF168_0_multinomial_train1.97	4.56E-02	1.46E-01	9.37E-02	2.97E-03	3.52E-02	4.78E-03
RNF168_0_multinomial_train1.98	4.39E-02	1.43E-01	8.98E-02	1.44E-02	3.54E-02	3.37E-03
UNG_0_multinomial_train1	3.96E-02	1.80E-02	2.14E-02	7.12E-03	1.83E-02	3.50E-02
UNG_0_multinomial_train1.1	3.99E-02	2.27E-02	2.41E-02	2.99E-03	1.93E-02	3.03E-02
UNG_0_multinomial_train1.2	4.02E-02	2.02E-02	2.43E-02	5.44E-03	1.88E-02	2.87E-02
UNG_0_multinomial_train1.3	3.86E-02	2.33E-02	2.26E-02	2.17E-35	1.59E-02	2.74E-02
UNG_0_multinomial_train1.4	3.88E-02	2.72E-02	1.98E-02	4.11E-03	2.28E-02	3.45E-02
UNG_0_multinomial_train1.5	4.02E-02	2.27E-02	2.72E-02	3.81E-03	1.81E-02	2.94E-02
UNG_0_multinomial_train1.6	3.73E-02	1.91E-02	2.02E-02	5.64E-03	1.89E-02	3.11E-02
UNG_0_multinomial_train1.7	3.82E-02	2.18E-02	2.36E-02	4.51E-03	1.72E-02	3.17E-02
UNG_0_multinomial_train1.8	3.88E-02	2.26E-02	2.35E-02	8.26E-03	1.99E-02	3.32E-02
UNG_0_multinomial_train1.9	4.22E-02	2.00E-02	2.68E-02	7.61E-04	1.54E-02	2.85E-02
UNG_0_multinomial_train1.10	4.06E-02	2.18E-02	2.28E-02	1.58E-56	1.45E-02	3.17E-02
UNG_0_multinomial_train1.11	4.02E-02	1.99E-02	2.68E-02	2.14E-03	1.55E-02	2.83E-02
UNG_0_multinomial_train1.12	3.83E-02	2.73E-02	2.34E-02	7.89E-04	2.20E-02	2.78E-02
UNG_0_multinomial_train1.13	3.96E-02	3.19E-02	1.96E-02	1.45E-02	2.47E-02	3.00E-02
UNG_0_multinomial_train1.14	3.68E-02	2.20E-02	2.25E-02	0.00E+00	1.24E-02	3.08E-02
UNG_0_multinomial_train1.15	3.77E-02	2.19E-02	2.20E-02	2.54E-03	1.64E-02	3.22E-02
UNG_0_multinomial_train1.16	4.00E-02	1.99E-02	2.71E-02	7.84E-04	1.53E-02	2.80E-02
UNG_0_multinomial_train1.17	4.05E-02	2.93E-02	1.43E-02	1.29E-02	2.23E-02	3.98E-02
UNG_0_multinomial_train1.18	4.07E-02	2.70E-02	2.68E-02	0.00E+00	1.40E-02	2.91E-02
UNG_0_multinomial_train1.19	4.09E-02	1.83E-02	2.83E-02	6.96E-90	1.23E-02	3.16E-02
UNG_0_multinomial_train1.20	3.94E-02	2.36E-02	2.63E-02	4.08E-03	1.71E-02	2.72E-02
UNG_0_multinomial_train1.21	3.93E-02	2.14E-02	2.03E-02	6.60E-03	2.07E-02	3.09E-02
UNG_0_multinomial_train1.22	3.42E-02	2.79E-02	2.01E-02	1.02E-02	2.21E-02	4.24E-02
UNG_0_multinomial_train1.23	3.99E-02	2.51E-02	2.33E-02	1.03E-115	1.54E-02	2.98E-02
UNG_0_multinomial_train1.24	3.84E-02	2.20E-02	2.40E-02	2.13E-03	1.70E-02	3.04E-02
UNG_0_multinomial_train1.25	4.11E-02	3.01E-02	2.85E-02	9.12E-03	2.16E-02	2.69E-02
UNG_0_multinomial_train1.26	3.92E-02	2.04E-02	2.63E-02	2.99E-03	1.71E-02	2.91E-02
UNG_0_multinomial_train1.27	3.82E-02	2.35E-02	2.66E-02	0.00E+00	1.47E-02	2.84E-02
UNG_0_multinomial_train1.28	4.01E-02	1.90E-02	2.35E-02	4.86E-03	1.74E-02	3.23E-02
UNG_0_multinomial_train1.29	3.57E-02	2.59E-02	3.25E-02	3.58E-03	1.85E-02	2.78E-02
UNG_0_multinomial_train1.30	3.74E-02	2.09E-02	2.46E-02	2.91E-03	1.81E-02	3.26E-02
UNG_0_multinomial_train1.31	3.93E-02	2.39E-02	2.82E-02	0.00E+00	1.46E-02	2.71E-02
UNG_0_multinomial_train1.32	3.73E-02	2.33E-02	2.07E-02	5.98E-03	2.05E-02	3.13E-02
UNG_0_multinomial_train1.33	3.97E-02	2.55E-02	1.73E-02	1.04E-02	2.17E-02	3.54E-02
UNG_0_multinomial_train1.34	3.92E-02	2.14E-02	2.72E-02	6.22E-05	1.55E-02	2.98E-02
UNG_0_multinomial_train1.35	3.80E-02	2.75E-02	2.65E-02	1.30E-03	1.75E-02	2.95E-02
UNG_0_multinomial_train1.36	4.02E-02	1.36E-02	2.57E-02	5.04E-03	1.68E-02	2.95E-02
UNG_0_multinomial_train1.37	4.05E-02	2.57E-02	2.64E-02	5.58E-03	2.02E-02	2.52E-02
UNG_0_multinomial_train1.38	3.90E-02	1.83E-02	2.26E-02	3.48E-03	1.67E-02	2.86E-02
UNG_0_multinomial_train1.39	3.89E-02	2.18E-02	3.05E-02	6.29E-04	1.45E-02	2.59E-02
UNG_0_multinomial_train1.40	3.48E-02	2.49E-02	2.25E-02	8.71E-03	2.11E-02	3.97E-02
UNG_0_multinomial_train1.41	3.82E-02	1.83E-02	2.01E-02	3.78E-03	1.60E-02	3.12E-02
UNG_0_multinomial_train1.42	3.98E-02	2.52E-02	2.04E-02	6.48E-03	2.17E-02	3.00E-02
UNG_0_multinomial_train1.43	3.80E-02	2.49E-02	2.59E-02	1.73E-03	1.87E-02	2.98E-02
UNG_0_multinomial_train1.44	3.98E-02	2.32E-02	2.42E-02	4.56E-04	1.65E-02	2.98E-02
UNG_0_multinomial_train1.45	3.71E-02	2.46E-02	2.58E-02	5.74E-03	2.11E-02	3.16E-02
UNG_0_multinomial_train1.46	3.91E-02	1.53E-02	1.79E-02	5.52E-03	1.68E-02	3.06E-02
UNG_0_multinomial_train1.47	4.02E-02	2.18E-02	2.48E-02	1.01E-04	1.57E-02	2.91E-02
UNG_0_multinomial_train1.48	3.68E-02	2.04E-02	2.49E-02	1.28E-03	1.52E-02	3.23E-02
UNG_0_multinomial_train1.49	3.90E-02	2.20E-02	2.40E-02	5.61E-03	1.99E-02	3.24E-02
UNG_0_multinomial_train1.50	3.80E-02	2.26E-02	1.96E-02	5.62E-03	2.07E-02	3.12E-02
UNG_0_multinomial_train1.51	4.00E-02	2.68E-02	2.05E-02	9.38E-03	2.28E-02	3.30E-02
UNG_0_multinomial_train1.52	3.90E-02	2.05E-02	1.85E-02	7.42E-03	1.84E-02	3.60E-02
UNG_0_multinomial_train1.53	3.79E-02	2.99E-02	2.54E-02	5.22E-03	2.22E-02	2.88E-02
UNG_0_multinomial_train1.54	4.01E-02	2.19E-02	2.30E-02	2.32E-03	1.76E-02	2.87E-02
UNG_0_multinomial_train1.55	3.71E-02	2.97E-02	1.95E-02	2.78E-03	2.45E-02	3.13E-02
UNG_0_multinomial_train1.56	4.61E-02	2.49E-02	2.35E-02	0.00E+00	1.26E-02	3.21E-02
UNG_0_multinomial_train1.57	3.83E-02	2.19E-02	2.39E-02	2.95E-03	1.84E-02	2.79E-02
UNG_0_multinomial_train1.58	3.62E-02	2.37E-02	2.50E-02	3.16E-153	1.38E-02	3.06E-02
UNG_0_multinomial_train1.59	3.58E-02	2.81E-02	1.75E-02	6.28E-03	2.12E-02	3.78E-02
UNG_0_multinomial_train1.60	3.91E-02	2.88E-02	2.29E-02	8.47E-03	2.35E-02	3.14E-02
UNG_0_multinomial_train1.61	3.62E-02	2.77E-02	1.68E-02	8.13E-03	2.15E-02	3.85E-02
UNG_0_multinomial_train1.62	3.80E-02	2.49E-02	2.22E-02	5.89E-03	2.13E-02	3.03E-02
UNG_0_multinomial_train1.63	3.98E-02	2.37E-02	2.61E-02	3.55E-03	1.77E-02	2.87E-02
UNG_0_multinomial_train1.64	4.30E-02	1.97E-02	2.31E-02	4.24E-03	1.84E-02	2.77E-02
UNG_0_multinomial_train1.65	3.81E-02	2.05E-02	2.75E-02	2.59E-03	1.63E-02	2.75E-02
UNG_0_multinomial_train1.66	3.43E-02	2.19E-02	2.53E-02	7.46E-03	1.94E-02	3.66E-02
UNG_0_multinomial_train1.67	3.90E-02	1.72E-02	2.19E-02	5.51E-03	1.94E-02	2.80E-02
UNG_0_multinomial_train1.68	3.70E-02	2.77E-02	2.33E-02	7.78E-03	2.18E-02	3.78E-02
UNG_0_multinomial_train1.69	4.02E-02	2.98E-02	2.38E-02	1.10E-02	2.19E-02	2.83E-02
UNG_0_multinomial_train1.70	3.76E-02	2.95E-02	1.62E-02	1.02E-02	2.23E-02	3.90E-02
UNG_0_multinomial_train1.71	3.91E-02	2.26E-02	2.22E-02	4.14E-03	1.90E-02	3.62E-02
UNG_0_multinomial_train1.72	3.88E-02	2.42E-02	1.81E-02	7.59E-03	2.28E-02	3.20E-02
UNG_0_multinomial_train1.73	3.99E-02	2.27E-02	2.74E-02	7.44E-04	1.64E-02	2.79E-02
UNG_0_multinomial_train1.74	3.97E-02	2.78E-02	2.65E-02	6.99E-03	2.22E-02	2.98E-02
UNG_0_multinomial_train1.75	4.20E-02	2.36E-02	2.48E-02	1.41E-03	1.84E-02	3.08E-02
UNG_0_multinomial_train1.76	3.26E-02	2.63E-02	2.07E-02	1.15E-02	2.61E-02	4.10E-02
UNG_0_multinomial_train1.77	3.86E-02	2.25E-02	2.37E-02	3.69E-23	1.46E-02	3.22E-02
UNG_0_multinomial_train1.78	4.26E-02	2.55E-02	2.66E-02	0.00E+00	8.25E-03	3.50E-02
UNG_0_multinomial_train1.79	4.23E-02	2.11E-02	2.38E-02	1.36E-03	1.64E-02	2.92E-02
UNG_0_multinomial_train1.80	3.82E-02	1.77E-02	2.65E-02	6.87E-04	1.27E-02	3.37E-02
UNG_0_multinomial_train1.81	4.28E-02	2.85E-02	2.82E-02	0.00E+00	1.13E-02	3.32E-02
UNG_0_multinomial_train1.82	3.91E-02	2.72E-02	2.23E-02	1.11E-02	2.16E-02	2.80E-02
UNG_0_multinomial_train1.83	3.61E-02	2.87E-02	2.46E-02	8.01E-03	2.61E-02	3.42E-02
UNG_0_multinomial_train1.84	3.82E-02	2.28E-02	2.19E-02	5.99E-03	2.01E-02	3.05E-02
UNG_0_multinomial_train1.85	3.76E-02	2.30E-02	2.57E-02	2.45E-03	1.87E-02	2.80E-02
UNG_0_multinomial_train1.86	3.75E-02	2.14E-02	2.62E-02	4.61E-03	1.84E-02	2.80E-02
UNG_0_multinomial_train1.87	3.66E-02	2.11E-02	2.15E-02	8.22E-03	2.12E-02	3.39E-02
UNG_0_multinomial_train1.88	3.82E-02	2.18E-02	2.35E-02	2.98E-03	1.65E-02	3.12E-02
UNG_0_multinomial_train1.89	3.67E-02	2.53E-02	3.12E-02	6.39E-22	1.58E-02	2.79E-02
UNG_0_multinomial_train1.90	4.27E-02	2.52E-02	2.44E-02	0.00E+00	1.59E-02	3.00E-02
UNG_0_multinomial_train1.91	3.82E-02	2.17E-02	2.36E-02	1.24E-03	1.68E-02	2.68E-02
UNG_0_multinomial_train1.92	3.89E-02	2.38E-02	2.75E-02	6.73E-03	2.01E-02	3.06E-02
UNG_0_multinomial_train1.93	4.01E-02	2.47E-02	2.92E-02	0.00E+00	1.28E-02	3.35E-02
UNG_0_multinomial_train1.94	3.90E-02	2.36E-02	2.37E-02	5.14E-03	1.94E-02	2.96E-02
UNG_0_multinomial_train1.95	3.88E-02	2.05E-02	2.60E-02	8.95E-04	1.51E-02	2.91E-02
UNG_0_multinomial_train1.96	3.78E-02	1.84E-02	2.17E-02	1.24E-03	1.49E-02	2.89E-02
UNG_0_multinomial_train1.97	3.85E-02	2.27E-02	2.06E-02	8.21E-03	2.07E-02	3.17E-02
UNG_0_multinomial_train1.98	3.76E-02	2.04E-02	2.89E-02	1.11E-03	1.44E-02	3.01E-02
ATP2B4_1_multinomial_train1	6.39E-03	1.19E-01	2.51E-02	4.80E-02	7.87E-02	7.32E-02
ATP2B4_0_multinomial_train1	2.11E-02	1.02E-01	2.74E-02	4.16E-02	6.98E-02	6.65E-02
ATP2B4_0_multinomial_train1.1	6.52E-12	1.03E-01	2.17E-02	4.31E-02	7.30E-02	6.70E-02
ATP2B4_1_multinomial_train1.1	8.39E-03	1.05E-01	2.20E-02	4.50E-02	6.89E-02	6.91E-02
ATP2B4_0_multinomial_train1.2	6.20E-03	1.05E-01	2.10E-02	4.63E-02	7.33E-02	6.53E-02
ATP2B4_1_multinomial_train1.2	2.03E-02	9.93E-02	2.84E-02	4.15E-02	7.16E-02	6.75E-02
ATP2B4_0_multinomial_train1.3	1.72E-02	9.50E-02	2.95E-02	3.89E-02	7.21E-02	6.54E-02
ATP2B4_1_multinomial_train1.3	7.05E-03	1.18E-01	2.20E-02	5.21E-02	7.59E-02	6.81E-02
ATP2B4_1_multinomial_train1.4	2.23E-02	1.15E-01	2.63E-02	4.80E-02	7.38E-02	6.78E-02
ATP2B4_0_multinomial_train1.4	4.60E-08	1.02E-01	2.51E-02	4.21E-02	7.15E-02	6.58E-02
ATP2B4_1_multinomial_train1.5	1.07E-02	1.22E-01	1.95E-02	5.42E-02	7.72E-02	6.66E-02
ATP2B4_1_multinomial_train1.6	1.53E-02	1.00E-01	2.62E-02	4.63E-02	7.24E-02	6.03E-02
ATP2B4_1_multinomial_train1.7	1.01E-02	1.28E-01	1.17E-02	5.69E-02	7.88E-02	6.87E-02
ATP2B4_1_multinomial_train1.8	5.82E-03	1.17E-01	2.11E-02	4.83E-02	7.43E-02	7.47E-02
ATP2B4_0_multinomial_train1.5	1.05E-02	1.03E-01	2.71E-02	4.06E-02	7.67E-02	7.53E-02
ATP2B4_1_multinomial_train1.9	7.69E-03	1.07E-01	2.07E-02	4.77E-02	7.28E-02	6.84E-02
ATP2B4_0_multinomial_train1.6	5.21E-03	1.01E-01	2.80E-02	4.38E-02	6.93E-02	6.41E-02
ATP2B4_0_multinomial_train1.7	1.91E-02	8.90E-02	2.28E-02	4.08E-02	6.41E-02	5.99E-02
ATP2B4_1_multinomial_train1.10	7.08E-03	1.01E-01	2.20E-02	4.33E-02	6.88E-02	6.87E-02
ATP2B4_1_multinomial_train1.11	8.83E-03	1.07E-01	2.26E-02	4.85E-02	7.24E-02	5.98E-02
ATP2B4_1_multinomial_train1.12	3.82E-03	1.26E-01	1.99E-02	5.59E-02	7.90E-02	6.71E-02
ATP2B4_0_multinomial_train1.8	8.57E-03	1.01E-01	2.92E-02	4.00E-02	7.16E-02	6.68E-02
ATP2B4_0_multinomial_train1.9	1.27E-02	1.02E-01	3.16E-02	3.98E-02	7.19E-02	6.74E-02
ATP2B4_1_multinomial_train1.13	1.64E-02	9.17E-02	2.26E-02	4.65E-02	7.31E-02	5.75E-02
ATP2B4_1_multinomial_train1.14	2.16E-03	9.55E-02	2.19E-02	4.61E-02	6.96E-02	6.18E-02
ATP2B4_1_multinomial_train1.15	1.56E-02	9.98E-02	2.44E-02	4.76E-02	7.38E-02	5.89E-02
ATP2B4_1_multinomial_train1.16	9.09E-03	1.02E-01	2.01E-02	5.09E-02	7.96E-02	6.09E-02
ATP2B4_1_multinomial_train1.17	7.44E-03	1.05E-01	2.30E-02	5.38E-02	8.32E-02	6.08E-02
ATP2B4_0_multinomial_train1.10	1.51E-02	9.92E-02	2.71E-02	4.20E-02	6.72E-02	6.32E-02
ATP2B4_0_multinomial_train1.11	1.02E-02	9.85E-02	3.36E-02	3.98E-02	7.08E-02	6.91E-02
ATP2B4_0_multinomial_train1.12	1.05E-02	1.07E-01	1.84E-02	4.79E-02	7.40E-02	6.61E-02
ATP2B4_1_multinomial_train1.18	6.25E-03	1.21E-01	2.56E-02	5.14E-02	7.88E-02	6.65E-02
ATP2B4_1_multinomial_train1.19	6.36E-03	1.21E-01	2.09E-02	5.04E-02	7.80E-02	7.18E-02
ATP2B4_1_multinomial_train1.20	6.82E-03	1.05E-01	1.73E-02	5.17E-02	7.93E-02	6.51E-02
ATP2B4_0_multinomial_train1.13	1.38E-02	9.80E-02	2.41E-02	4.39E-02	6.94E-02	6.43E-02
ATP2B4_0_multinomial_train1.14	1.11E-02	1.03E-01	2.49E-02	4.31E-02	7.12E-02	6.63E-02
ATP2B4_1_multinomial_train1.21	2.03E-02	1.15E-01	2.63E-02	5.00E-02	7.43E-02	6.65E-02
ATP2B4_0_multinomial_train1.15	2.05E-89	1.05E-01	2.18E-02	4.32E-02	7.37E-02	6.56E-02
ATP2B4_1_multinomial_train1.22	1.19E-02	1.23E-01	1.79E-02	5.15E-02	7.63E-02	7.25E-02
ATP2B4_0_multinomial_train1.16	1.54E-02	9.89E-02	2.41E-02	4.31E-02	6.85E-02	6.39E-02
ATP2B4_1_multinomial_train1.23	1.45E-02	1.02E-01	1.70E-02	4.76E-02	7.32E-02	6.35E-02
ATP2B4_1_multinomial_train1.24	1.06E-02	1.07E-01	2.00E-02	4.62E-02	7.35E-02	7.08E-02
ATP2B4_0_multinomial_train1.17	3.65E-03	1.04E-01	2.24E-02	4.41E-02	7.15E-02	6.56E-02
ATP2B4_0_multinomial_train1.18	1.88E-02	1.01E-01	3.19E-02	4.33E-02	6.80E-02	6.28E-02
ATP2B4_0_multinomial_train1.19	8.12E-03	1.04E-01	3.17E-02	4.02E-02	7.22E-02	6.96E-02
ATP2B4_1_multinomial_train1.25	7.98E-03	1.25E-01	2.16E-02	5.16E-02	8.00E-02	7.21E-02
ATP2B4_0_multinomial_train1.20	2.06E-02	1.02E-01	2.96E-02	4.18E-02	7.02E-02	6.62E-02
ATP2B4_1_multinomial_train1.26	1.55E-02	1.16E-01	2.60E-02	4.76E-02	7.53E-02	7.16E-02
ATP2B4_1_multinomial_train1.27	1.18E-02	1.10E-01	2.32E-02	5.11E-02	7.96E-02	6.41E-02
ATP2B4_0_multinomial_train1.21	1.05E-02	1.09E-01	2.45E-02	4.33E-02	7.36E-02	6.91E-02
ATP2B4_1_multinomial_train1.28	5.58E-03	1.07E-01	1.65E-02	5.64E-02	8.77E-02	6.32E-02
ATP2B4_1_multinomial_train1.29	7.72E-03	1.16E-01	2.28E-02	5.15E-02	7.52E-02	6.37E-02
ATP2B4_0_multinomial_train1.22	1.19E-02	9.45E-02	3.16E-02	4.06E-02	7.18E-02	6.67E-02
ATP2B4_0_multinomial_train1.23	1.44E-02	1.00E-01	2.79E-02	4.18E-02	6.93E-02	6.40E-02
ATP2B4_0_multinomial_train1.24	1.19E-02	1.01E-01	2.53E-02	4.03E-02	7.66E-02	6.89E-02
ATP2B4_1_multinomial_train1.30	3.66E-03	1.30E-01	1.45E-02	5.46E-02	8.14E-02	7.27E-02
ATP2B4_1_multinomial_train1.31	2.81E-02	1.16E-01	2.96E-02	4.88E-02	7.52E-02	6.89E-02
ATP2B4_1_multinomial_train1.32	2.05E-02	1.19E-01	2.20E-02	4.69E-02	7.60E-02	7.36E-02
ATP2B4_0_multinomial_train1.25	1.80E-02	1.03E-01	2.45E-02	4.26E-02	7.04E-02	6.54E-02
ATP2B4_0_multinomial_train1.26	1.00E-02	1.06E-01	2.35E-02	4.49E-02	7.30E-02	6.57E-02
ATP2B4_0_multinomial_train1.27	2.48E-02	9.45E-02	2.92E-02	3.95E-02	6.34E-02	6.14E-02
ATP2B4_1_multinomial_train1.33	1.10E-02	1.15E-01	2.00E-02	5.00E-02	7.31E-02	6.92E-02
